----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.333 (0.318)	Data 0.017 (0.008)	Loss 0.2773 (0.4705)	Prec@1 92.969 (83.950)
Epoch: [14][150/391]	Time 0.312 (0.316)	Data 0.001 (0.007)	Loss 0.5120 (0.4761)	Prec@1 81.250 (83.578)
Epoch: [14][200/391]	Time 0.263 (0.317)	Data 0.000 (0.006)	Loss 0.4739 (0.4724)	Prec@1 84.375 (83.738)
Epoch: [14][250/391]	Time 0.317 (0.317)	Data 0.002 (0.006)	Loss 0.5208 (0.4746)	Prec@1 82.031 (83.662)
Epoch: [14][300/391]	Time 0.325 (0.315)	Data 0.001 (0.006)	Loss 0.3651 (0.4762)	Prec@1 86.719 (83.542)
Epoch: [14][350/391]	Time 0.327 (0.316)	Data 0.001 (0.005)	Loss 0.4704 (0.4760)	Prec@1 82.812 (83.558)
Test: [0/79]	Time 0.321 (0.321)	Loss 0.5004 (0.5004)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.086 (0.088)	Loss 0.8615 (0.6788)	Prec@1 78.906 (77.972)
 * Prec@1 77.750
current lr 1.00000e-02
Epoch: [15][0/391]	Time 0.550 (0.550)	Data 0.277 (0.277)	Loss 0.4310 (0.4310)	Prec@1 85.156 (85.156)
Epoch: [15][50/391]	Time 0.319 (0.317)	Data 0.002 (0.008)	Loss 0.3301 (0.4522)	Prec@1 89.062 (84.528)
Epoch: [15][100/391]	Time 0.299 (0.317)	Data 0.005 (0.006)	Loss 0.3646 (0.4547)	Prec@1 89.062 (84.476)
Epoch: [15][150/391]	Time 0.264 (0.315)	Data 0.001 (0.005)	Loss 0.5152 (0.4534)	Prec@1 79.688 (84.489)
Epoch: [15][200/391]	Time 0.308 (0.314)	Data 0.001 (0.005)	Loss 0.3280 (0.4557)	Prec@1 89.844 (84.305)
Epoch: [15][250/391]	Time 0.334 (0.317)	Data 0.001 (0.005)	Loss 0.4065 (0.4560)	Prec@1 84.375 (84.238)
Epoch: [15][300/391]	Time 0.296 (0.317)	Data 0.001 (0.005)	Loss 0.3174 (0.4593)	Prec@1 89.062 (84.048)
Epoch: [15][350/391]	Time 0.303 (0.317)	Data 0.001 (0.005)	Loss 0.4217 (0.4569)	Prec@1 81.250 (84.103)
Test: [0/79]	Time 0.371 (0.371)	Loss 0.5026 (0.5026)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.090 (0.087)	Loss 0.6557 (0.6162)	Prec@1 80.469 (80.025)
 * Prec@1 79.820
current lr 1.00000e-02
Epoch: [16][0/391]	Time 0.634 (0.634)	Data 0.324 (0.324)	Loss 0.4332 (0.4332)	Prec@1 84.375 (84.375)
Epoch: [16][50/391]	Time 0.335 (0.306)	Data 0.001 (0.009)	Loss 0.5138 (0.4416)	Prec@1 78.125 (84.191)
Epoch: [16][100/391]	Time 0.301 (0.314)	Data 0.004 (0.006)	Loss 0.4663 (0.4493)	Prec@1 85.156 (83.895)
Epoch: [16][150/391]	Time 0.329 (0.316)	Data 0.001 (0.005)	Loss 0.4734 (0.4465)	Prec@1 80.469 (84.137)
Epoch: [16][200/391]	Time 0.290 (0.314)	Data 0.006 (0.005)	Loss 0.4688 (0.4413)	Prec@1 86.719 (84.468)
Epoch: [16][250/391]	Time 0.326 (0.315)	Data 0.011 (0.005)	Loss 0.3911 (0.4402)	Prec@1 88.281 (84.571)
Epoch: [16][300/391]	Time 0.314 (0.317)	Data 0.004 (0.004)	Loss 0.5520 (0.4417)	Prec@1 79.688 (84.500)
Epoch: [16][350/391]	Time 0.331 (0.317)	Data 0.000 (0.004)	Loss 0.5473 (0.4410)	Prec@1 85.156 (84.578)
Test: [0/79]	Time 0.351 (0.351)	Loss 0.4924 (0.4924)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.075 (0.086)	Loss 0.6259 (0.5915)	Prec@1 79.688 (80.867)
 * Prec@1 80.680
current lr 1.00000e-02
Epoch: [17][0/391]	Time 0.639 (0.639)	Data 0.316 (0.316)	Loss 0.3833 (0.3833)	Prec@1 88.281 (88.281)
Epoch: [17][50/391]	Time 0.285 (0.312)	Data 0.001 (0.012)	Loss 0.6223 (0.3999)	Prec@1 79.688 (85.876)
Epoch: [17][100/391]	Time 0.328 (0.315)	Data 0.009 (0.008)	Loss 0.4245 (0.4140)	Prec@1 85.938 (85.388)
Epoch: [17][150/391]	Time 0.319 (0.319)	Data 0.013 (0.007)	Loss 0.3666 (0.4129)	Prec@1 86.719 (85.591)
Epoch: [17][200/391]	Time 0.313 (0.318)	Data 0.000 (0.006)	Loss 0.6315 (0.4193)	Prec@1 80.469 (85.436)
Epoch: [17][250/391]	Time 0.318 (0.319)	Data 0.001 (0.006)	Loss 0.3825 (0.4215)	Prec@1 87.500 (85.299)
Epoch: [17][300/391]	Time 0.295 (0.317)	Data 0.001 (0.005)	Loss 0.5921 (0.4252)	Prec@1 82.031 (85.219)
Epoch: [17][350/391]	Time 0.308 (0.316)	Data 0.014 (0.005)	Loss 0.5296 (0.4265)	Prec@1 84.375 (85.114)
Test: [0/79]	Time 0.295 (0.295)	Loss 0.5005 (0.5005)	Prec@1 82.031 (82.031)
Test: [50/79]	Time 0.080 (0.084)	Loss 0.6655 (0.5918)	Prec@1 79.688 (80.407)
 * Prec@1 80.420
current lr 1.00000e-02
Epoch: [18][0/391]	Time 0.627 (0.627)	Data 0.313 (0.313)	Loss 0.4353 (0.4353)	Prec@1 83.594 (83.594)
Epoch: [18][50/391]	Time 0.333 (0.330)	Data 0.004 (0.009)	Loss 0.3793 (0.4185)	Prec@1 82.031 (85.355)
Epoch: [18][100/391]	Time 0.312 (0.323)	Data 0.001 (0.006)	Loss 0.5408 (0.4177)	Prec@1 83.594 (85.435)
Epoch: [18][150/391]	Time 0.313 (0.320)	Data 0.001 (0.005)	Loss 0.4406 (0.4156)	Prec@1 84.375 (85.565)
Epoch: [18][200/391]	Time 0.311 (0.321)	Data 0.001 (0.005)	Loss 0.4718 (0.4152)	Prec@1 82.812 (85.642)
Epoch: [18][250/391]	Time 0.333 (0.317)	Data 0.016 (0.005)	Loss 0.2962 (0.4119)	Prec@1 87.500 (85.741)
Epoch: [18][300/391]	Time 0.327 (0.319)	Data 0.001 (0.004)	Loss 0.5026 (0.4095)	Prec@1 85.156 (85.878)
Epoch: [18][350/391]	Time 0.294 (0.319)	Data 0.002 (0.004)	Loss 0.4993 (0.4097)	Prec@1 85.156 (85.795)
Test: [0/79]	Time 0.415 (0.415)	Loss 0.6212 (0.6212)	Prec@1 78.125 (78.125)
Test: [50/79]	Time 0.079 (0.086)	Loss 0.6019 (0.5923)	Prec@1 80.469 (80.944)
 * Prec@1 80.740
current lr 1.00000e-02
Epoch: [19][0/391]	Time 0.606 (0.606)	Data 0.312 (0.312)	Loss 0.3772 (0.3772)	Prec@1 87.500 (87.500)
Epoch: [19][50/391]	Time 0.307 (0.328)	Data 0.008 (0.010)	Loss 0.3245 (0.3990)	Prec@1 87.500 (86.474)
Epoch: [19][100/391]	Time 0.272 (0.320)	Data 0.001 (0.008)	Loss 0.4060 (0.3901)	Prec@1 84.375 (86.549)
Epoch: [19][150/391]	Time 0.313 (0.319)	Data 0.001 (0.006)	Loss 0.3630 (0.3901)	Prec@1 85.938 (86.564)
Epoch: [19][200/391]	Time 0.328 (0.319)	Data 0.000 (0.006)	Loss 0.3489 (0.3879)	Prec@1 85.938 (86.544)
Epoch: [19][250/391]	Time 0.330 (0.316)	Data 0.000 (0.005)	Loss 0.2983 (0.3917)	Prec@1 89.844 (86.367)
Epoch: [19][300/391]	Time 0.327 (0.317)	Data 0.014 (0.005)	Loss 0.3702 (0.3957)	Prec@1 83.594 (86.171)
Epoch: [19][350/391]	Time 0.305 (0.317)	Data 0.001 (0.005)	Loss 0.4136 (0.3966)	Prec@1 86.719 (86.118)
Test: [0/79]	Time 0.311 (0.311)	Loss 0.4349 (0.4349)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.090 (0.088)	Loss 0.5270 (0.5565)	Prec@1 78.906 (81.893)
 * Prec@1 81.890
current lr 1.00000e-02
Epoch: [20][0/391]	Time 0.635 (0.635)	Data 0.316 (0.316)	Loss 0.3191 (0.3191)	Prec@1 85.938 (85.938)
Epoch: [20][50/391]	Time 0.314 (0.329)	Data 0.003 (0.011)	Loss 0.3445 (0.3787)	Prec@1 87.500 (86.811)
Epoch: [20][100/391]	Time 0.295 (0.320)	Data 0.006 (0.007)	Loss 0.4321 (0.3827)	Prec@1 87.500 (86.742)
Epoch: [20][150/391]	Time 0.299 (0.315)	Data 0.001 (0.006)	Loss 0.4799 (0.3955)	Prec@1 85.938 (86.393)
Epoch: [20][200/391]	Time 0.329 (0.318)	Data 0.000 (0.005)	Loss 0.2466 (0.3965)	Prec@1 89.844 (86.206)
Epoch: [20][250/391]	Time 0.328 (0.318)	Data 0.001 (0.005)	Loss 0.3442 (0.3974)	Prec@1 89.062 (86.102)
Epoch: [20][300/391]	Time 0.304 (0.318)	Data 0.004 (0.005)	Loss 0.3750 (0.3930)	Prec@1 83.594 (86.215)
Epoch: [20][350/391]	Time 0.319 (0.314)	Data 0.001 (0.005)	Loss 0.3536 (0.3882)	Prec@1 89.844 (86.396)
Test: [0/79]	Time 0.419 (0.419)	Loss 0.4701 (0.4701)	Prec@1 78.125 (78.125)
Test: [50/79]	Time 0.083 (0.085)	Loss 0.6113 (0.5210)	Prec@1 82.812 (83.226)
 * Prec@1 83.050
current lr 1.00000e-02
Epoch: [21][0/391]	Time 0.651 (0.651)	Data 0.321 (0.321)	Loss 0.3839 (0.3839)	Prec@1 85.156 (85.156)
Epoch: [21][50/391]	Time 0.326 (0.331)	Data 0.001 (0.011)	Loss 0.4117 (0.3590)	Prec@1 87.500 (87.515)
Epoch: [21][100/391]	Time 0.305 (0.329)	Data 0.001 (0.007)	Loss 0.2345 (0.3555)	Prec@1 92.969 (87.639)
Epoch: [21][150/391]	Time 0.292 (0.321)	Data 0.004 (0.005)	Loss 0.3581 (0.3628)	Prec@1 88.281 (87.417)
Epoch: [21][200/391]	Time 0.309 (0.318)	Data 0.001 (0.005)	Loss 0.3539 (0.3599)	Prec@1 86.719 (87.488)
Epoch: [21][250/391]	Time 0.327 (0.320)	Data 0.002 (0.004)	Loss 0.3389 (0.3623)	Prec@1 88.281 (87.394)
Epoch: [21][300/391]	Time 0.319 (0.318)	Data 0.001 (0.004)	Loss 0.4083 (0.3657)	Prec@1 85.938 (87.326)
Epoch: [21][350/391]	Time 0.336 (0.317)	Data 0.001 (0.004)	Loss 0.3144 (0.3668)	Prec@1 87.500 (87.231)
Test: [0/79]	Time 0.428 (0.428)	Loss 0.4483 (0.4483)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.080 (0.086)	Loss 0.6998 (0.5339)	Prec@1 78.125 (82.828)
 * Prec@1 82.850
current lr 1.00000e-02
Epoch: [22][0/391]	Time 0.545 (0.545)	Data 0.260 (0.260)	Loss 0.3818 (0.3818)	Prec@1 86.719 (86.719)
Epoch: [22][50/391]	Time 0.328 (0.321)	Data 0.002 (0.009)	Loss 0.3948 (0.3661)	Prec@1 87.500 (87.286)
Epoch: [22][100/391]	Time 0.285 (0.318)	Data 0.005 (0.006)	Loss 0.3473 (0.3575)	Prec@1 87.500 (87.361)
Epoch: [22][150/391]	Time 0.287 (0.317)	Data 0.003 (0.005)	Loss 0.3401 (0.3543)	Prec@1 88.281 (87.614)
Epoch: [22][200/391]	Time 0.322 (0.317)	Data 0.001 (0.004)	Loss 0.4486 (0.3582)	Prec@1 82.812 (87.488)
Epoch: [22][250/391]	Time 0.301 (0.316)	Data 0.005 (0.004)	Loss 0.2475 (0.3616)	Prec@1 89.844 (87.385)
Epoch: [22][300/391]	Time 0.292 (0.314)	Data 0.001 (0.004)	Loss 0.3401 (0.3582)	Prec@1 88.281 (87.508)
Epoch: [22][350/391]	Time 0.324 (0.315)	Data 0.007 (0.004)	Loss 0.3667 (0.3598)	Prec@1 86.719 (87.449)
Test: [0/79]	Time 0.330 (0.330)	Loss 0.5434 (0.5434)	Prec@1 78.906 (78.906)
Test: [50/79]	Time 0.075 (0.089)	Loss 0.6041 (0.5478)	Prec@1 74.219 (82.138)
 * Prec@1 82.120
current lr 1.00000e-02
Epoch: [23][0/391]	Time 0.619 (0.619)	Data 0.295 (0.295)	Loss 0.3760 (0.3760)	Prec@1 85.938 (85.938)
Epoch: [23][50/391]	Time 0.324 (0.315)	Data 0.015 (0.009)	Loss 0.4299 (0.3446)	Prec@1 83.594 (88.021)
Epoch: [23][100/391]	Time 0.280 (0.314)	Data 0.002 (0.006)	Loss 0.2790 (0.3418)	Prec@1 92.188 (88.011)
Epoch: [23][150/391]	Time 0.322 (0.315)	Data 0.001 (0.005)	Loss 0.2978 (0.3398)	Prec@1 89.062 (88.064)
Epoch: [23][200/391]	Time 0.319 (0.314)	Data 0.002 (0.005)	Loss 0.3052 (0.3435)	Prec@1 92.188 (87.916)
Epoch: [23][250/391]	Time 0.311 (0.316)	Data 0.001 (0.004)	Loss 0.3616 (0.3456)	Prec@1 86.719 (87.892)
Epoch: [23][300/391]	Time 0.322 (0.315)	Data 0.008 (0.004)	Loss 0.3134 (0.3466)	Prec@1 89.062 (87.798)
Epoch: [23][350/391]	Time 0.315 (0.314)	Data 0.000 (0.004)	Loss 0.3623 (0.3467)	Prec@1 86.719 (87.854)
Test: [0/79]	Time 0.358 (0.358)	Loss 0.4626 (0.4626)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.085 (0.086)	Loss 0.5533 (0.5531)	Prec@1 82.812 (82.629)
 * Prec@1 82.590
current lr 1.00000e-02
Epoch: [24][0/391]	Time 0.662 (0.662)	Data 0.317 (0.317)	Loss 0.3507 (0.3507)	Prec@1 85.156 (85.156)
Epoch: [24][50/391]	Time 0.297 (0.328)	Data 0.001 (0.009)	Loss 0.2173 (0.3383)	Prec@1 93.750 (88.465)
Epoch: [24][100/391]	Time 0.303 (0.317)	Data 0.002 (0.006)	Loss 0.3812 (0.3366)	Prec@1 87.500 (88.397)
Epoch: [24][150/391]	Time 0.330 (0.320)	Data 0.003 (0.005)	Loss 0.2686 (0.3346)	Prec@1 92.969 (88.540)
Epoch: [24][200/391]	Time 0.310 (0.316)	Data 0.001 (0.005)	Loss 0.3470 (0.3352)	Prec@1 91.406 (88.421)
Epoch: [24][250/391]	Time 0.329 (0.316)	Data 0.006 (0.004)	Loss 0.3545 (0.3379)	Prec@1 87.500 (88.291)
Epoch: [24][300/391]	Time 0.326 (0.317)	Data 0.001 (0.004)	Loss 0.3020 (0.3376)	Prec@1 88.281 (88.344)
Epoch: [24][350/391]	Time 0.298 (0.317)	Data 0.001 (0.004)	Loss 0.2796 (0.3362)	Prec@1 89.844 (88.379)
Test: [0/79]	Time 0.338 (0.338)	Loss 0.5110 (0.5110)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.081 (0.090)	Loss 0.6269 (0.5668)	Prec@1 78.906 (82.123)
 * Prec@1 82.200
current lr 1.00000e-02
Epoch: [25][0/391]	Time 0.587 (0.587)	Data 0.296 (0.296)	Loss 0.2603 (0.2603)	Prec@1 92.188 (92.188)
Epoch: [25][50/391]	Time 0.333 (0.309)	Data 0.001 (0.008)	Loss 0.3375 (0.3307)	Prec@1 89.062 (88.343)
Epoch: [25][100/391]	Time 0.333 (0.308)	Data 0.012 (0.006)	Loss 0.2792 (0.3286)	Prec@1 91.406 (88.606)
Epoch: [25][150/391]	Time 0.315 (0.313)	Data 0.001 (0.006)	Loss 0.4143 (0.3263)	Prec@1 87.500 (88.695)
Epoch: [25][200/391]	Time 0.322 (0.316)	Data 0.011 (0.005)	Loss 0.3189 (0.3285)	Prec@1 90.625 (88.526)
Epoch: [25][250/391]	Time 0.327 (0.315)	Data 0.000 (0.005)	Loss 0.3686 (0.3327)	Prec@1 87.500 (88.403)
Epoch: [25][300/391]	Time 0.324 (0.314)	Data 0.001 (0.005)	Loss 0.3847 (0.3354)	Prec@1 84.375 (88.235)
Epoch: [25][350/391]	Time 0.329 (0.314)	Data 0.000 (0.005)	Loss 0.2759 (0.3323)	Prec@1 92.969 (88.326)
Test: [0/79]	Time 0.395 (0.395)	Loss 0.4048 (0.4048)	Prec@1 85.156 (85.156)
Test: [50/79]	Time 0.072 (0.087)	Loss 0.5415 (0.5098)	Prec@1 82.031 (83.793)
 * Prec@1 83.730
current lr 1.00000e-02
Epoch: [26][0/391]	Time 0.641 (0.641)	Data 0.322 (0.322)	Loss 0.2850 (0.2850)	Prec@1 90.625 (90.625)
Epoch: [26][50/391]	Time 0.328 (0.333)	Data 0.001 (0.009)	Loss 0.4347 (0.3251)	Prec@1 87.500 (88.251)
Epoch: [26][100/391]	Time 0.292 (0.320)	Data 0.001 (0.007)	Loss 0.2200 (0.3166)	Prec@1 92.188 (88.830)
Epoch: [26][150/391]	Time 0.334 (0.318)	Data 0.007 (0.006)	Loss 0.2470 (0.3116)	Prec@1 89.844 (89.104)
Epoch: [26][200/391]	Time 0.330 (0.319)	Data 0.001 (0.005)	Loss 0.4756 (0.3091)	Prec@1 83.594 (89.132)
Epoch: [26][250/391]	Time 0.327 (0.318)	Data 0.001 (0.004)	Loss 0.2594 (0.3135)	Prec@1 90.625 (88.991)
Epoch: [26][300/391]	Time 0.313 (0.317)	Data 0.001 (0.004)	Loss 0.3969 (0.3138)	Prec@1 89.844 (88.972)
Epoch: [26][350/391]	Time 0.305 (0.317)	Data 0.001 (0.004)	Loss 0.2129 (0.3150)	Prec@1 92.188 (88.962)
Test: [0/79]	Time 0.303 (0.303)	Loss 0.4278 (0.4278)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.086 (0.088)	Loss 0.5998 (0.5185)	Prec@1 81.250 (83.716)
 * Prec@1 83.760
current lr 1.00000e-02
Epoch: [27][0/391]	Time 0.580 (0.580)	Data 0.260 (0.260)	Loss 0.3800 (0.3800)	Prec@1 88.281 (88.281)
Epoch: [27][50/391]	Time 0.304 (0.325)	Data 0.001 (0.010)	Loss 0.2004 (0.3211)	Prec@1 92.188 (88.817)
Epoch: [27][100/391]	Time 0.323 (0.323)	Data 0.000 (0.007)	Loss 0.3051 (0.3098)	Prec@1 89.062 (89.186)
Epoch: [27][150/391]	Time 0.325 (0.322)	Data 0.001 (0.006)	Loss 0.3483 (0.3065)	Prec@1 87.500 (89.352)
Epoch: [27][200/391]	Time 0.315 (0.318)	Data 0.000 (0.005)	Loss 0.4212 (0.3086)	Prec@1 86.719 (89.272)
Epoch: [27][250/391]	Time 0.306 (0.317)	Data 0.010 (0.005)	Loss 0.3269 (0.3082)	Prec@1 89.062 (89.224)
Epoch: [27][300/391]	Time 0.328 (0.316)	Data 0.003 (0.005)	Loss 0.2538 (0.3108)	Prec@1 92.188 (89.169)
Epoch: [27][350/391]	Time 0.323 (0.318)	Data 0.001 (0.005)	Loss 0.3018 (0.3111)	Prec@1 89.844 (89.143)
Test: [0/79]	Time 0.312 (0.312)	Loss 0.4180 (0.4180)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.064 (0.081)	Loss 0.5264 (0.5528)	Prec@1 82.031 (82.430)
 * Prec@1 82.540
current lr 1.00000e-02
Epoch: [28][0/391]	Time 0.632 (0.632)	Data 0.345 (0.345)	Loss 0.3619 (0.3619)	Prec@1 86.719 (86.719)
Epoch: [28][50/391]	Time 0.319 (0.311)	Data 0.012 (0.011)	Loss 0.3533 (0.2981)	Prec@1 86.719 (89.323)
Epoch: [28][100/391]	Time 0.328 (0.315)	Data 0.028 (0.008)	Loss 0.3354 (0.3021)	Prec@1 89.844 (89.387)
Epoch: [28][150/391]	Time 0.321 (0.313)	Data 0.002 (0.006)	Loss 0.2884 (0.3018)	Prec@1 89.062 (89.487)
Epoch: [28][200/391]	Time 0.312 (0.315)	Data 0.003 (0.006)	Loss 0.3023 (0.2981)	Prec@1 89.844 (89.626)
Epoch: [28][250/391]	Time 0.327 (0.316)	Data 0.001 (0.005)	Loss 0.3272 (0.2987)	Prec@1 89.844 (89.523)
Epoch: [28][300/391]	Time 0.335 (0.314)	Data 0.018 (0.005)	Loss 0.3702 (0.2988)	Prec@1 89.062 (89.506)
Epoch: [28][350/391]	Time 0.331 (0.315)	Data 0.015 (0.005)	Loss 0.1967 (0.3021)	Prec@1 93.750 (89.399)
Test: [0/79]	Time 0.413 (0.413)	Loss 0.4603 (0.4603)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.081 (0.090)	Loss 0.5378 (0.4752)	Prec@1 79.688 (84.697)
 * Prec@1 84.510
current lr 1.00000e-02
Epoch: [29][0/391]	Time 0.654 (0.654)	Data 0.302 (0.302)	Loss 0.2132 (0.2132)	Prec@1 93.750 (93.750)
Epoch: [29][50/391]	Time 0.329 (0.313)	Data 0.014 (0.010)	Loss 0.3600 (0.2955)	Prec@1 87.500 (89.859)
Epoch: [29][100/391]	Time 0.327 (0.322)	Data 0.001 (0.007)	Loss 0.2859 (0.2950)	Prec@1 90.625 (89.906)
Epoch: [29][150/391]	Time 0.284 (0.317)	Data 0.002 (0.006)	Loss 0.3753 (0.2994)	Prec@1 85.938 (89.601)
Epoch: [29][200/391]	Time 0.334 (0.316)	Data 0.001 (0.006)	Loss 0.3134 (0.3018)	Prec@1 89.062 (89.428)
Epoch: [29][250/391]	Time 0.317 (0.316)	Data 0.001 (0.005)	Loss 0.2678 (0.3009)	Prec@1 89.062 (89.377)
Epoch: [29][300/391]	Time 0.287 (0.316)	Data 0.001 (0.005)	Loss 0.3025 (0.3007)	Prec@1 86.719 (89.428)
Epoch: [29][350/391]	Time 0.301 (0.316)	Data 0.001 (0.005)	Loss 0.2885 (0.2996)	Prec@1 89.062 (89.456)
Test: [0/79]	Time 0.327 (0.327)	Loss 0.5040 (0.5040)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.074 (0.083)	Loss 0.6830 (0.5755)	Prec@1 78.125 (81.801)
 * Prec@1 81.950
current lr 1.00000e-02
Epoch: [30][0/391]	Time 0.564 (0.564)	Data 0.226 (0.226)	Loss 0.2132 (0.2132)	Prec@1 90.625 (90.625)
Epoch: [30][50/391]	Time 0.318 (0.320)	Data 0.004 (0.008)	Loss 0.3839 (0.3081)	Prec@1 89.844 (89.246)
Epoch: [30][100/391]	Time 0.310 (0.322)	Data 0.005 (0.006)	Loss 0.3022 (0.2986)	Prec@1 89.062 (89.581)
Epoch: [30][150/391]	Time 0.320 (0.320)	Data 0.001 (0.005)	Loss 0.3502 (0.2917)	Prec@1 87.500 (89.864)
Epoch: [30][200/391]	Time 0.325 (0.319)	Data 0.004 (0.005)	Loss 0.2337 (0.2907)	Prec@1 90.625 (89.855)
Epoch: [30][250/391]	Time 0.334 (0.317)	Data 0.014 (0.004)	Loss 0.2323 (0.2919)	Prec@1 92.188 (89.772)
Epoch: [30][300/391]	Time 0.324 (0.318)	Data 0.013 (0.004)	Loss 0.2216 (0.2903)	Prec@1 89.844 (89.846)
Epoch: [30][350/391]	Time 0.313 (0.316)	Data 0.004 (0.004)	Loss 0.3142 (0.2896)	Prec@1 89.062 (89.882)
Test: [0/79]	Time 0.348 (0.348)	Loss 0.5263 (0.5263)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.085 (0.090)	Loss 0.5742 (0.5411)	Prec@1 79.688 (83.624)
 * Prec@1 83.670
current lr 1.00000e-02
Epoch: [31][0/391]	Time 0.657 (0.657)	Data 0.355 (0.355)	Loss 0.3544 (0.3544)	Prec@1 88.281 (88.281)
Epoch: [31][50/391]	Time 0.268 (0.317)	Data 0.001 (0.010)	Loss 0.3357 (0.2760)	Prec@1 89.062 (90.196)
Epoch: [31][100/391]	Time 0.321 (0.306)	Data 0.009 (0.008)	Loss 0.2357 (0.2657)	Prec@1 92.188 (90.671)
Epoch: [31][150/391]	Time 0.286 (0.311)	Data 0.001 (0.006)	Loss 0.2207 (0.2645)	Prec@1 89.062 (90.609)
Epoch: [31][200/391]	Time 0.301 (0.312)	Data 0.000 (0.006)	Loss 0.3101 (0.2666)	Prec@1 88.281 (90.609)
Epoch: [31][250/391]	Time 0.322 (0.313)	Data 0.002 (0.006)	Loss 0.1824 (0.2728)	Prec@1 93.750 (90.407)
Epoch: [31][300/391]	Time 0.326 (0.314)	Data 0.003 (0.005)	Loss 0.3123 (0.2766)	Prec@1 88.281 (90.254)
Epoch: [31][350/391]	Time 0.315 (0.313)	Data 0.001 (0.005)	Loss 0.2412 (0.2778)	Prec@1 91.406 (90.264)
Test: [0/79]	Time 0.350 (0.350)	Loss 0.3908 (0.3908)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.079 (0.084)	Loss 0.6338 (0.5039)	Prec@1 78.906 (84.130)
 * Prec@1 84.000
current lr 1.00000e-02
Epoch: [32][0/391]	Time 0.642 (0.642)	Data 0.319 (0.319)	Loss 0.2318 (0.2318)	Prec@1 90.625 (90.625)
Epoch: [32][50/391]	Time 0.303 (0.328)	Data 0.013 (0.009)	Loss 0.2257 (0.2692)	Prec@1 90.625 (90.640)
Epoch: [32][100/391]	Time 0.307 (0.319)	Data 0.001 (0.008)	Loss 0.2768 (0.2758)	Prec@1 90.625 (90.308)
Epoch: [32][150/391]	Time 0.316 (0.319)	Data 0.000 (0.006)	Loss 0.2725 (0.2689)	Prec@1 89.844 (90.604)
Epoch: [32][200/391]	Time 0.325 (0.318)	Data 0.001 (0.005)	Loss 0.2858 (0.2689)	Prec@1 89.062 (90.594)
Epoch: [32][250/391]	Time 0.320 (0.316)	Data 0.002 (0.005)	Loss 0.2964 (0.2701)	Prec@1 89.062 (90.538)
Epoch: [32][300/391]	Time 0.328 (0.317)	Data 0.004 (0.005)	Loss 0.2103 (0.2723)	Prec@1 91.406 (90.474)
Epoch: [32][350/391]	Time 0.308 (0.318)	Data 0.001 (0.004)	Loss 0.3894 (0.2734)	Prec@1 87.500 (90.414)
Test: [0/79]	Time 0.362 (0.362)	Loss 0.3142 (0.3142)	Prec@1 90.625 (90.625)
Test: [50/79]	Time 0.078 (0.087)	Loss 0.5157 (0.4363)	Prec@1 81.250 (85.800)
 * Prec@1 85.940
current lr 1.00000e-02
Epoch: [33][0/391]	Time 0.668 (0.668)	Data 0.373 (0.373)	Loss 0.1939 (0.1939)	Prec@1 92.969 (92.969)
Epoch: [33][50/391]	Time 0.295 (0.312)	Data 0.002 (0.011)	Loss 0.3144 (0.2533)	Prec@1 88.281 (91.069)
Epoch: [33][100/391]	Time 0.308 (0.314)	Data 0.001 (0.007)	Loss 0.2322 (0.2557)	Prec@1 94.531 (91.043)
Epoch: [33][150/391]	Time 0.328 (0.318)	Data 0.014 (0.006)	Loss 0.2678 (0.2567)	Prec@1 89.062 (91.029)
Epoch: [33][200/391]	Time 0.322 (0.317)	Data 0.013 (0.005)	Loss 0.1299 (0.2585)	Prec@1 96.094 (90.920)
Epoch: [33][250/391]	Time 0.318 (0.317)	Data 0.001 (0.005)	Loss 0.2424 (0.2617)	Prec@1 91.406 (90.849)
Epoch: [33][300/391]	Time 0.328 (0.317)	Data 0.001 (0.005)	Loss 0.2506 (0.2614)	Prec@1 92.188 (90.861)
Epoch: [33][350/391]	Time 0.329 (0.318)	Data 0.001 (0.005)	Loss 0.3611 (0.2626)	Prec@1 83.594 (90.850)
Test: [0/79]	Time 0.335 (0.335)	Loss 0.4978 (0.4978)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.087 (0.085)	Loss 0.7982 (0.6072)	Prec@1 74.219 (81.618)
 * Prec@1 81.940
current lr 1.00000e-02
Epoch: [34][0/391]	Time 0.733 (0.733)	Data 0.432 (0.432)	Loss 0.2563 (0.2563)	Prec@1 92.969 (92.969)
