----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.491 (0.477)	Data 0.000 (0.006)	Loss 1.9706 (2.0307)	Prec@1 22.656 (25.472)
Epoch: [14][150/391]	Time 0.488 (0.478)	Data 0.001 (0.005)	Loss 1.9805 (2.0268)	Prec@1 24.219 (25.336)
Epoch: [14][200/391]	Time 0.472 (0.476)	Data 0.014 (0.004)	Loss 1.9989 (2.0324)	Prec@1 27.344 (25.253)
Epoch: [14][250/391]	Time 0.460 (0.479)	Data 0.002 (0.004)	Loss 2.0197 (2.0258)	Prec@1 28.906 (25.349)
Epoch: [14][300/391]	Time 0.511 (0.477)	Data 0.001 (0.004)	Loss 2.0229 (2.0249)	Prec@1 22.656 (25.369)
Epoch: [14][350/391]	Time 0.458 (0.477)	Data 0.000 (0.004)	Loss 2.1069 (2.0228)	Prec@1 21.875 (25.327)
Test: [0/79]	Time 0.362 (0.362)	Loss 1.9835 (1.9835)	Prec@1 32.031 (32.031)
Test: [50/79]	Time 0.086 (0.088)	Loss 1.9255 (2.0023)	Prec@1 23.438 (26.394)
 * Prec@1 26.670
current lr 1.00000e-02
Epoch: [15][0/391]	Time 0.829 (0.829)	Data 0.350 (0.350)	Loss 1.9542 (1.9542)	Prec@1 32.031 (32.031)
Epoch: [15][50/391]	Time 0.497 (0.480)	Data 0.007 (0.010)	Loss 1.9122 (2.0121)	Prec@1 28.906 (25.169)
Epoch: [15][100/391]	Time 0.466 (0.483)	Data 0.005 (0.007)	Loss 1.9458 (2.0051)	Prec@1 25.781 (25.735)
Epoch: [15][150/391]	Time 0.491 (0.476)	Data 0.000 (0.006)	Loss 2.3155 (2.0132)	Prec@1 25.000 (26.040)
Epoch: [15][200/391]	Time 0.496 (0.479)	Data 0.000 (0.005)	Loss 2.0030 (2.0064)	Prec@1 18.750 (25.836)
Epoch: [15][250/391]	Time 0.502 (0.477)	Data 0.001 (0.005)	Loss 1.9502 (2.0119)	Prec@1 25.000 (25.719)
Epoch: [15][300/391]	Time 0.536 (0.478)	Data 0.003 (0.004)	Loss 1.9363 (2.0113)	Prec@1 30.469 (25.758)
Epoch: [15][350/391]	Time 0.442 (0.479)	Data 0.000 (0.004)	Loss 2.0740 (2.0089)	Prec@1 20.312 (25.855)
Test: [0/79]	Time 0.317 (0.317)	Loss 1.9686 (1.9686)	Prec@1 31.250 (31.250)
Test: [50/79]	Time 0.078 (0.087)	Loss 1.9080 (1.9939)	Prec@1 25.000 (26.425)
 * Prec@1 26.870
current lr 1.00000e-02
Epoch: [16][0/391]	Time 0.812 (0.812)	Data 0.311 (0.311)	Loss 1.9648 (1.9648)	Prec@1 27.344 (27.344)
Epoch: [16][50/391]	Time 0.480 (0.481)	Data 0.000 (0.010)	Loss 1.8490 (1.9715)	Prec@1 30.469 (26.486)
Epoch: [16][100/391]	Time 0.500 (0.483)	Data 0.007 (0.006)	Loss 1.8857 (1.9806)	Prec@1 30.469 (26.702)
Epoch: [16][150/391]	Time 0.471 (0.481)	Data 0.000 (0.005)	Loss 1.9260 (1.9823)	Prec@1 27.344 (26.656)
Epoch: [16][200/391]	Time 0.442 (0.482)	Data 0.001 (0.004)	Loss 2.0675 (1.9901)	Prec@1 26.562 (26.174)
Epoch: [16][250/391]	Time 0.482 (0.481)	Data 0.000 (0.004)	Loss 2.0802 (1.9935)	Prec@1 27.344 (26.183)
Epoch: [16][300/391]	Time 0.465 (0.482)	Data 0.000 (0.004)	Loss 1.9229 (1.9914)	Prec@1 28.906 (26.142)
Epoch: [16][350/391]	Time 0.464 (0.481)	Data 0.000 (0.003)	Loss 1.9844 (1.9925)	Prec@1 28.125 (26.189)
Test: [0/79]	Time 0.271 (0.271)	Loss 1.9677 (1.9677)	Prec@1 32.812 (32.812)
Test: [50/79]	Time 0.071 (0.081)	Loss 1.8972 (1.9752)	Prec@1 25.000 (27.619)
 * Prec@1 27.810
current lr 1.00000e-02
Epoch: [17][0/391]	Time 0.917 (0.917)	Data 0.372 (0.372)	Loss 1.9206 (1.9206)	Prec@1 28.125 (28.125)
Epoch: [17][50/391]	Time 0.471 (0.492)	Data 0.000 (0.010)	Loss 2.1898 (1.9908)	Prec@1 24.219 (26.486)
Epoch: [17][100/391]	Time 0.498 (0.485)	Data 0.001 (0.006)	Loss 2.0211 (1.9895)	Prec@1 28.906 (26.825)
Epoch: [17][150/391]	Time 0.487 (0.481)	Data 0.002 (0.005)	Loss 1.8452 (1.9917)	Prec@1 28.125 (26.909)
Epoch: [17][200/391]	Time 0.481 (0.481)	Data 0.001 (0.004)	Loss 2.0689 (1.9907)	Prec@1 23.438 (26.664)
Epoch: [17][250/391]	Time 0.477 (0.481)	Data 0.001 (0.004)	Loss 1.9489 (1.9893)	Prec@1 30.469 (26.939)
Epoch: [17][300/391]	Time 0.475 (0.478)	Data 0.001 (0.004)	Loss 1.9098 (1.9842)	Prec@1 29.688 (27.043)
Epoch: [17][350/391]	Time 0.470 (0.480)	Data 0.015 (0.004)	Loss 1.9776 (1.9802)	Prec@1 23.438 (26.999)
Test: [0/79]	Time 0.381 (0.381)	Loss 1.9266 (1.9266)	Prec@1 34.375 (34.375)
Test: [50/79]	Time 0.083 (0.088)	Loss 1.8815 (1.9530)	Prec@1 28.906 (27.742)
 * Prec@1 28.070
current lr 1.00000e-02
Epoch: [18][0/391]	Time 0.716 (0.716)	Data 0.267 (0.267)	Loss 1.9251 (1.9251)	Prec@1 24.219 (24.219)
Epoch: [18][50/391]	Time 0.433 (0.483)	Data 0.000 (0.008)	Loss 1.8743 (1.9720)	Prec@1 27.344 (26.991)
Epoch: [18][100/391]	Time 0.520 (0.481)	Data 0.005 (0.005)	Loss 1.9080 (1.9628)	Prec@1 25.781 (27.181)
Epoch: [18][150/391]	Time 0.509 (0.484)	Data 0.000 (0.004)	Loss 1.9484 (1.9675)	Prec@1 25.000 (27.038)
Epoch: [18][200/391]	Time 0.460 (0.482)	Data 0.002 (0.004)	Loss 2.0089 (1.9660)	Prec@1 28.906 (27.208)
Epoch: [18][250/391]	Time 0.462 (0.481)	Data 0.005 (0.004)	Loss 1.8608 (1.9716)	Prec@1 27.344 (26.983)
Epoch: [18][300/391]	Time 0.469 (0.480)	Data 0.001 (0.004)	Loss 1.9196 (1.9706)	Prec@1 30.469 (27.115)
Epoch: [18][350/391]	Time 0.441 (0.480)	Data 0.001 (0.003)	Loss 1.8973 (1.9684)	Prec@1 27.344 (27.248)
Test: [0/79]	Time 0.323 (0.323)	Loss 1.9077 (1.9077)	Prec@1 32.031 (32.031)
Test: [50/79]	Time 0.083 (0.086)	Loss 1.8987 (1.9319)	Prec@1 25.781 (28.339)
 * Prec@1 28.320
current lr 1.00000e-02
Epoch: [19][0/391]	Time 0.728 (0.728)	Data 0.260 (0.260)	Loss 1.8329 (1.8329)	Prec@1 32.812 (32.812)
Epoch: [19][50/391]	Time 0.484 (0.481)	Data 0.000 (0.009)	Loss 1.9498 (1.9419)	Prec@1 29.688 (28.493)
Epoch: [19][100/391]	Time 0.486 (0.482)	Data 0.004 (0.006)	Loss 2.0237 (1.9468)	Prec@1 24.219 (28.102)
Epoch: [19][150/391]	Time 0.458 (0.479)	Data 0.001 (0.005)	Loss 2.0030 (1.9475)	Prec@1 28.906 (27.690)
Epoch: [19][200/391]	Time 0.519 (0.483)	Data 0.008 (0.004)	Loss 1.9464 (1.9470)	Prec@1 27.344 (27.787)
Epoch: [19][250/391]	Time 0.488 (0.481)	Data 0.001 (0.004)	Loss 2.0636 (1.9491)	Prec@1 19.531 (27.892)
Epoch: [19][300/391]	Time 0.521 (0.481)	Data 0.002 (0.004)	Loss 1.9438 (1.9502)	Prec@1 20.312 (27.850)
Epoch: [19][350/391]	Time 0.483 (0.479)	Data 0.001 (0.004)	Loss 1.8225 (1.9492)	Prec@1 28.906 (27.914)
Test: [0/79]	Time 0.436 (0.436)	Loss 1.8969 (1.8969)	Prec@1 30.469 (30.469)
Test: [50/79]	Time 0.093 (0.092)	Loss 1.8806 (1.9253)	Prec@1 28.906 (28.217)
 * Prec@1 28.420
current lr 1.00000e-02
Epoch: [20][0/391]	Time 0.841 (0.841)	Data 0.352 (0.352)	Loss 1.9721 (1.9721)	Prec@1 23.438 (23.438)
Epoch: [20][50/391]	Time 0.447 (0.485)	Data 0.000 (0.009)	Loss 2.0603 (1.9287)	Prec@1 15.625 (27.390)
Epoch: [20][100/391]	Time 0.464 (0.477)	Data 0.003 (0.007)	Loss 1.8802 (1.9271)	Prec@1 29.688 (27.808)
Epoch: [20][150/391]	Time 0.497 (0.478)	Data 0.000 (0.006)	Loss 1.9563 (1.9352)	Prec@1 28.125 (27.644)
Epoch: [20][200/391]	Time 0.486 (0.477)	Data 0.000 (0.005)	Loss 2.1134 (1.9347)	Prec@1 22.656 (27.635)
Epoch: [20][250/391]	Time 0.509 (0.476)	Data 0.005 (0.005)	Loss 2.0253 (1.9372)	Prec@1 21.094 (27.730)
Epoch: [20][300/391]	Time 0.438 (0.477)	Data 0.005 (0.004)	Loss 1.9675 (1.9364)	Prec@1 24.219 (27.788)
Epoch: [20][350/391]	Time 0.498 (0.476)	Data 0.000 (0.004)	Loss 1.9416 (1.9340)	Prec@1 25.781 (27.909)
Test: [0/79]	Time 0.337 (0.337)	Loss 1.8993 (1.8993)	Prec@1 32.812 (32.812)
Test: [50/79]	Time 0.079 (0.086)	Loss 1.8570 (1.9214)	Prec@1 26.562 (28.768)
 * Prec@1 28.840
current lr 1.00000e-02
Epoch: [21][0/391]	Time 0.755 (0.755)	Data 0.308 (0.308)	Loss 1.8560 (1.8560)	Prec@1 28.125 (28.125)
Epoch: [21][50/391]	Time 0.465 (0.481)	Data 0.001 (0.009)	Loss 1.9564 (1.9201)	Prec@1 25.781 (28.600)
Epoch: [21][100/391]	Time 0.457 (0.478)	Data 0.000 (0.006)	Loss 1.8228 (1.9280)	Prec@1 29.688 (28.736)
Epoch: [21][150/391]	Time 0.479 (0.480)	Data 0.008 (0.005)	Loss 1.8369 (1.9213)	Prec@1 29.688 (28.803)
Epoch: [21][200/391]	Time 0.477 (0.480)	Data 0.000 (0.004)	Loss 2.0642 (1.9226)	Prec@1 33.594 (28.553)
Epoch: [21][250/391]	Time 0.463 (0.480)	Data 0.000 (0.004)	Loss 1.8853 (1.9195)	Prec@1 31.250 (28.648)
Epoch: [21][300/391]	Time 0.490 (0.479)	Data 0.001 (0.004)	Loss 1.9708 (1.9233)	Prec@1 25.000 (28.548)
Epoch: [21][350/391]	Time 0.466 (0.479)	Data 0.012 (0.004)	Loss 1.9542 (1.9217)	Prec@1 28.125 (28.499)
Test: [0/79]	Time 0.301 (0.301)	Loss 1.8854 (1.8854)	Prec@1 33.594 (33.594)
Test: [50/79]	Time 0.088 (0.088)	Loss 1.8574 (1.9027)	Prec@1 28.125 (29.381)
 * Prec@1 29.210
current lr 1.00000e-02
Epoch: [22][0/391]	Time 0.766 (0.766)	Data 0.302 (0.302)	Loss 1.8646 (1.8646)	Prec@1 29.688 (29.688)
Epoch: [22][50/391]	Time 0.490 (0.494)	Data 0.001 (0.008)	Loss 1.8505 (1.9217)	Prec@1 35.938 (28.646)
Epoch: [22][100/391]	Time 0.432 (0.478)	Data 0.003 (0.005)	Loss 1.9096 (1.9191)	Prec@1 37.500 (28.396)
Epoch: [22][150/391]	Time 0.481 (0.472)	Data 0.001 (0.005)	Loss 1.8888 (1.9180)	Prec@1 35.156 (28.911)
Epoch: [22][200/391]	Time 0.482 (0.476)	Data 0.000 (0.005)	Loss 1.8230 (1.9158)	Prec@1 28.906 (28.747)
Epoch: [22][250/391]	Time 0.484 (0.476)	Data 0.000 (0.004)	Loss 1.8808 (1.9124)	Prec@1 32.031 (28.769)
Epoch: [22][300/391]	Time 0.469 (0.475)	Data 0.001 (0.004)	Loss 1.8908 (1.9096)	Prec@1 26.562 (28.795)
Epoch: [22][350/391]	Time 0.439 (0.479)	Data 0.011 (0.004)	Loss 1.8557 (1.9089)	Prec@1 25.000 (28.762)
Test: [0/79]	Time 0.362 (0.362)	Loss 1.8734 (1.8734)	Prec@1 34.375 (34.375)
Test: [50/79]	Time 0.080 (0.089)	Loss 1.8712 (1.8791)	Prec@1 25.000 (29.305)
 * Prec@1 29.380
current lr 1.00000e-02
Epoch: [23][0/391]	Time 0.805 (0.805)	Data 0.308 (0.308)	Loss 1.9868 (1.9868)	Prec@1 21.094 (21.094)
Epoch: [23][50/391]	Time 0.494 (0.478)	Data 0.000 (0.007)	Loss 1.9100 (1.9136)	Prec@1 32.031 (28.722)
Epoch: [23][100/391]	Time 0.482 (0.480)	Data 0.004 (0.005)	Loss 1.8375 (1.9036)	Prec@1 34.375 (28.806)
Epoch: [23][150/391]	Time 0.458 (0.480)	Data 0.002 (0.005)	Loss 1.9575 (1.9070)	Prec@1 22.656 (28.725)
Epoch: [23][200/391]	Time 0.455 (0.480)	Data 0.003 (0.004)	Loss 1.9046 (1.9084)	Prec@1 25.781 (28.821)
Epoch: [23][250/391]	Time 0.488 (0.478)	Data 0.008 (0.004)	Loss 1.8566 (1.9007)	Prec@1 25.781 (28.972)
Epoch: [23][300/391]	Time 0.485 (0.480)	Data 0.000 (0.004)	Loss 1.9455 (1.9024)	Prec@1 32.031 (29.119)
Epoch: [23][350/391]	Time 0.486 (0.481)	Data 0.001 (0.004)	Loss 1.9781 (1.9003)	Prec@1 25.000 (29.136)
Test: [0/79]	Time 0.403 (0.403)	Loss 1.8486 (1.8486)	Prec@1 34.375 (34.375)
Test: [50/79]	Time 0.088 (0.090)	Loss 1.8413 (1.8713)	Prec@1 28.125 (30.377)
 * Prec@1 30.510
current lr 1.00000e-02
Epoch: [24][0/391]	Time 0.818 (0.818)	Data 0.340 (0.340)	Loss 1.7551 (1.7551)	Prec@1 32.812 (32.812)
Epoch: [24][50/391]	Time 0.500 (0.489)	Data 0.002 (0.010)	Loss 1.8833 (1.8885)	Prec@1 28.125 (29.151)
Epoch: [24][100/391]	Time 0.451 (0.485)	Data 0.006 (0.006)	Loss 1.8764 (1.8867)	Prec@1 26.562 (29.084)
Epoch: [24][150/391]	Time 0.475 (0.484)	Data 0.000 (0.005)	Loss 1.9256 (1.8808)	Prec@1 32.031 (29.134)
Epoch: [24][200/391]	Time 0.434 (0.484)	Data 0.000 (0.005)	Loss 1.8869 (1.8796)	Prec@1 28.906 (29.353)
Epoch: [24][250/391]	Time 0.493 (0.484)	Data 0.001 (0.004)	Loss 1.8894 (1.8796)	Prec@1 26.562 (29.342)
Epoch: [24][300/391]	Time 0.437 (0.483)	Data 0.000 (0.004)	Loss 1.7919 (1.8800)	Prec@1 31.250 (29.446)
Epoch: [24][350/391]	Time 0.478 (0.481)	Data 0.001 (0.004)	Loss 1.8535 (1.8792)	Prec@1 27.344 (29.514)
Test: [0/79]	Time 0.332 (0.332)	Loss 1.8447 (1.8447)	Prec@1 35.156 (35.156)
Test: [50/79]	Time 0.079 (0.087)	Loss 1.8416 (1.8474)	Prec@1 25.781 (31.036)
 * Prec@1 31.030
current lr 1.00000e-02
Epoch: [25][0/391]	Time 0.743 (0.743)	Data 0.324 (0.324)	Loss 1.7146 (1.7146)	Prec@1 32.812 (32.812)
Epoch: [25][50/391]	Time 0.454 (0.481)	Data 0.009 (0.009)	Loss 1.9011 (1.8647)	Prec@1 20.312 (30.025)
Epoch: [25][100/391]	Time 0.474 (0.479)	Data 0.001 (0.006)	Loss 1.8763 (1.8695)	Prec@1 26.562 (29.935)
Epoch: [25][150/391]	Time 0.510 (0.480)	Data 0.001 (0.006)	Loss 1.8233 (1.8773)	Prec@1 34.375 (29.796)
Epoch: [25][200/391]	Time 0.529 (0.479)	Data 0.000 (0.005)	Loss 1.8404 (1.8709)	Prec@1 33.594 (29.917)
Epoch: [25][250/391]	Time 0.412 (0.477)	Data 0.000 (0.004)	Loss 2.1527 (1.8693)	Prec@1 27.344 (30.070)
Epoch: [25][300/391]	Time 0.476 (0.478)	Data 0.001 (0.004)	Loss 1.7660 (1.8678)	Prec@1 41.406 (30.209)
Epoch: [25][350/391]	Time 0.497 (0.480)	Data 0.002 (0.004)	Loss 1.9434 (1.8674)	Prec@1 28.125 (30.222)
Test: [0/79]	Time 0.382 (0.382)	Loss 1.8636 (1.8636)	Prec@1 35.938 (35.938)
Test: [50/79]	Time 0.078 (0.084)	Loss 1.8694 (1.8453)	Prec@1 25.781 (31.786)
 * Prec@1 31.870
current lr 1.00000e-02
Epoch: [26][0/391]	Time 0.761 (0.761)	Data 0.292 (0.292)	Loss 1.9304 (1.9304)	Prec@1 28.906 (28.906)
Epoch: [26][50/391]	Time 0.443 (0.499)	Data 0.010 (0.010)	Loss 1.8346 (1.8614)	Prec@1 28.906 (31.066)
Epoch: [26][100/391]	Time 0.480 (0.489)	Data 0.001 (0.006)	Loss 1.9156 (1.8578)	Prec@1 33.594 (31.049)
Epoch: [26][150/391]	Time 0.442 (0.485)	Data 0.007 (0.005)	Loss 1.9177 (1.8497)	Prec@1 32.031 (30.919)
Epoch: [26][200/391]	Time 0.472 (0.484)	Data 0.002 (0.005)	Loss 1.9485 (1.8538)	Prec@1 27.344 (30.811)
Epoch: [26][250/391]	Time 0.488 (0.483)	Data 0.000 (0.004)	Loss 1.9743 (1.8501)	Prec@1 31.250 (30.954)
Epoch: [26][300/391]	Time 0.464 (0.483)	Data 0.001 (0.004)	Loss 2.0070 (1.8511)	Prec@1 26.562 (31.009)
Epoch: [26][350/391]	Time 0.476 (0.481)	Data 0.001 (0.004)	Loss 1.9275 (1.8500)	Prec@1 20.312 (31.014)
Test: [0/79]	Time 0.354 (0.354)	Loss 1.7951 (1.7951)	Prec@1 33.594 (33.594)
Test: [50/79]	Time 0.079 (0.092)	Loss 1.8255 (1.8177)	Prec@1 28.125 (32.138)
 * Prec@1 32.240
current lr 1.00000e-02
Epoch: [27][0/391]	Time 0.820 (0.820)	Data 0.280 (0.280)	Loss 1.8548 (1.8548)	Prec@1 24.219 (24.219)
Epoch: [27][50/391]	Time 0.451 (0.488)	Data 0.001 (0.010)	Loss 1.9299 (1.8444)	Prec@1 31.250 (31.740)
Epoch: [27][100/391]	Time 0.502 (0.481)	Data 0.000 (0.007)	Loss 1.8605 (1.8401)	Prec@1 33.594 (31.490)
Epoch: [27][150/391]	Time 0.476 (0.483)	Data 0.001 (0.006)	Loss 1.8809 (1.8380)	Prec@1 26.562 (31.555)
Epoch: [27][200/391]	Time 0.518 (0.484)	Data 0.005 (0.005)	Loss 2.0572 (1.8413)	Prec@1 26.562 (31.510)
Epoch: [27][250/391]	Time 0.490 (0.483)	Data 0.012 (0.005)	Loss 1.6899 (1.8404)	Prec@1 42.969 (31.614)
Epoch: [27][300/391]	Time 0.508 (0.486)	Data 0.003 (0.005)	Loss 1.7174 (1.8380)	Prec@1 32.812 (31.595)
Epoch: [27][350/391]	Time 0.508 (0.484)	Data 0.003 (0.005)	Loss 1.8148 (1.8380)	Prec@1 33.594 (31.624)
Test: [0/79]	Time 0.365 (0.365)	Loss 1.7921 (1.7921)	Prec@1 34.375 (34.375)
Test: [50/79]	Time 0.072 (0.088)	Loss 1.8128 (1.8187)	Prec@1 32.031 (32.767)
 * Prec@1 32.970
current lr 1.00000e-02
Epoch: [28][0/391]	Time 0.852 (0.852)	Data 0.413 (0.413)	Loss 1.8355 (1.8355)	Prec@1 29.688 (29.688)
Epoch: [28][50/391]	Time 0.470 (0.486)	Data 0.001 (0.012)	Loss 1.7609 (1.8420)	Prec@1 32.031 (32.261)
Epoch: [28][100/391]	Time 0.453 (0.487)	Data 0.000 (0.007)	Loss 1.8827 (1.8299)	Prec@1 25.000 (32.248)
Epoch: [28][150/391]	Time 0.411 (0.484)	Data 0.007 (0.006)	Loss 1.8014 (1.8217)	Prec@1 28.125 (32.161)
Epoch: [28][200/391]	Time 0.491 (0.480)	Data 0.012 (0.006)	Loss 1.7456 (1.8193)	Prec@1 33.594 (32.078)
Epoch: [28][250/391]	Time 0.496 (0.483)	Data 0.007 (0.005)	Loss 1.8752 (1.8213)	Prec@1 36.719 (32.150)
Epoch: [28][300/391]	Time 0.447 (0.481)	Data 0.003 (0.005)	Loss 1.8938 (1.8186)	Prec@1 35.938 (32.208)
Epoch: [28][350/391]	Time 0.453 (0.480)	Data 0.016 (0.005)	Loss 1.8400 (1.8179)	Prec@1 34.375 (32.318)
Test: [0/79]	Time 0.316 (0.316)	Loss 1.7600 (1.7600)	Prec@1 35.938 (35.938)
Test: [50/79]	Time 0.078 (0.081)	Loss 1.7921 (1.7783)	Prec@1 31.250 (33.379)
 * Prec@1 33.500
current lr 1.00000e-02
Epoch: [29][0/391]	Time 0.820 (0.820)	Data 0.329 (0.329)	Loss 1.8346 (1.8346)	Prec@1 37.500 (37.500)
Epoch: [29][50/391]	Time 0.479 (0.491)	Data 0.003 (0.009)	Loss 1.7263 (1.8192)	Prec@1 32.031 (32.966)
Epoch: [29][100/391]	Time 0.460 (0.485)	Data 0.006 (0.005)	Loss 1.7761 (1.8183)	Prec@1 29.688 (32.287)
Epoch: [29][150/391]	Time 0.477 (0.482)	Data 0.004 (0.004)	Loss 1.7861 (1.8086)	Prec@1 39.844 (32.347)
Epoch: [29][200/391]	Time 0.490 (0.481)	Data 0.000 (0.004)	Loss 1.9389 (1.8082)	Prec@1 23.438 (32.253)
Epoch: [29][250/391]	Time 0.476 (0.481)	Data 0.012 (0.004)	Loss 1.7054 (1.8048)	Prec@1 41.406 (32.495)
Epoch: [29][300/391]	Time 0.494 (0.479)	Data 0.000 (0.004)	Loss 1.8564 (1.8016)	Prec@1 28.125 (32.711)
Epoch: [29][350/391]	Time 0.497 (0.480)	Data 0.004 (0.004)	Loss 1.8885 (1.8040)	Prec@1 34.375 (32.657)
Test: [0/79]	Time 0.458 (0.458)	Loss 1.7399 (1.7399)	Prec@1 41.406 (41.406)
Test: [50/79]	Time 0.080 (0.093)	Loss 1.7784 (1.7535)	Prec@1 29.688 (34.191)
 * Prec@1 34.220
current lr 1.00000e-02
Epoch: [30][0/391]	Time 0.820 (0.820)	Data 0.346 (0.346)	Loss 1.7370 (1.7370)	Prec@1 32.812 (32.812)
Epoch: [30][50/391]	Time 0.462 (0.481)	Data 0.000 (0.010)	Loss 1.7897 (1.8023)	Prec@1 31.250 (32.950)
Epoch: [30][100/391]	Time 0.503 (0.479)	Data 0.000 (0.006)	Loss 2.0046 (1.7986)	Prec@1 32.031 (33.137)
Epoch: [30][150/391]	Time 0.504 (0.480)	Data 0.001 (0.005)	Loss 1.8936 (1.8044)	Prec@1 28.906 (32.978)
Epoch: [30][200/391]	Time 0.472 (0.478)	Data 0.002 (0.004)	Loss 1.7344 (1.7991)	Prec@1 35.938 (33.186)
Epoch: [30][250/391]	Time 0.451 (0.477)	Data 0.000 (0.004)	Loss 1.6779 (1.7937)	Prec@1 38.281 (33.367)
Epoch: [30][300/391]	Time 0.504 (0.479)	Data 0.001 (0.004)	Loss 1.7629 (1.7911)	Prec@1 27.344 (33.487)
Epoch: [30][350/391]	Time 0.401 (0.475)	Data 0.002 (0.004)	Loss 1.6312 (1.7875)	Prec@1 35.938 (33.469)
Test: [0/79]	Time 0.356 (0.356)	Loss 1.7755 (1.7755)	Prec@1 39.062 (39.062)
Test: [50/79]	Time 0.077 (0.083)	Loss 1.8069 (1.7466)	Prec@1 25.781 (34.314)
 * Prec@1 34.550
current lr 1.00000e-02
Epoch: [31][0/391]	Time 0.767 (0.767)	Data 0.304 (0.304)	Loss 1.8783 (1.8783)	Prec@1 35.156 (35.156)
Epoch: [31][50/391]	Time 0.462 (0.464)	Data 0.003 (0.008)	Loss 1.6199 (1.7931)	Prec@1 42.188 (34.053)
Epoch: [31][100/391]	Time 0.489 (0.463)	Data 0.001 (0.006)	Loss 1.7955 (1.7829)	Prec@1 28.906 (33.648)
Epoch: [31][150/391]	Time 0.464 (0.459)	Data 0.000 (0.005)	Loss 1.7783 (1.7760)	Prec@1 28.125 (33.868)
Epoch: [31][200/391]	Time 0.457 (0.458)	Data 0.000 (0.004)	Loss 1.7392 (1.7744)	Prec@1 34.375 (34.045)
Epoch: [31][250/391]	Time 0.428 (0.457)	Data 0.001 (0.004)	Loss 1.8546 (1.7728)	Prec@1 35.156 (34.110)
Epoch: [31][300/391]	Time 0.424 (0.455)	Data 0.001 (0.004)	Loss 2.1702 (1.7758)	Prec@1 29.688 (33.923)
Epoch: [31][350/391]	Time 0.453 (0.454)	Data 0.001 (0.003)	Loss 1.6940 (1.7746)	Prec@1 32.812 (34.086)
Test: [0/79]	Time 0.336 (0.336)	Loss 1.7272 (1.7272)	Prec@1 42.188 (42.188)
Test: [50/79]	Time 0.067 (0.077)	Loss 1.7866 (1.7233)	Prec@1 28.906 (36.060)
 * Prec@1 35.800
current lr 1.00000e-02
Epoch: [32][0/391]	Time 0.688 (0.688)	Data 0.283 (0.283)	Loss 1.7037 (1.7037)	Prec@1 35.938 (35.938)
Epoch: [32][50/391]	Time 0.466 (0.446)	Data 0.006 (0.008)	Loss 1.6607 (1.7692)	Prec@1 33.594 (33.655)
Epoch: [32][100/391]	Time 0.446 (0.450)	Data 0.011 (0.005)	Loss 1.9043 (1.7690)	Prec@1 30.469 (34.120)
Epoch: [32][150/391]	Time 0.445 (0.448)	Data 0.001 (0.004)	Loss 1.6748 (1.7647)	Prec@1 32.812 (34.551)
Epoch: [32][200/391]	Time 0.431 (0.449)	Data 0.001 (0.004)	Loss 1.7088 (1.7603)	Prec@1 35.156 (34.768)
Epoch: [32][250/391]	Time 0.450 (0.448)	Data 0.001 (0.003)	Loss 1.7427 (1.7624)	Prec@1 36.719 (34.773)
Epoch: [32][300/391]	Time 0.457 (0.447)	Data 0.003 (0.003)	Loss 1.8027 (1.7599)	Prec@1 32.031 (34.668)
Epoch: [32][350/391]	Time 0.486 (0.449)	Data 0.001 (0.003)	Loss 1.7055 (1.7584)	Prec@1 38.281 (34.742)
Test: [0/79]	Time 0.405 (0.405)	Loss 1.6947 (1.6947)	Prec@1 42.969 (42.969)
Test: [50/79]	Time 0.075 (0.081)	Loss 1.7664 (1.7137)	Prec@1 27.344 (35.983)
 * Prec@1 35.840
current lr 1.00000e-02
Epoch: [33][0/391]	Time 0.780 (0.780)	Data 0.304 (0.304)	Loss 1.7027 (1.7027)	Prec@1 30.469 (30.469)
Epoch: [33][50/391]	Time 0.457 (0.463)	Data 0.001 (0.008)	Loss 1.6848 (1.7515)	Prec@1 32.031 (34.161)
Epoch: [33][100/391]	Time 0.426 (0.458)	Data 0.001 (0.005)	Loss 1.6239 (1.7519)	Prec@1 42.969 (34.708)
Epoch: [33][150/391]	Time 0.448 (0.455)	Data 0.000 (0.004)	Loss 1.7321 (1.7526)	Prec@1 37.500 (35.110)
Epoch: [33][200/391]	Time 0.432 (0.455)	Data 0.002 (0.003)	Loss 1.8787 (1.7492)	Prec@1 26.562 (35.323)
Epoch: [33][250/391]	Time 0.389 (0.454)	Data 0.004 (0.003)	Loss 1.8186 (1.7463)	Prec@1 33.594 (35.296)
Epoch: [33][300/391]	Time 0.421 (0.452)	Data 0.000 (0.003)	Loss 1.7033 (1.7449)	Prec@1 39.062 (35.366)
Epoch: [33][350/391]	Time 0.459 (0.452)	Data 0.001 (0.003)	Loss 1.7028 (1.7448)	Prec@1 38.281 (35.283)
Test: [0/79]	Time 0.315 (0.315)	Loss 1.7247 (1.7247)	Prec@1 42.188 (42.188)
Test: [50/79]	Time 0.072 (0.084)	Loss 1.7438 (1.7105)	Prec@1 32.812 (36.872)
 * Prec@1 36.690
current lr 1.00000e-02
Epoch: [34][0/391]	Time 0.792 (0.792)	Data 0.321 (0.321)	Loss 1.5671 (1.5671)	Prec@1 42.188 (42.188)
