----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.100 (0.098)	Data 0.000 (0.004)	Loss 1.2891 (1.3222)	Prec@1 50.000 (51.725)
Epoch: [14][150/391]	Time 0.100 (0.099)	Data 0.000 (0.003)	Loss 1.3418 (1.3219)	Prec@1 48.438 (51.821)
Epoch: [14][200/391]	Time 0.104 (0.099)	Data 0.000 (0.002)	Loss 1.3441 (1.3224)	Prec@1 51.562 (51.893)
Epoch: [14][250/391]	Time 0.104 (0.099)	Data 0.000 (0.002)	Loss 1.2453 (1.3204)	Prec@1 53.906 (51.967)
Epoch: [14][300/391]	Time 0.109 (0.100)	Data 0.001 (0.002)	Loss 1.2831 (1.3184)	Prec@1 55.469 (52.162)
Epoch: [14][350/391]	Time 0.103 (0.100)	Data 0.001 (0.001)	Loss 1.1912 (1.3170)	Prec@1 60.156 (52.150)
Test: [0/79]	Time 0.253 (0.253)	Loss 1.5943 (1.5943)	Prec@1 43.750 (43.750)
Test: [50/79]	Time 0.034 (0.037)	Loss 1.7556 (1.4842)	Prec@1 36.719 (47.166)
 * Prec@1 47.290
current lr 1.00000e-01
Epoch: [15][0/391]	Time 0.358 (0.358)	Data 0.289 (0.289)	Loss 1.4728 (1.4728)	Prec@1 52.344 (52.344)
Epoch: [15][50/391]	Time 0.104 (0.100)	Data 0.000 (0.006)	Loss 1.2527 (1.2962)	Prec@1 56.250 (53.079)
Epoch: [15][100/391]	Time 0.101 (0.100)	Data 0.001 (0.003)	Loss 1.1357 (1.2990)	Prec@1 62.500 (53.241)
Epoch: [15][150/391]	Time 0.090 (0.101)	Data 0.000 (0.003)	Loss 1.2335 (1.3071)	Prec@1 53.906 (52.990)
Epoch: [15][200/391]	Time 0.108 (0.098)	Data 0.000 (0.002)	Loss 1.3702 (1.2988)	Prec@1 49.219 (53.207)
Epoch: [15][250/391]	Time 0.106 (0.099)	Data 0.000 (0.002)	Loss 1.4468 (1.3012)	Prec@1 45.312 (53.100)
Epoch: [15][300/391]	Time 0.106 (0.099)	Data 0.000 (0.002)	Loss 1.3109 (1.3032)	Prec@1 58.594 (53.096)
Epoch: [15][350/391]	Time 0.095 (0.099)	Data 0.001 (0.001)	Loss 1.2586 (1.3072)	Prec@1 54.688 (52.956)
Test: [0/79]	Time 0.265 (0.265)	Loss 1.2023 (1.2023)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.037 (0.039)	Loss 1.3535 (1.2676)	Prec@1 49.219 (53.355)
 * Prec@1 53.700
current lr 1.00000e-01
Epoch: [16][0/391]	Time 0.305 (0.305)	Data 0.195 (0.195)	Loss 1.3376 (1.3376)	Prec@1 54.688 (54.688)
Epoch: [16][50/391]	Time 0.096 (0.105)	Data 0.000 (0.004)	Loss 1.3377 (1.3120)	Prec@1 45.312 (52.313)
Epoch: [16][100/391]	Time 0.096 (0.103)	Data 0.000 (0.002)	Loss 1.2777 (1.3056)	Prec@1 57.031 (52.738)
Epoch: [16][150/391]	Time 0.104 (0.098)	Data 0.001 (0.002)	Loss 1.3163 (1.2993)	Prec@1 54.688 (53.109)
Epoch: [16][200/391]	Time 0.095 (0.096)	Data 0.000 (0.002)	Loss 1.3721 (1.3018)	Prec@1 46.875 (53.253)
Epoch: [16][250/391]	Time 0.109 (0.097)	Data 0.000 (0.001)	Loss 1.3479 (1.3023)	Prec@1 54.688 (53.383)
Epoch: [16][300/391]	Time 0.099 (0.097)	Data 0.001 (0.001)	Loss 1.3367 (1.2986)	Prec@1 53.125 (53.553)
Epoch: [16][350/391]	Time 0.103 (0.096)	Data 0.001 (0.001)	Loss 1.4073 (1.2987)	Prec@1 48.438 (53.492)
Test: [0/79]	Time 0.304 (0.304)	Loss 1.1887 (1.1887)	Prec@1 55.469 (55.469)
Test: [50/79]	Time 0.030 (0.039)	Loss 1.3919 (1.2521)	Prec@1 48.438 (55.178)
 * Prec@1 54.830
current lr 1.00000e-01
Epoch: [17][0/391]	Time 0.351 (0.351)	Data 0.253 (0.253)	Loss 1.2380 (1.2380)	Prec@1 60.156 (60.156)
Epoch: [17][50/391]	Time 0.095 (0.105)	Data 0.000 (0.005)	Loss 1.0724 (1.2700)	Prec@1 63.281 (53.646)
Epoch: [17][100/391]	Time 0.100 (0.103)	Data 0.000 (0.003)	Loss 1.5100 (1.2910)	Prec@1 44.531 (52.901)
Epoch: [17][150/391]	Time 0.103 (0.102)	Data 0.001 (0.002)	Loss 1.3471 (1.2971)	Prec@1 57.031 (53.068)
Epoch: [17][200/391]	Time 0.079 (0.102)	Data 0.000 (0.002)	Loss 1.2667 (1.2971)	Prec@1 54.688 (53.078)
Epoch: [17][250/391]	Time 0.097 (0.100)	Data 0.001 (0.002)	Loss 1.3627 (1.2955)	Prec@1 52.344 (53.162)
Epoch: [17][300/391]	Time 0.092 (0.099)	Data 0.001 (0.001)	Loss 1.2581 (1.2922)	Prec@1 49.219 (53.359)
Epoch: [17][350/391]	Time 0.087 (0.099)	Data 0.000 (0.001)	Loss 1.1923 (1.2903)	Prec@1 59.375 (53.374)
Test: [0/79]	Time 0.302 (0.302)	Loss 1.3101 (1.3101)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.036 (0.038)	Loss 1.4643 (1.2979)	Prec@1 46.875 (53.431)
 * Prec@1 53.080
current lr 1.00000e-01
Epoch: [18][0/391]	Time 0.353 (0.353)	Data 0.258 (0.258)	Loss 1.2585 (1.2585)	Prec@1 57.031 (57.031)
Epoch: [18][50/391]	Time 0.081 (0.097)	Data 0.001 (0.006)	Loss 1.2743 (1.2941)	Prec@1 50.000 (53.661)
Epoch: [18][100/391]	Time 0.096 (0.097)	Data 0.001 (0.003)	Loss 1.3330 (1.2824)	Prec@1 52.344 (54.069)
Epoch: [18][150/391]	Time 0.099 (0.098)	Data 0.001 (0.002)	Loss 1.1317 (1.2839)	Prec@1 56.250 (53.860)
Epoch: [18][200/391]	Time 0.104 (0.098)	Data 0.001 (0.002)	Loss 1.4220 (1.2827)	Prec@1 45.312 (53.778)
Epoch: [18][250/391]	Time 0.101 (0.099)	Data 0.000 (0.002)	Loss 1.2219 (1.2826)	Prec@1 57.031 (53.860)
Epoch: [18][300/391]	Time 0.112 (0.099)	Data 0.000 (0.002)	Loss 1.3611 (1.2859)	Prec@1 46.875 (53.616)
Epoch: [18][350/391]	Time 0.089 (0.099)	Data 0.001 (0.002)	Loss 1.2085 (1.2840)	Prec@1 56.250 (53.673)
Test: [0/79]	Time 0.264 (0.264)	Loss 1.1966 (1.1966)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.036 (0.039)	Loss 1.4545 (1.3016)	Prec@1 51.562 (53.768)
 * Prec@1 53.300
current lr 1.00000e-01
Epoch: [19][0/391]	Time 0.366 (0.366)	Data 0.277 (0.277)	Loss 1.4202 (1.4202)	Prec@1 46.094 (46.094)
Epoch: [19][50/391]	Time 0.101 (0.103)	Data 0.000 (0.006)	Loss 1.3519 (1.2863)	Prec@1 53.906 (53.906)
Epoch: [19][100/391]	Time 0.106 (0.102)	Data 0.000 (0.003)	Loss 1.1294 (1.2848)	Prec@1 57.812 (53.612)
Epoch: [19][150/391]	Time 0.102 (0.101)	Data 0.003 (0.003)	Loss 1.2922 (1.2877)	Prec@1 56.250 (53.435)
Epoch: [19][200/391]	Time 0.066 (0.097)	Data 0.000 (0.002)	Loss 1.1572 (1.2809)	Prec@1 59.375 (53.774)
Epoch: [19][250/391]	Time 0.088 (0.097)	Data 0.001 (0.002)	Loss 1.3779 (1.2821)	Prec@1 53.906 (53.766)
Epoch: [19][300/391]	Time 0.093 (0.098)	Data 0.000 (0.002)	Loss 1.1698 (1.2803)	Prec@1 58.594 (53.717)
Epoch: [19][350/391]	Time 0.095 (0.098)	Data 0.000 (0.001)	Loss 1.4300 (1.2819)	Prec@1 45.312 (53.791)
Test: [0/79]	Time 0.252 (0.252)	Loss 1.2301 (1.2301)	Prec@1 55.469 (55.469)
Test: [50/79]	Time 0.040 (0.039)	Loss 1.4325 (1.2876)	Prec@1 52.344 (52.742)
 * Prec@1 52.500
current lr 1.00000e-01
Epoch: [20][0/391]	Time 0.390 (0.390)	Data 0.286 (0.286)	Loss 1.2465 (1.2465)	Prec@1 53.906 (53.906)
Epoch: [20][50/391]	Time 0.088 (0.100)	Data 0.000 (0.006)	Loss 1.3925 (1.2763)	Prec@1 46.094 (54.611)
Epoch: [20][100/391]	Time 0.107 (0.098)	Data 0.001 (0.003)	Loss 1.2596 (1.2739)	Prec@1 56.250 (54.517)
Epoch: [20][150/391]	Time 0.103 (0.099)	Data 0.001 (0.002)	Loss 1.1077 (1.2705)	Prec@1 60.156 (54.429)
Epoch: [20][200/391]	Time 0.099 (0.099)	Data 0.001 (0.002)	Loss 1.2231 (1.2728)	Prec@1 57.031 (54.268)
Epoch: [20][250/391]	Time 0.103 (0.099)	Data 0.000 (0.002)	Loss 1.1971 (1.2716)	Prec@1 55.469 (54.376)
Epoch: [20][300/391]	Time 0.092 (0.099)	Data 0.002 (0.001)	Loss 1.2238 (1.2721)	Prec@1 57.812 (54.298)
Epoch: [20][350/391]	Time 0.106 (0.098)	Data 0.001 (0.001)	Loss 1.4104 (1.2693)	Prec@1 47.656 (54.343)
Test: [0/79]	Time 0.265 (0.265)	Loss 1.2193 (1.2193)	Prec@1 59.375 (59.375)
Test: [50/79]	Time 0.030 (0.039)	Loss 1.3050 (1.2750)	Prec@1 53.125 (53.845)
 * Prec@1 53.550
current lr 1.00000e-01
Epoch: [21][0/391]	Time 0.264 (0.264)	Data 0.177 (0.177)	Loss 1.1463 (1.1463)	Prec@1 61.719 (61.719)
Epoch: [21][50/391]	Time 0.108 (0.100)	Data 0.000 (0.004)	Loss 1.3441 (1.2916)	Prec@1 51.562 (52.880)
Epoch: [21][100/391]	Time 0.097 (0.100)	Data 0.001 (0.002)	Loss 1.2588 (1.2911)	Prec@1 47.656 (53.349)
Epoch: [21][150/391]	Time 0.095 (0.100)	Data 0.000 (0.002)	Loss 1.1843 (1.2803)	Prec@1 54.688 (53.689)
Epoch: [21][200/391]	Time 0.106 (0.098)	Data 0.000 (0.002)	Loss 1.2269 (1.2756)	Prec@1 55.469 (54.035)
Epoch: [21][250/391]	Time 0.092 (0.098)	Data 0.001 (0.001)	Loss 1.3310 (1.2773)	Prec@1 52.344 (54.056)
Epoch: [21][300/391]	Time 0.098 (0.098)	Data 0.001 (0.001)	Loss 1.2368 (1.2763)	Prec@1 54.688 (54.031)
Epoch: [21][350/391]	Time 0.104 (0.099)	Data 0.001 (0.001)	Loss 1.2143 (1.2757)	Prec@1 59.375 (54.064)
Test: [0/79]	Time 0.250 (0.250)	Loss 1.3502 (1.3502)	Prec@1 52.344 (52.344)
Test: [50/79]	Time 0.045 (0.041)	Loss 1.4202 (1.3409)	Prec@1 51.562 (51.624)
 * Prec@1 51.540
current lr 1.00000e-01
Epoch: [22][0/391]	Time 0.360 (0.360)	Data 0.271 (0.271)	Loss 1.1507 (1.1507)	Prec@1 56.250 (56.250)
Epoch: [22][50/391]	Time 0.097 (0.097)	Data 0.000 (0.006)	Loss 1.1521 (1.2614)	Prec@1 60.156 (54.458)
Epoch: [22][100/391]	Time 0.092 (0.097)	Data 0.000 (0.003)	Loss 1.0649 (1.2653)	Prec@1 59.375 (54.680)
Epoch: [22][150/391]	Time 0.093 (0.098)	Data 0.001 (0.003)	Loss 1.3055 (1.2682)	Prec@1 49.219 (54.506)
Epoch: [22][200/391]	Time 0.097 (0.099)	Data 0.000 (0.002)	Loss 1.3583 (1.2612)	Prec@1 55.469 (54.831)
Epoch: [22][250/391]	Time 0.106 (0.098)	Data 0.001 (0.002)	Loss 1.1902 (1.2637)	Prec@1 59.375 (54.641)
Epoch: [22][300/391]	Time 0.096 (0.098)	Data 0.000 (0.002)	Loss 1.2683 (1.2632)	Prec@1 57.812 (54.737)
Epoch: [22][350/391]	Time 0.106 (0.097)	Data 0.000 (0.001)	Loss 1.3109 (1.2670)	Prec@1 53.906 (54.532)
Test: [0/79]	Time 0.290 (0.290)	Loss 1.2316 (1.2316)	Prec@1 57.812 (57.812)
Test: [50/79]	Time 0.040 (0.040)	Loss 1.3619 (1.2797)	Prec@1 45.312 (53.707)
 * Prec@1 53.670
current lr 1.00000e-01
Epoch: [23][0/391]	Time 0.324 (0.324)	Data 0.233 (0.233)	Loss 1.3610 (1.3610)	Prec@1 51.562 (51.562)
Epoch: [23][50/391]	Time 0.091 (0.106)	Data 0.001 (0.006)	Loss 1.4276 (1.2573)	Prec@1 47.656 (54.335)
Epoch: [23][100/391]	Time 0.087 (0.103)	Data 0.000 (0.003)	Loss 1.1012 (1.2614)	Prec@1 62.500 (54.440)
Epoch: [23][150/391]	Time 0.101 (0.103)	Data 0.001 (0.002)	Loss 1.3447 (1.2585)	Prec@1 54.688 (54.796)
Epoch: [23][200/391]	Time 0.099 (0.099)	Data 0.000 (0.002)	Loss 1.3144 (1.2597)	Prec@1 59.375 (54.676)
Epoch: [23][250/391]	Time 0.103 (0.100)	Data 0.000 (0.002)	Loss 1.3573 (1.2602)	Prec@1 53.906 (54.544)
Epoch: [23][300/391]	Time 0.105 (0.100)	Data 0.000 (0.001)	Loss 1.2068 (1.2627)	Prec@1 60.938 (54.589)
Epoch: [23][350/391]	Time 0.101 (0.100)	Data 0.000 (0.001)	Loss 1.2138 (1.2633)	Prec@1 53.125 (54.607)
Test: [0/79]	Time 0.279 (0.279)	Loss 1.1464 (1.1464)	Prec@1 59.375 (59.375)
Test: [50/79]	Time 0.054 (0.039)	Loss 1.3141 (1.2466)	Prec@1 49.219 (55.086)
 * Prec@1 55.110
current lr 1.00000e-01
Epoch: [24][0/391]	Time 0.353 (0.353)	Data 0.252 (0.252)	Loss 1.2655 (1.2655)	Prec@1 50.781 (50.781)
Epoch: [24][50/391]	Time 0.111 (0.099)	Data 0.000 (0.006)	Loss 1.2469 (1.2515)	Prec@1 57.031 (55.530)
Epoch: [24][100/391]	Time 0.086 (0.099)	Data 0.001 (0.003)	Loss 1.2439 (1.2564)	Prec@1 51.562 (55.036)
Epoch: [24][150/391]	Time 0.092 (0.099)	Data 0.001 (0.002)	Loss 1.2763 (1.2583)	Prec@1 57.812 (54.884)
Epoch: [24][200/391]	Time 0.097 (0.099)	Data 0.000 (0.002)	Loss 1.1821 (1.2569)	Prec@1 57.812 (54.843)
Epoch: [24][250/391]	Time 0.103 (0.099)	Data 0.000 (0.002)	Loss 1.3600 (1.2610)	Prec@1 51.562 (54.691)
Epoch: [24][300/391]	Time 0.075 (0.099)	Data 0.001 (0.001)	Loss 1.2731 (1.2586)	Prec@1 56.250 (54.815)
Epoch: [24][350/391]	Time 0.109 (0.098)	Data 0.001 (0.001)	Loss 1.3801 (1.2606)	Prec@1 51.562 (54.823)
Test: [0/79]	Time 0.288 (0.288)	Loss 1.1943 (1.1943)	Prec@1 60.938 (60.938)
Test: [50/79]	Time 0.031 (0.039)	Loss 1.2943 (1.2618)	Prec@1 51.562 (55.193)
 * Prec@1 55.300
current lr 1.00000e-01
Epoch: [25][0/391]	Time 0.344 (0.344)	Data 0.247 (0.247)	Loss 1.1600 (1.1600)	Prec@1 60.938 (60.938)
Epoch: [25][50/391]	Time 0.101 (0.105)	Data 0.000 (0.005)	Loss 1.3866 (1.2407)	Prec@1 64.062 (55.668)
Epoch: [25][100/391]	Time 0.080 (0.100)	Data 0.000 (0.003)	Loss 1.3524 (1.2380)	Prec@1 55.469 (55.554)
Epoch: [25][150/391]	Time 0.107 (0.099)	Data 0.001 (0.002)	Loss 1.3725 (1.2491)	Prec@1 54.688 (55.029)
Epoch: [25][200/391]	Time 0.106 (0.099)	Data 0.001 (0.002)	Loss 1.4220 (1.2552)	Prec@1 45.312 (54.940)
Epoch: [25][250/391]	Time 0.102 (0.099)	Data 0.001 (0.002)	Loss 1.2927 (1.2532)	Prec@1 57.812 (55.170)
Epoch: [25][300/391]	Time 0.107 (0.098)	Data 0.000 (0.001)	Loss 1.1887 (1.2565)	Prec@1 60.938 (55.092)
Epoch: [25][350/391]	Time 0.101 (0.099)	Data 0.000 (0.001)	Loss 1.2363 (1.2588)	Prec@1 56.250 (54.966)
Test: [0/79]	Time 0.261 (0.261)	Loss 1.2454 (1.2454)	Prec@1 54.688 (54.688)
Test: [50/79]	Time 0.048 (0.039)	Loss 1.3649 (1.2962)	Prec@1 56.250 (54.213)
 * Prec@1 54.270
current lr 1.00000e-01
Epoch: [26][0/391]	Time 0.405 (0.405)	Data 0.307 (0.307)	Loss 1.4968 (1.4968)	Prec@1 42.188 (42.188)
Epoch: [26][50/391]	Time 0.084 (0.094)	Data 0.000 (0.006)	Loss 1.1327 (1.2676)	Prec@1 60.156 (54.013)
Epoch: [26][100/391]	Time 0.103 (0.097)	Data 0.000 (0.004)	Loss 1.1244 (1.2690)	Prec@1 54.688 (53.937)
Epoch: [26][150/391]	Time 0.103 (0.098)	Data 0.000 (0.003)	Loss 1.1861 (1.2694)	Prec@1 55.469 (54.160)
Epoch: [26][200/391]	Time 0.082 (0.098)	Data 0.000 (0.002)	Loss 1.4643 (1.2611)	Prec@1 54.688 (54.575)
Epoch: [26][250/391]	Time 0.106 (0.097)	Data 0.001 (0.002)	Loss 1.2490 (1.2599)	Prec@1 57.031 (54.703)
Epoch: [26][300/391]	Time 0.090 (0.097)	Data 0.000 (0.002)	Loss 1.2965 (1.2549)	Prec@1 50.000 (54.893)
Epoch: [26][350/391]	Time 0.100 (0.098)	Data 0.001 (0.001)	Loss 1.2589 (1.2546)	Prec@1 49.219 (54.785)
Test: [0/79]	Time 0.281 (0.281)	Loss 1.1600 (1.1600)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.049 (0.042)	Loss 1.3175 (1.2116)	Prec@1 55.469 (56.648)
 * Prec@1 56.620
current lr 1.00000e-01
Epoch: [27][0/391]	Time 0.424 (0.424)	Data 0.319 (0.319)	Loss 1.2349 (1.2349)	Prec@1 52.344 (52.344)
Epoch: [27][50/391]	Time 0.099 (0.101)	Data 0.000 (0.007)	Loss 1.2576 (1.2412)	Prec@1 54.688 (54.948)
Epoch: [27][100/391]	Time 0.099 (0.099)	Data 0.000 (0.004)	Loss 1.2190 (1.2393)	Prec@1 56.250 (55.515)
Epoch: [27][150/391]	Time 0.066 (0.099)	Data 0.001 (0.003)	Loss 1.1802 (1.2391)	Prec@1 52.344 (55.702)
Epoch: [27][200/391]	Time 0.088 (0.097)	Data 0.000 (0.002)	Loss 1.3074 (1.2459)	Prec@1 55.469 (55.492)
Epoch: [27][250/391]	Time 0.104 (0.098)	Data 0.001 (0.002)	Loss 1.1954 (1.2434)	Prec@1 58.594 (55.500)
Epoch: [27][300/391]	Time 0.097 (0.098)	Data 0.000 (0.002)	Loss 1.2568 (1.2469)	Prec@1 51.562 (55.308)
Epoch: [27][350/391]	Time 0.072 (0.097)	Data 0.001 (0.002)	Loss 1.2014 (1.2476)	Prec@1 52.344 (55.164)
Test: [0/79]	Time 0.292 (0.292)	Loss 1.1916 (1.1916)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.029 (0.039)	Loss 1.2298 (1.2119)	Prec@1 58.594 (56.694)
 * Prec@1 56.500
current lr 1.00000e-01
Epoch: [28][0/391]	Time 0.407 (0.407)	Data 0.304 (0.304)	Loss 1.1329 (1.1329)	Prec@1 60.156 (60.156)
Epoch: [28][50/391]	Time 0.102 (0.107)	Data 0.001 (0.007)	Loss 1.2430 (1.2466)	Prec@1 54.688 (55.653)
Epoch: [28][100/391]	Time 0.098 (0.104)	Data 0.000 (0.004)	Loss 1.4320 (1.2473)	Prec@1 46.094 (55.330)
Epoch: [28][150/391]	Time 0.109 (0.103)	Data 0.001 (0.003)	Loss 1.3316 (1.2457)	Prec@1 51.562 (55.329)
Epoch: [28][200/391]	Time 0.102 (0.102)	Data 0.000 (0.002)	Loss 1.2421 (1.2441)	Prec@1 60.938 (55.445)
Epoch: [28][250/391]	Time 0.074 (0.102)	Data 0.001 (0.002)	Loss 1.1613 (1.2418)	Prec@1 53.906 (55.503)
Epoch: [28][300/391]	Time 0.087 (0.100)	Data 0.001 (0.002)	Loss 1.3531 (1.2424)	Prec@1 51.562 (55.399)
Epoch: [28][350/391]	Time 0.106 (0.099)	Data 0.001 (0.002)	Loss 1.3888 (1.2433)	Prec@1 50.781 (55.329)
Test: [0/79]	Time 0.209 (0.209)	Loss 1.1904 (1.1904)	Prec@1 57.031 (57.031)
Test: [50/79]	Time 0.035 (0.038)	Loss 1.2999 (1.2244)	Prec@1 51.562 (55.316)
 * Prec@1 55.320
current lr 1.00000e-01
Epoch: [29][0/391]	Time 0.341 (0.341)	Data 0.227 (0.227)	Loss 1.1361 (1.1361)	Prec@1 60.156 (60.156)
Epoch: [29][50/391]	Time 0.106 (0.094)	Data 0.003 (0.005)	Loss 1.3982 (1.2522)	Prec@1 52.344 (54.871)
Epoch: [29][100/391]	Time 0.115 (0.097)	Data 0.000 (0.003)	Loss 1.4326 (1.2435)	Prec@1 50.781 (54.742)
Epoch: [29][150/391]	Time 0.099 (0.098)	Data 0.001 (0.002)	Loss 1.1816 (1.2416)	Prec@1 58.594 (55.122)
Epoch: [29][200/391]	Time 0.112 (0.099)	Data 0.000 (0.002)	Loss 1.3203 (1.2402)	Prec@1 48.438 (55.410)
Epoch: [29][250/391]	Time 0.107 (0.099)	Data 0.000 (0.002)	Loss 1.2098 (1.2404)	Prec@1 57.031 (55.419)
Epoch: [29][300/391]	Time 0.114 (0.099)	Data 0.002 (0.001)	Loss 1.2262 (1.2422)	Prec@1 57.812 (55.404)
Epoch: [29][350/391]	Time 0.103 (0.099)	Data 0.000 (0.001)	Loss 1.2859 (1.2470)	Prec@1 52.344 (55.286)
Test: [0/79]	Time 0.235 (0.235)	Loss 1.2770 (1.2770)	Prec@1 57.812 (57.812)
Test: [50/79]	Time 0.039 (0.039)	Loss 1.4474 (1.2956)	Prec@1 50.000 (54.105)
 * Prec@1 54.210
current lr 1.00000e-01
Epoch: [30][0/391]	Time 0.339 (0.339)	Data 0.245 (0.245)	Loss 1.4246 (1.4246)	Prec@1 49.219 (49.219)
Epoch: [30][50/391]	Time 0.100 (0.093)	Data 0.000 (0.005)	Loss 1.2904 (1.2578)	Prec@1 55.469 (55.760)
Epoch: [30][100/391]	Time 0.101 (0.093)	Data 0.000 (0.003)	Loss 1.0899 (1.2458)	Prec@1 57.812 (55.948)
Epoch: [30][150/391]	Time 0.100 (0.093)	Data 0.004 (0.002)	Loss 1.3362 (1.2408)	Prec@1 55.469 (55.846)
Epoch: [30][200/391]	Time 0.100 (0.094)	Data 0.001 (0.002)	Loss 1.1900 (1.2356)	Prec@1 51.562 (56.025)
Epoch: [30][250/391]	Time 0.088 (0.095)	Data 0.000 (0.002)	Loss 1.3611 (1.2383)	Prec@1 53.906 (55.736)
Epoch: [30][300/391]	Time 0.089 (0.096)	Data 0.001 (0.002)	Loss 1.2128 (1.2389)	Prec@1 59.375 (55.632)
Epoch: [30][350/391]	Time 0.105 (0.097)	Data 0.000 (0.001)	Loss 1.1675 (1.2398)	Prec@1 57.812 (55.576)
Test: [0/79]	Time 0.277 (0.277)	Loss 1.1999 (1.1999)	Prec@1 59.375 (59.375)
Test: [50/79]	Time 0.036 (0.041)	Loss 1.4078 (1.2445)	Prec@1 51.562 (54.963)
 * Prec@1 54.870
current lr 1.00000e-01
Epoch: [31][0/391]	Time 0.326 (0.326)	Data 0.230 (0.230)	Loss 1.2830 (1.2830)	Prec@1 48.438 (48.438)
Epoch: [31][50/391]	Time 0.105 (0.105)	Data 0.001 (0.005)	Loss 1.2050 (1.2371)	Prec@1 54.688 (55.515)
Epoch: [31][100/391]	Time 0.113 (0.102)	Data 0.001 (0.003)	Loss 1.0599 (1.2316)	Prec@1 64.062 (55.422)
Epoch: [31][150/391]	Time 0.083 (0.102)	Data 0.000 (0.002)	Loss 1.3690 (1.2283)	Prec@1 52.344 (55.588)
Epoch: [31][200/391]	Time 0.095 (0.098)	Data 0.001 (0.002)	Loss 1.1492 (1.2304)	Prec@1 59.375 (55.628)
Epoch: [31][250/391]	Time 0.099 (0.098)	Data 0.000 (0.002)	Loss 1.2608 (1.2329)	Prec@1 58.594 (55.531)
Epoch: [31][300/391]	Time 0.089 (0.097)	Data 0.000 (0.001)	Loss 1.3474 (1.2359)	Prec@1 50.000 (55.461)
Epoch: [31][350/391]	Time 0.098 (0.097)	Data 0.000 (0.001)	Loss 1.2573 (1.2371)	Prec@1 51.562 (55.393)
Test: [0/79]	Time 0.275 (0.275)	Loss 1.2572 (1.2572)	Prec@1 50.000 (50.000)
Test: [50/79]	Time 0.030 (0.040)	Loss 1.3895 (1.2981)	Prec@1 49.219 (52.344)
 * Prec@1 52.360
current lr 1.00000e-01
Epoch: [32][0/391]	Time 0.352 (0.352)	Data 0.249 (0.249)	Loss 1.3069 (1.3069)	Prec@1 51.562 (51.562)
Epoch: [32][50/391]	Time 0.113 (0.106)	Data 0.000 (0.005)	Loss 1.3915 (1.2419)	Prec@1 45.312 (55.178)
Epoch: [32][100/391]	Time 0.096 (0.104)	Data 0.000 (0.003)	Loss 1.3244 (1.2335)	Prec@1 51.562 (55.631)
Epoch: [32][150/391]	Time 0.096 (0.102)	Data 0.001 (0.002)	Loss 1.2397 (1.2408)	Prec@1 53.906 (55.350)
Epoch: [32][200/391]	Time 0.097 (0.101)	Data 0.000 (0.002)	Loss 1.2682 (1.2360)	Prec@1 55.469 (55.601)
Epoch: [32][250/391]	Time 0.097 (0.101)	Data 0.000 (0.002)	Loss 1.3467 (1.2348)	Prec@1 50.000 (55.777)
Epoch: [32][300/391]	Time 0.083 (0.100)	Data 0.001 (0.001)	Loss 1.1858 (1.2372)	Prec@1 53.125 (55.721)
Epoch: [32][350/391]	Time 0.099 (0.099)	Data 0.003 (0.001)	Loss 1.1510 (1.2358)	Prec@1 59.375 (55.709)
Test: [0/79]	Time 0.267 (0.267)	Loss 1.1452 (1.1452)	Prec@1 64.844 (64.844)
Test: [50/79]	Time 0.025 (0.040)	Loss 1.3485 (1.2232)	Prec@1 53.906 (55.346)
 * Prec@1 55.670
current lr 1.00000e-01
Epoch: [33][0/391]	Time 0.369 (0.369)	Data 0.275 (0.275)	Loss 1.1584 (1.1584)	Prec@1 58.594 (58.594)
Epoch: [33][50/391]	Time 0.095 (0.108)	Data 0.000 (0.006)	Loss 1.3783 (1.2561)	Prec@1 52.344 (55.025)
Epoch: [33][100/391]	Time 0.082 (0.102)	Data 0.000 (0.003)	Loss 1.2028 (1.2417)	Prec@1 57.031 (55.778)
Epoch: [33][150/391]	Time 0.098 (0.101)	Data 0.000 (0.002)	Loss 1.3672 (1.2390)	Prec@1 55.469 (55.733)
Epoch: [33][200/391]	Time 0.086 (0.101)	Data 0.000 (0.002)	Loss 1.2530 (1.2391)	Prec@1 64.062 (55.900)
Epoch: [33][250/391]	Time 0.111 (0.101)	Data 0.001 (0.002)	Loss 1.1678 (1.2331)	Prec@1 55.469 (56.144)
Epoch: [33][300/391]	Time 0.100 (0.101)	Data 0.000 (0.001)	Loss 1.2199 (1.2317)	Prec@1 56.250 (56.066)
Epoch: [33][350/391]	Time 0.100 (0.101)	Data 0.000 (0.001)	Loss 1.2701 (1.2318)	Prec@1 53.125 (56.043)
Test: [0/79]	Time 0.285 (0.285)	Loss 1.2266 (1.2266)	Prec@1 59.375 (59.375)
Test: [50/79]	Time 0.035 (0.040)	Loss 1.2904 (1.2149)	Prec@1 51.562 (55.147)
 * Prec@1 55.180
current lr 1.00000e-01
Epoch: [34][0/391]	Time 0.358 (0.358)	Data 0.256 (0.256)	Loss 1.3690 (1.3690)	Prec@1 50.000 (50.000)
