----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.278 (0.276)	Data 0.000 (0.003)	Loss 1.4353 (1.3636)	Prec@1 47.656 (50.835)
Epoch: [14][150/391]	Time 0.276 (0.279)	Data 0.001 (0.002)	Loss 1.5160 (1.3509)	Prec@1 45.312 (51.433)
Epoch: [14][200/391]	Time 0.314 (0.280)	Data 0.001 (0.002)	Loss 1.3073 (1.3481)	Prec@1 49.219 (51.423)
Epoch: [14][250/391]	Time 0.206 (0.279)	Data 0.001 (0.002)	Loss 1.2708 (1.3513)	Prec@1 52.344 (51.270)
Epoch: [14][300/391]	Time 0.268 (0.278)	Data 0.000 (0.001)	Loss 1.4291 (1.3514)	Prec@1 49.219 (51.280)
Epoch: [14][350/391]	Time 0.282 (0.278)	Data 0.001 (0.001)	Loss 1.3222 (1.3515)	Prec@1 53.906 (51.229)
Test: [0/79]	Time 0.280 (0.280)	Loss 1.2727 (1.2727)	Prec@1 51.562 (51.562)
Test: [50/79]	Time 0.040 (0.042)	Loss 1.4850 (1.3212)	Prec@1 49.219 (52.420)
 * Prec@1 52.210
current lr 1.00000e-01
Epoch: [15][0/391]	Time 0.542 (0.542)	Data 0.234 (0.234)	Loss 1.3169 (1.3169)	Prec@1 53.906 (53.906)
Epoch: [15][50/391]	Time 0.261 (0.286)	Data 0.000 (0.005)	Loss 1.2287 (1.3214)	Prec@1 53.125 (52.635)
Epoch: [15][100/391]	Time 0.288 (0.279)	Data 0.000 (0.003)	Loss 1.4449 (1.3291)	Prec@1 50.781 (52.421)
Epoch: [15][150/391]	Time 0.275 (0.278)	Data 0.001 (0.002)	Loss 1.1756 (1.3257)	Prec@1 57.031 (52.458)
Epoch: [15][200/391]	Time 0.278 (0.280)	Data 0.001 (0.002)	Loss 1.2823 (1.3303)	Prec@1 54.688 (51.975)
Epoch: [15][250/391]	Time 0.268 (0.276)	Data 0.001 (0.001)	Loss 1.1566 (1.3287)	Prec@1 54.688 (51.883)
Epoch: [15][300/391]	Time 0.277 (0.275)	Data 0.000 (0.001)	Loss 1.2454 (1.3295)	Prec@1 53.906 (51.934)
Epoch: [15][350/391]	Time 0.314 (0.276)	Data 0.001 (0.001)	Loss 1.4486 (1.3302)	Prec@1 46.875 (52.019)
Test: [0/79]	Time 0.224 (0.224)	Loss 1.4315 (1.4315)	Prec@1 49.219 (49.219)
Test: [50/79]	Time 0.041 (0.041)	Loss 1.4352 (1.3591)	Prec@1 46.875 (51.624)
 * Prec@1 51.460
current lr 1.00000e-01
Epoch: [16][0/391]	Time 0.607 (0.607)	Data 0.287 (0.287)	Loss 1.3588 (1.3588)	Prec@1 50.781 (50.781)
Epoch: [16][50/391]	Time 0.283 (0.280)	Data 0.004 (0.006)	Loss 1.2236 (1.2822)	Prec@1 57.031 (53.937)
Epoch: [16][100/391]	Time 0.289 (0.277)	Data 0.001 (0.003)	Loss 1.2632 (1.2913)	Prec@1 54.688 (53.713)
Epoch: [16][150/391]	Time 0.269 (0.276)	Data 0.001 (0.002)	Loss 1.3848 (1.2964)	Prec@1 50.781 (53.368)
Epoch: [16][200/391]	Time 0.245 (0.276)	Data 0.000 (0.002)	Loss 1.2772 (1.2933)	Prec@1 52.344 (53.448)
Epoch: [16][250/391]	Time 0.260 (0.276)	Data 0.001 (0.002)	Loss 1.2565 (1.2947)	Prec@1 52.344 (53.424)
Epoch: [16][300/391]	Time 0.273 (0.275)	Data 0.001 (0.002)	Loss 1.3238 (1.2938)	Prec@1 50.000 (53.426)
Epoch: [16][350/391]	Time 0.275 (0.275)	Data 0.000 (0.001)	Loss 1.2945 (1.2923)	Prec@1 57.031 (53.446)
Test: [0/79]	Time 0.310 (0.310)	Loss 1.2419 (1.2419)	Prec@1 52.344 (52.344)
Test: [50/79]	Time 0.039 (0.038)	Loss 1.3520 (1.2982)	Prec@1 42.188 (53.646)
 * Prec@1 53.850
current lr 1.00000e-01
Epoch: [17][0/391]	Time 0.575 (0.575)	Data 0.283 (0.283)	Loss 1.3371 (1.3371)	Prec@1 53.125 (53.125)
Epoch: [17][50/391]	Time 0.253 (0.277)	Data 0.001 (0.006)	Loss 1.3934 (1.2745)	Prec@1 52.344 (54.795)
Epoch: [17][100/391]	Time 0.283 (0.274)	Data 0.000 (0.003)	Loss 1.2614 (1.2709)	Prec@1 53.906 (54.401)
Epoch: [17][150/391]	Time 0.251 (0.277)	Data 0.000 (0.003)	Loss 1.1721 (1.2717)	Prec@1 57.812 (54.134)
Epoch: [17][200/391]	Time 0.255 (0.275)	Data 0.000 (0.002)	Loss 1.2562 (1.2759)	Prec@1 56.250 (53.972)
Epoch: [17][250/391]	Time 0.241 (0.275)	Data 0.000 (0.002)	Loss 1.2743 (1.2738)	Prec@1 59.375 (54.099)
Epoch: [17][300/391]	Time 0.282 (0.275)	Data 0.000 (0.002)	Loss 1.2068 (1.2785)	Prec@1 54.688 (53.953)
Epoch: [17][350/391]	Time 0.252 (0.274)	Data 0.001 (0.001)	Loss 1.2741 (1.2777)	Prec@1 50.781 (53.955)
Test: [0/79]	Time 0.255 (0.255)	Loss 1.3177 (1.3177)	Prec@1 53.125 (53.125)
Test: [50/79]	Time 0.040 (0.038)	Loss 1.3291 (1.2471)	Prec@1 46.094 (54.488)
 * Prec@1 54.090
current lr 1.00000e-01
Epoch: [18][0/391]	Time 0.494 (0.494)	Data 0.230 (0.230)	Loss 1.3540 (1.3540)	Prec@1 46.094 (46.094)
Epoch: [18][50/391]	Time 0.242 (0.281)	Data 0.000 (0.005)	Loss 1.1200 (1.2709)	Prec@1 60.938 (53.447)
Epoch: [18][100/391]	Time 0.314 (0.276)	Data 0.000 (0.003)	Loss 1.1551 (1.2659)	Prec@1 60.156 (54.069)
Epoch: [18][150/391]	Time 0.280 (0.278)	Data 0.000 (0.002)	Loss 1.3728 (1.2589)	Prec@1 50.781 (54.299)
Epoch: [18][200/391]	Time 0.277 (0.274)	Data 0.000 (0.002)	Loss 1.3596 (1.2569)	Prec@1 46.875 (54.326)
Epoch: [18][250/391]	Time 0.284 (0.274)	Data 0.000 (0.001)	Loss 1.2543 (1.2551)	Prec@1 55.469 (54.507)
Epoch: [18][300/391]	Time 0.296 (0.274)	Data 0.000 (0.001)	Loss 1.1252 (1.2512)	Prec@1 60.938 (54.638)
Epoch: [18][350/391]	Time 0.326 (0.275)	Data 0.000 (0.001)	Loss 1.1361 (1.2523)	Prec@1 63.281 (54.610)
Test: [0/79]	Time 0.229 (0.229)	Loss 1.1659 (1.1659)	Prec@1 55.469 (55.469)
Test: [50/79]	Time 0.036 (0.038)	Loss 1.3745 (1.2173)	Prec@1 48.438 (55.990)
 * Prec@1 55.550
current lr 1.00000e-01
Epoch: [19][0/391]	Time 0.551 (0.551)	Data 0.244 (0.244)	Loss 1.0598 (1.0598)	Prec@1 59.375 (59.375)
Epoch: [19][50/391]	Time 0.260 (0.288)	Data 0.001 (0.005)	Loss 1.1776 (1.2191)	Prec@1 57.031 (56.725)
Epoch: [19][100/391]	Time 0.275 (0.279)	Data 0.000 (0.003)	Loss 1.2358 (1.2289)	Prec@1 55.469 (56.064)
Epoch: [19][150/391]	Time 0.237 (0.278)	Data 0.001 (0.002)	Loss 1.2605 (1.2324)	Prec@1 51.562 (55.872)
Epoch: [19][200/391]	Time 0.277 (0.278)	Data 0.000 (0.002)	Loss 1.3721 (1.2310)	Prec@1 50.781 (55.807)
Epoch: [19][250/391]	Time 0.272 (0.279)	Data 0.000 (0.002)	Loss 1.4719 (1.2345)	Prec@1 41.406 (55.593)
Epoch: [19][300/391]	Time 0.261 (0.278)	Data 0.001 (0.001)	Loss 1.4668 (1.2356)	Prec@1 48.438 (55.591)
Epoch: [19][350/391]	Time 0.290 (0.278)	Data 0.003 (0.001)	Loss 1.1517 (1.2330)	Prec@1 57.031 (55.640)
Test: [0/79]	Time 0.280 (0.280)	Loss 1.2422 (1.2422)	Prec@1 52.344 (52.344)
Test: [50/79]	Time 0.041 (0.041)	Loss 1.3074 (1.2856)	Prec@1 51.562 (54.427)
 * Prec@1 54.150
current lr 1.00000e-01
Epoch: [20][0/391]	Time 0.567 (0.567)	Data 0.254 (0.254)	Loss 1.1688 (1.1688)	Prec@1 55.469 (55.469)
Epoch: [20][50/391]	Time 0.268 (0.282)	Data 0.001 (0.006)	Loss 1.2105 (1.2156)	Prec@1 52.344 (56.464)
Epoch: [20][100/391]	Time 0.275 (0.282)	Data 0.001 (0.003)	Loss 1.2063 (1.2191)	Prec@1 54.688 (56.088)
Epoch: [20][150/391]	Time 0.251 (0.282)	Data 0.000 (0.002)	Loss 1.2608 (1.2215)	Prec@1 56.250 (56.022)
Epoch: [20][200/391]	Time 0.277 (0.281)	Data 0.001 (0.002)	Loss 1.2010 (1.2224)	Prec@1 56.250 (55.943)
Epoch: [20][250/391]	Time 0.268 (0.283)	Data 0.000 (0.002)	Loss 1.3225 (1.2209)	Prec@1 56.250 (55.982)
Epoch: [20][300/391]	Time 0.272 (0.282)	Data 0.000 (0.002)	Loss 1.1951 (1.2230)	Prec@1 48.438 (55.788)
Epoch: [20][350/391]	Time 0.272 (0.282)	Data 0.000 (0.001)	Loss 1.2297 (1.2206)	Prec@1 58.594 (55.856)
Test: [0/79]	Time 0.281 (0.281)	Loss 1.1825 (1.1825)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.037 (0.041)	Loss 1.3157 (1.1976)	Prec@1 52.344 (56.847)
 * Prec@1 56.770
current lr 1.00000e-01
Epoch: [21][0/391]	Time 0.526 (0.526)	Data 0.228 (0.228)	Loss 1.3090 (1.3090)	Prec@1 47.656 (47.656)
Epoch: [21][50/391]	Time 0.281 (0.287)	Data 0.000 (0.005)	Loss 1.2358 (1.2186)	Prec@1 54.688 (56.036)
Epoch: [21][100/391]	Time 0.279 (0.283)	Data 0.000 (0.003)	Loss 1.2648 (1.2178)	Prec@1 50.000 (56.351)
Epoch: [21][150/391]	Time 0.303 (0.281)	Data 0.000 (0.002)	Loss 1.1493 (1.2055)	Prec@1 61.719 (56.623)
Epoch: [21][200/391]	Time 0.278 (0.281)	Data 0.001 (0.002)	Loss 1.2286 (1.2046)	Prec@1 57.031 (56.654)
Epoch: [21][250/391]	Time 0.282 (0.279)	Data 0.001 (0.002)	Loss 1.3741 (1.1999)	Prec@1 48.438 (56.686)
Epoch: [21][300/391]	Time 0.271 (0.279)	Data 0.001 (0.001)	Loss 1.0382 (1.1979)	Prec@1 66.406 (56.901)
Epoch: [21][350/391]	Time 0.275 (0.280)	Data 0.000 (0.001)	Loss 1.1635 (1.1981)	Prec@1 57.031 (57.000)
Test: [0/79]	Time 0.282 (0.282)	Loss 1.0959 (1.0959)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.032 (0.042)	Loss 1.3016 (1.1953)	Prec@1 53.125 (56.694)
 * Prec@1 56.510
current lr 1.00000e-01
Epoch: [22][0/391]	Time 0.526 (0.526)	Data 0.247 (0.247)	Loss 1.1491 (1.1491)	Prec@1 58.594 (58.594)
Epoch: [22][50/391]	Time 0.279 (0.282)	Data 0.000 (0.006)	Loss 1.1041 (1.1879)	Prec@1 57.812 (57.184)
Epoch: [22][100/391]	Time 0.260 (0.280)	Data 0.001 (0.003)	Loss 1.2875 (1.1944)	Prec@1 50.781 (56.969)
Epoch: [22][150/391]	Time 0.301 (0.280)	Data 0.001 (0.002)	Loss 1.1125 (1.1910)	Prec@1 64.062 (57.264)
Epoch: [22][200/391]	Time 0.297 (0.282)	Data 0.001 (0.002)	Loss 1.0931 (1.1864)	Prec@1 62.500 (57.455)
Epoch: [22][250/391]	Time 0.277 (0.282)	Data 0.000 (0.002)	Loss 1.0527 (1.1858)	Prec@1 64.062 (57.504)
Epoch: [22][300/391]	Time 0.281 (0.280)	Data 0.001 (0.001)	Loss 1.2371 (1.1865)	Prec@1 55.469 (57.379)
Epoch: [22][350/391]	Time 0.288 (0.280)	Data 0.001 (0.001)	Loss 1.3198 (1.1820)	Prec@1 46.094 (57.583)
Test: [0/79]	Time 0.254 (0.254)	Loss 1.1448 (1.1448)	Prec@1 56.250 (56.250)
Test: [50/79]	Time 0.037 (0.042)	Loss 1.2908 (1.1817)	Prec@1 49.219 (58.211)
 * Prec@1 58.110
current lr 1.00000e-01
Epoch: [23][0/391]	Time 0.560 (0.560)	Data 0.278 (0.278)	Loss 1.1831 (1.1831)	Prec@1 61.719 (61.719)
Epoch: [23][50/391]	Time 0.278 (0.279)	Data 0.001 (0.006)	Loss 1.0632 (1.1632)	Prec@1 65.625 (58.104)
Epoch: [23][100/391]	Time 0.266 (0.277)	Data 0.000 (0.003)	Loss 1.1771 (1.1601)	Prec@1 57.031 (58.578)
Epoch: [23][150/391]	Time 0.275 (0.277)	Data 0.000 (0.003)	Loss 1.1927 (1.1615)	Prec@1 58.594 (58.583)
Epoch: [23][200/391]	Time 0.273 (0.277)	Data 0.001 (0.002)	Loss 1.0286 (1.1595)	Prec@1 61.719 (58.516)
Epoch: [23][250/391]	Time 0.290 (0.277)	Data 0.000 (0.002)	Loss 1.2019 (1.1590)	Prec@1 60.156 (58.497)
Epoch: [23][300/391]	Time 0.301 (0.278)	Data 0.000 (0.001)	Loss 1.1825 (1.1585)	Prec@1 53.125 (58.469)
Epoch: [23][350/391]	Time 0.289 (0.278)	Data 0.000 (0.001)	Loss 1.1575 (1.1632)	Prec@1 59.375 (58.209)
Test: [0/79]	Time 0.253 (0.253)	Loss 1.1047 (1.1047)	Prec@1 61.719 (61.719)
Test: [50/79]	Time 0.036 (0.041)	Loss 1.3675 (1.2555)	Prec@1 52.344 (56.020)
 * Prec@1 55.500
current lr 1.00000e-01
Epoch: [24][0/391]	Time 0.516 (0.516)	Data 0.237 (0.237)	Loss 1.2312 (1.2312)	Prec@1 53.125 (53.125)
Epoch: [24][50/391]	Time 0.274 (0.281)	Data 0.000 (0.005)	Loss 1.4259 (1.1582)	Prec@1 47.656 (59.099)
Epoch: [24][100/391]	Time 0.287 (0.277)	Data 0.001 (0.003)	Loss 1.1218 (1.1471)	Prec@1 58.594 (59.081)
Epoch: [24][150/391]	Time 0.273 (0.278)	Data 0.000 (0.002)	Loss 1.1085 (1.1546)	Prec@1 64.062 (58.542)
Epoch: [24][200/391]	Time 0.306 (0.278)	Data 0.001 (0.002)	Loss 1.2011 (1.1517)	Prec@1 61.719 (58.547)
Epoch: [24][250/391]	Time 0.247 (0.276)	Data 0.001 (0.001)	Loss 1.0844 (1.1475)	Prec@1 59.375 (58.818)
Epoch: [24][300/391]	Time 0.266 (0.277)	Data 0.001 (0.001)	Loss 1.0791 (1.1446)	Prec@1 64.844 (58.908)
Epoch: [24][350/391]	Time 0.270 (0.277)	Data 0.001 (0.001)	Loss 1.0197 (1.1406)	Prec@1 63.281 (59.101)
Test: [0/79]	Time 0.247 (0.247)	Loss 1.0164 (1.0164)	Prec@1 60.156 (60.156)
Test: [50/79]	Time 0.035 (0.039)	Loss 1.0913 (1.1284)	Prec@1 67.969 (59.957)
 * Prec@1 59.740
current lr 1.00000e-01
Epoch: [25][0/391]	Time 0.555 (0.555)	Data 0.273 (0.273)	Loss 1.2457 (1.2457)	Prec@1 56.250 (56.250)
Epoch: [25][50/391]	Time 0.292 (0.279)	Data 0.002 (0.006)	Loss 1.2508 (1.1432)	Prec@1 50.000 (59.130)
Epoch: [25][100/391]	Time 0.300 (0.279)	Data 0.000 (0.003)	Loss 1.0244 (1.1417)	Prec@1 62.500 (59.158)
Epoch: [25][150/391]	Time 0.282 (0.277)	Data 0.000 (0.002)	Loss 1.1690 (1.1384)	Prec@1 62.500 (59.468)
Epoch: [25][200/391]	Time 0.273 (0.277)	Data 0.002 (0.002)	Loss 1.0308 (1.1342)	Prec@1 61.719 (59.418)
Epoch: [25][250/391]	Time 0.272 (0.275)	Data 0.000 (0.002)	Loss 1.0315 (1.1334)	Prec@1 62.500 (59.456)
Epoch: [25][300/391]	Time 0.298 (0.276)	Data 0.000 (0.002)	Loss 1.1304 (1.1341)	Prec@1 65.625 (59.481)
Epoch: [25][350/391]	Time 0.273 (0.276)	Data 0.000 (0.001)	Loss 1.0954 (1.1311)	Prec@1 62.500 (59.671)
Test: [0/79]	Time 0.277 (0.277)	Loss 1.0424 (1.0424)	Prec@1 61.719 (61.719)
Test: [50/79]	Time 0.035 (0.041)	Loss 1.2211 (1.1190)	Prec@1 57.031 (60.509)
 * Prec@1 60.460
current lr 1.00000e-01
Epoch: [26][0/391]	Time 0.537 (0.537)	Data 0.259 (0.259)	Loss 1.1702 (1.1702)	Prec@1 59.375 (59.375)
Epoch: [26][50/391]	Time 0.257 (0.272)	Data 0.000 (0.006)	Loss 1.2293 (1.1181)	Prec@1 54.688 (60.202)
Epoch: [26][100/391]	Time 0.281 (0.276)	Data 0.000 (0.003)	Loss 1.3639 (1.1251)	Prec@1 53.906 (59.715)
Epoch: [26][150/391]	Time 0.279 (0.277)	Data 0.001 (0.002)	Loss 1.0541 (1.1220)	Prec@1 62.500 (59.944)
Epoch: [26][200/391]	Time 0.277 (0.276)	Data 0.000 (0.002)	Loss 1.0007 (1.1150)	Prec@1 62.500 (60.409)
Epoch: [26][250/391]	Time 0.272 (0.275)	Data 0.001 (0.002)	Loss 1.0186 (1.1150)	Prec@1 61.719 (60.430)
Epoch: [26][300/391]	Time 0.276 (0.275)	Data 0.000 (0.001)	Loss 1.2783 (1.1188)	Prec@1 54.688 (60.232)
Epoch: [26][350/391]	Time 0.291 (0.276)	Data 0.000 (0.001)	Loss 0.8976 (1.1187)	Prec@1 63.281 (60.136)
Test: [0/79]	Time 0.236 (0.236)	Loss 1.0251 (1.0251)	Prec@1 61.719 (61.719)
Test: [50/79]	Time 0.041 (0.039)	Loss 1.1597 (1.0756)	Prec@1 56.250 (60.907)
 * Prec@1 60.870
current lr 1.00000e-01
Epoch: [27][0/391]	Time 0.556 (0.556)	Data 0.275 (0.275)	Loss 1.0799 (1.0799)	Prec@1 60.938 (60.938)
Epoch: [27][50/391]	Time 0.308 (0.281)	Data 0.000 (0.006)	Loss 1.1564 (1.1225)	Prec@1 57.812 (59.743)
Epoch: [27][100/391]	Time 0.274 (0.279)	Data 0.001 (0.003)	Loss 1.0657 (1.1103)	Prec@1 57.812 (60.079)
Epoch: [27][150/391]	Time 0.274 (0.278)	Data 0.000 (0.002)	Loss 0.9335 (1.1123)	Prec@1 65.625 (60.218)
Epoch: [27][200/391]	Time 0.323 (0.279)	Data 0.000 (0.002)	Loss 1.1726 (1.1158)	Prec@1 52.344 (60.215)
Epoch: [27][250/391]	Time 0.271 (0.277)	Data 0.001 (0.002)	Loss 1.0386 (1.1112)	Prec@1 60.938 (60.415)
Epoch: [27][300/391]	Time 0.277 (0.277)	Data 0.000 (0.001)	Loss 1.1103 (1.1116)	Prec@1 60.156 (60.320)
Epoch: [27][350/391]	Time 0.269 (0.277)	Data 0.000 (0.001)	Loss 1.1072 (1.1099)	Prec@1 61.719 (60.452)
Test: [0/79]	Time 0.249 (0.249)	Loss 0.9572 (0.9572)	Prec@1 66.406 (66.406)
Test: [50/79]	Time 0.030 (0.038)	Loss 1.0899 (1.0891)	Prec@1 67.188 (61.106)
 * Prec@1 60.870
current lr 1.00000e-01
Epoch: [28][0/391]	Time 0.518 (0.518)	Data 0.261 (0.261)	Loss 0.9268 (0.9268)	Prec@1 71.094 (71.094)
Epoch: [28][50/391]	Time 0.244 (0.249)	Data 0.001 (0.006)	Loss 1.0204 (1.0607)	Prec@1 64.062 (62.776)
Epoch: [28][100/391]	Time 0.240 (0.249)	Data 0.000 (0.003)	Loss 1.2820 (1.0832)	Prec@1 59.375 (61.873)
Epoch: [28][150/391]	Time 0.249 (0.248)	Data 0.001 (0.002)	Loss 1.1019 (1.0940)	Prec@1 59.375 (61.238)
Epoch: [28][200/391]	Time 0.244 (0.249)	Data 0.000 (0.002)	Loss 1.1712 (1.0961)	Prec@1 61.719 (60.988)
Epoch: [28][250/391]	Time 0.248 (0.249)	Data 0.001 (0.002)	Loss 1.0419 (1.0904)	Prec@1 58.594 (61.183)
Epoch: [28][300/391]	Time 0.256 (0.250)	Data 0.000 (0.002)	Loss 1.2001 (1.0921)	Prec@1 55.469 (61.085)
Epoch: [28][350/391]	Time 0.248 (0.250)	Data 0.001 (0.001)	Loss 0.9181 (1.0898)	Prec@1 64.062 (61.189)
Test: [0/79]	Time 0.249 (0.249)	Loss 1.0420 (1.0420)	Prec@1 64.062 (64.062)
Test: [50/79]	Time 0.028 (0.035)	Loss 1.1363 (1.0872)	Prec@1 54.688 (60.892)
 * Prec@1 61.450
current lr 1.00000e-01
Epoch: [29][0/391]	Time 0.507 (0.507)	Data 0.258 (0.258)	Loss 1.1012 (1.1012)	Prec@1 60.938 (60.938)
Epoch: [29][50/391]	Time 0.245 (0.258)	Data 0.000 (0.006)	Loss 1.2028 (1.1031)	Prec@1 55.469 (60.539)
Epoch: [29][100/391]	Time 0.217 (0.252)	Data 0.000 (0.003)	Loss 0.9607 (1.0931)	Prec@1 61.719 (61.154)
Epoch: [29][150/391]	Time 0.257 (0.252)	Data 0.001 (0.002)	Loss 0.9114 (1.0902)	Prec@1 67.188 (60.922)
Epoch: [29][200/391]	Time 0.254 (0.251)	Data 0.000 (0.002)	Loss 1.1128 (1.0920)	Prec@1 65.625 (61.074)
Epoch: [29][250/391]	Time 0.239 (0.251)	Data 0.001 (0.002)	Loss 0.9399 (1.0895)	Prec@1 64.844 (61.137)
Epoch: [29][300/391]	Time 0.243 (0.251)	Data 0.000 (0.001)	Loss 1.1346 (1.0847)	Prec@1 57.812 (61.327)
Epoch: [29][350/391]	Time 0.215 (0.250)	Data 0.000 (0.001)	Loss 1.1333 (1.0846)	Prec@1 56.250 (61.309)
Test: [0/79]	Time 0.241 (0.241)	Loss 1.0457 (1.0457)	Prec@1 59.375 (59.375)
Test: [50/79]	Time 0.033 (0.036)	Loss 1.0794 (1.0913)	Prec@1 64.844 (61.903)
 * Prec@1 61.590
current lr 1.00000e-01
Epoch: [30][0/391]	Time 0.535 (0.535)	Data 0.258 (0.258)	Loss 1.1819 (1.1819)	Prec@1 59.375 (59.375)
Epoch: [30][50/391]	Time 0.275 (0.255)	Data 0.000 (0.006)	Loss 1.0002 (1.0649)	Prec@1 67.188 (61.857)
Epoch: [30][100/391]	Time 0.252 (0.256)	Data 0.001 (0.003)	Loss 1.1206 (1.0826)	Prec@1 64.844 (61.858)
Epoch: [30][150/391]	Time 0.259 (0.253)	Data 0.000 (0.002)	Loss 1.0875 (1.0762)	Prec@1 58.594 (62.034)
Epoch: [30][200/391]	Time 0.274 (0.253)	Data 0.001 (0.002)	Loss 1.1769 (1.0782)	Prec@1 59.375 (61.820)
Epoch: [30][250/391]	Time 0.254 (0.252)	Data 0.000 (0.002)	Loss 1.1146 (1.0777)	Prec@1 59.375 (61.803)
Epoch: [30][300/391]	Time 0.249 (0.252)	Data 0.000 (0.001)	Loss 1.1303 (1.0747)	Prec@1 57.031 (61.924)
Epoch: [30][350/391]	Time 0.244 (0.252)	Data 0.000 (0.001)	Loss 0.9392 (1.0748)	Prec@1 60.938 (61.915)
Test: [0/79]	Time 0.237 (0.237)	Loss 1.0799 (1.0799)	Prec@1 62.500 (62.500)
Test: [50/79]	Time 0.033 (0.034)	Loss 1.1735 (1.1469)	Prec@1 60.938 (59.819)
 * Prec@1 59.930
current lr 1.00000e-01
Epoch: [31][0/391]	Time 0.512 (0.512)	Data 0.268 (0.268)	Loss 1.0445 (1.0445)	Prec@1 62.500 (62.500)
Epoch: [31][50/391]	Time 0.254 (0.256)	Data 0.001 (0.006)	Loss 1.1073 (1.0611)	Prec@1 56.250 (62.577)
Epoch: [31][100/391]	Time 0.270 (0.254)	Data 0.000 (0.003)	Loss 0.9067 (1.0598)	Prec@1 67.969 (62.252)
Epoch: [31][150/391]	Time 0.244 (0.252)	Data 0.001 (0.002)	Loss 1.0969 (1.0674)	Prec@1 61.719 (61.988)
Epoch: [31][200/391]	Time 0.249 (0.255)	Data 0.001 (0.002)	Loss 1.0710 (1.0643)	Prec@1 61.719 (62.201)
Epoch: [31][250/391]	Time 0.277 (0.255)	Data 0.000 (0.002)	Loss 1.1285 (1.0676)	Prec@1 60.156 (62.018)
Epoch: [31][300/391]	Time 0.255 (0.253)	Data 0.000 (0.001)	Loss 1.1740 (1.0703)	Prec@1 58.594 (61.864)
Epoch: [31][350/391]	Time 0.292 (0.254)	Data 0.000 (0.001)	Loss 1.0715 (1.0742)	Prec@1 64.062 (61.797)
Test: [0/79]	Time 0.287 (0.287)	Loss 1.0412 (1.0412)	Prec@1 58.594 (58.594)
Test: [50/79]	Time 0.027 (0.038)	Loss 1.1622 (1.0691)	Prec@1 60.938 (61.489)
 * Prec@1 61.610
current lr 1.00000e-01
Epoch: [32][0/391]	Time 0.473 (0.473)	Data 0.237 (0.237)	Loss 1.0600 (1.0600)	Prec@1 59.375 (59.375)
Epoch: [32][50/391]	Time 0.254 (0.254)	Data 0.000 (0.005)	Loss 1.0986 (1.0460)	Prec@1 57.031 (62.577)
Epoch: [32][100/391]	Time 0.254 (0.253)	Data 0.001 (0.003)	Loss 1.0662 (1.0505)	Prec@1 58.594 (62.283)
Epoch: [32][150/391]	Time 0.254 (0.253)	Data 0.001 (0.002)	Loss 1.1026 (1.0532)	Prec@1 57.031 (62.531)
Epoch: [32][200/391]	Time 0.256 (0.253)	Data 0.000 (0.002)	Loss 0.8639 (1.0497)	Prec@1 69.531 (62.566)
Epoch: [32][250/391]	Time 0.246 (0.253)	Data 0.000 (0.002)	Loss 0.9925 (1.0556)	Prec@1 61.719 (62.404)
Epoch: [32][300/391]	Time 0.251 (0.252)	Data 0.000 (0.002)	Loss 0.9399 (1.0569)	Prec@1 67.969 (62.396)
Epoch: [32][350/391]	Time 0.260 (0.252)	Data 0.001 (0.001)	Loss 0.9537 (1.0603)	Prec@1 65.625 (62.349)
Test: [0/79]	Time 0.220 (0.220)	Loss 0.9788 (0.9788)	Prec@1 62.500 (62.500)
Test: [50/79]	Time 0.040 (0.041)	Loss 1.1311 (1.0419)	Prec@1 64.062 (62.531)
 * Prec@1 62.470
current lr 1.00000e-01
Epoch: [33][0/391]	Time 0.489 (0.489)	Data 0.244 (0.244)	Loss 1.0160 (1.0160)	Prec@1 62.500 (62.500)
Epoch: [33][50/391]	Time 0.249 (0.251)	Data 0.004 (0.005)	Loss 1.0007 (1.0546)	Prec@1 67.969 (62.102)
Epoch: [33][100/391]	Time 0.247 (0.253)	Data 0.001 (0.003)	Loss 1.1616 (1.0496)	Prec@1 54.688 (62.515)
Epoch: [33][150/391]	Time 0.245 (0.251)	Data 0.000 (0.002)	Loss 1.0995 (1.0529)	Prec@1 62.500 (62.733)
Epoch: [33][200/391]	Time 0.253 (0.249)	Data 0.001 (0.002)	Loss 1.0786 (1.0523)	Prec@1 63.281 (62.760)
Epoch: [33][250/391]	Time 0.252 (0.250)	Data 0.000 (0.002)	Loss 0.9787 (1.0505)	Prec@1 65.625 (62.724)
Epoch: [33][300/391]	Time 0.250 (0.250)	Data 0.001 (0.001)	Loss 1.0209 (1.0551)	Prec@1 65.625 (62.539)
Epoch: [33][350/391]	Time 0.218 (0.251)	Data 0.001 (0.001)	Loss 1.0884 (1.0538)	Prec@1 59.375 (62.636)
Test: [0/79]	Time 0.222 (0.222)	Loss 0.9818 (0.9818)	Prec@1 64.844 (64.844)
Test: [50/79]	Time 0.033 (0.038)	Loss 1.0163 (1.0193)	Prec@1 65.625 (64.001)
 * Prec@1 63.720
current lr 1.00000e-01
Epoch: [34][0/391]	Time 0.530 (0.530)	Data 0.274 (0.274)	Loss 1.2176 (1.2176)	Prec@1 56.250 (56.250)
