----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [12][50/391]	Time 0.765 (0.750)	Data 0.004 (0.005)	Loss 0.6383 (0.5491)	Prec@1 81.250 (80.760)
Epoch: [12][100/391]	Time 0.720 (0.748)	Data 0.001 (0.003)	Loss 0.6629 (0.5493)	Prec@1 77.344 (80.786)
Epoch: [12][150/391]	Time 0.740 (0.746)	Data 0.001 (0.002)	Loss 0.5326 (0.5563)	Prec@1 80.469 (80.727)
Epoch: [12][200/391]	Time 0.756 (0.744)	Data 0.001 (0.002)	Loss 0.5202 (0.5647)	Prec@1 80.469 (80.480)
Epoch: [12][250/391]	Time 0.761 (0.744)	Data 0.001 (0.002)	Loss 0.4875 (0.5643)	Prec@1 82.031 (80.556)
Epoch: [12][300/391]	Time 0.719 (0.744)	Data 0.001 (0.002)	Loss 0.6222 (0.5620)	Prec@1 78.125 (80.562)
Epoch: [12][350/391]	Time 0.761 (0.745)	Data 0.001 (0.001)	Loss 0.3622 (0.5622)	Prec@1 89.844 (80.591)
Test: [0/79]	Time 0.304 (0.304)	Loss 0.7185 (0.7185)	Prec@1 74.219 (74.219)
Test: [50/79]	Time 0.199 (0.197)	Loss 0.6716 (0.7614)	Prec@1 73.438 (73.729)
 * Prec@1 73.050
current lr 1.00000e-01
Epoch: [13][0/391]	Time 0.910 (0.910)	Data 0.173 (0.173)	Loss 0.5193 (0.5193)	Prec@1 80.469 (80.469)
Epoch: [13][50/391]	Time 0.732 (0.741)	Data 0.000 (0.004)	Loss 0.6062 (0.5264)	Prec@1 80.469 (81.847)
Epoch: [13][100/391]	Time 0.765 (0.741)	Data 0.001 (0.003)	Loss 0.5657 (0.5477)	Prec@1 82.031 (81.126)
Epoch: [13][150/391]	Time 0.747 (0.744)	Data 0.001 (0.002)	Loss 0.6573 (0.5483)	Prec@1 73.438 (81.038)
Epoch: [13][200/391]	Time 0.749 (0.744)	Data 0.001 (0.002)	Loss 0.6073 (0.5470)	Prec@1 75.781 (81.196)
Epoch: [13][250/391]	Time 0.737 (0.745)	Data 0.001 (0.002)	Loss 0.5099 (0.5435)	Prec@1 82.031 (81.278)
Epoch: [13][300/391]	Time 0.772 (0.745)	Data 0.001 (0.002)	Loss 0.4697 (0.5463)	Prec@1 85.156 (81.203)
Epoch: [13][350/391]	Time 0.757 (0.745)	Data 0.001 (0.001)	Loss 0.4297 (0.5453)	Prec@1 86.719 (81.190)
Test: [0/79]	Time 0.339 (0.339)	Loss 0.6506 (0.6506)	Prec@1 79.688 (79.688)
Test: [50/79]	Time 0.200 (0.196)	Loss 0.6763 (0.6484)	Prec@1 76.562 (78.018)
 * Prec@1 77.620
current lr 1.00000e-01
Epoch: [14][0/391]	Time 0.908 (0.908)	Data 0.174 (0.174)	Loss 0.6225 (0.6225)	Prec@1 79.688 (79.688)
Epoch: [14][50/391]	Time 0.765 (0.740)	Data 0.001 (0.005)	Loss 0.5225 (0.5144)	Prec@1 82.031 (81.832)
Epoch: [14][100/391]	Time 0.781 (0.743)	Data 0.017 (0.003)	Loss 0.4140 (0.5098)	Prec@1 84.375 (82.078)
Epoch: [14][150/391]	Time 0.733 (0.744)	Data 0.001 (0.002)	Loss 0.6858 (0.5179)	Prec@1 75.781 (82.047)
Epoch: [14][200/391]	Time 0.724 (0.745)	Data 0.000 (0.002)	Loss 0.5274 (0.5165)	Prec@1 79.688 (81.992)
Epoch: [14][250/391]	Time 0.736 (0.744)	Data 0.001 (0.002)	Loss 0.4789 (0.5194)	Prec@1 84.375 (82.000)
Epoch: [14][300/391]	Time 0.766 (0.744)	Data 0.001 (0.002)	Loss 0.5290 (0.5209)	Prec@1 82.031 (81.956)
Epoch: [14][350/391]	Time 0.764 (0.744)	Data 0.001 (0.001)	Loss 0.6379 (0.5211)	Prec@1 78.906 (81.980)
Test: [0/79]	Time 0.309 (0.309)	Loss 0.5945 (0.5945)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.187 (0.196)	Loss 0.7110 (0.6543)	Prec@1 75.000 (78.002)
 * Prec@1 77.830
current lr 1.00000e-01
Epoch: [15][0/391]	Time 0.929 (0.929)	Data 0.192 (0.192)	Loss 0.3692 (0.3692)	Prec@1 85.156 (85.156)
Epoch: [15][50/391]	Time 0.712 (0.742)	Data 0.001 (0.005)	Loss 0.4556 (0.4990)	Prec@1 82.812 (83.379)
Epoch: [15][100/391]	Time 0.696 (0.741)	Data 0.001 (0.003)	Loss 0.5749 (0.5002)	Prec@1 82.031 (83.168)
Epoch: [15][150/391]	Time 0.728 (0.742)	Data 0.001 (0.002)	Loss 0.4508 (0.5068)	Prec@1 82.812 (82.838)
Epoch: [15][200/391]	Time 0.757 (0.742)	Data 0.000 (0.002)	Loss 0.4442 (0.5044)	Prec@1 84.375 (82.785)
Epoch: [15][250/391]	Time 0.744 (0.743)	Data 0.001 (0.002)	Loss 0.5962 (0.5028)	Prec@1 82.031 (82.769)
Epoch: [15][300/391]	Time 0.751 (0.744)	Data 0.001 (0.001)	Loss 0.4794 (0.5064)	Prec@1 78.906 (82.678)
Epoch: [15][350/391]	Time 0.725 (0.743)	Data 0.001 (0.001)	Loss 0.5394 (0.5082)	Prec@1 83.594 (82.612)
Test: [0/79]	Time 0.341 (0.341)	Loss 0.5150 (0.5150)	Prec@1 85.156 (85.156)
Test: [50/79]	Time 0.191 (0.198)	Loss 0.6343 (0.6526)	Prec@1 75.781 (78.370)
 * Prec@1 78.220
current lr 1.00000e-01
Epoch: [16][0/391]	Time 0.912 (0.912)	Data 0.166 (0.166)	Loss 0.4116 (0.4116)	Prec@1 82.031 (82.031)
Epoch: [16][50/391]	Time 0.719 (0.750)	Data 0.001 (0.004)	Loss 0.3323 (0.4836)	Prec@1 89.062 (82.889)
Epoch: [16][100/391]	Time 0.751 (0.746)	Data 0.001 (0.003)	Loss 0.5102 (0.4829)	Prec@1 84.375 (83.037)
Epoch: [16][150/391]	Time 0.768 (0.744)	Data 0.000 (0.002)	Loss 0.4896 (0.4856)	Prec@1 83.594 (83.113)
Epoch: [16][200/391]	Time 0.762 (0.743)	Data 0.010 (0.002)	Loss 0.4691 (0.4881)	Prec@1 88.281 (83.046)
Epoch: [16][250/391]	Time 0.752 (0.743)	Data 0.001 (0.002)	Loss 0.4815 (0.4917)	Prec@1 85.156 (83.002)
Epoch: [16][300/391]	Time 0.730 (0.743)	Data 0.001 (0.002)	Loss 0.6143 (0.4912)	Prec@1 78.906 (82.999)
Epoch: [16][350/391]	Time 0.764 (0.743)	Data 0.001 (0.002)	Loss 0.4412 (0.4925)	Prec@1 85.156 (83.008)
Test: [0/79]	Time 0.360 (0.360)	Loss 0.6162 (0.6162)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.183 (0.196)	Loss 0.7337 (0.7177)	Prec@1 74.219 (77.114)
 * Prec@1 77.100
current lr 1.00000e-01
Epoch: [17][0/391]	Time 0.900 (0.900)	Data 0.164 (0.164)	Loss 0.4645 (0.4645)	Prec@1 86.719 (86.719)
Epoch: [17][50/391]	Time 0.735 (0.751)	Data 0.001 (0.004)	Loss 0.5101 (0.4587)	Prec@1 85.156 (83.915)
Epoch: [17][100/391]	Time 0.776 (0.749)	Data 0.002 (0.003)	Loss 0.4659 (0.4618)	Prec@1 84.375 (83.950)
Epoch: [17][150/391]	Time 0.758 (0.746)	Data 0.004 (0.002)	Loss 0.5341 (0.4604)	Prec@1 77.344 (83.971)
Epoch: [17][200/391]	Time 0.730 (0.743)	Data 0.001 (0.002)	Loss 0.3139 (0.4678)	Prec@1 85.156 (83.819)
Epoch: [17][250/391]	Time 0.703 (0.742)	Data 0.001 (0.002)	Loss 0.4957 (0.4709)	Prec@1 82.812 (83.728)
Epoch: [17][300/391]	Time 0.733 (0.743)	Data 0.000 (0.002)	Loss 0.4714 (0.4732)	Prec@1 82.812 (83.643)
Epoch: [17][350/391]	Time 0.752 (0.743)	Data 0.000 (0.002)	Loss 0.5187 (0.4746)	Prec@1 83.594 (83.614)
Test: [0/79]	Time 0.307 (0.307)	Loss 0.6449 (0.6449)	Prec@1 78.906 (78.906)
Test: [50/79]	Time 0.187 (0.197)	Loss 0.6140 (0.6316)	Prec@1 78.906 (79.764)
 * Prec@1 79.450
current lr 1.00000e-01
Epoch: [18][0/391]	Time 0.907 (0.907)	Data 0.168 (0.168)	Loss 0.3868 (0.3868)	Prec@1 85.156 (85.156)
Epoch: [18][50/391]	Time 0.726 (0.738)	Data 0.001 (0.004)	Loss 0.4137 (0.4566)	Prec@1 85.938 (84.360)
Epoch: [18][100/391]	Time 0.729 (0.739)	Data 0.001 (0.003)	Loss 0.3806 (0.4567)	Prec@1 87.500 (84.236)
Epoch: [18][150/391]	Time 0.733 (0.737)	Data 0.001 (0.002)	Loss 0.4297 (0.4585)	Prec@1 87.500 (84.153)
Epoch: [18][200/391]	Time 0.756 (0.738)	Data 0.001 (0.002)	Loss 0.4734 (0.4591)	Prec@1 83.594 (84.130)
Epoch: [18][250/391]	Time 0.755 (0.740)	Data 0.001 (0.002)	Loss 0.4119 (0.4604)	Prec@1 82.812 (84.120)
Epoch: [18][300/391]	Time 0.763 (0.739)	Data 0.001 (0.002)	Loss 0.3832 (0.4605)	Prec@1 85.938 (84.170)
Epoch: [18][350/391]	Time 0.730 (0.740)	Data 0.001 (0.002)	Loss 0.3280 (0.4544)	Prec@1 87.500 (84.293)
Test: [0/79]	Time 0.326 (0.326)	Loss 0.6307 (0.6307)	Prec@1 79.688 (79.688)
Test: [50/79]	Time 0.202 (0.195)	Loss 0.6804 (0.7125)	Prec@1 75.781 (75.980)
 * Prec@1 75.970
current lr 1.00000e-01
Epoch: [19][0/391]	Time 0.937 (0.937)	Data 0.174 (0.174)	Loss 0.5039 (0.5039)	Prec@1 80.469 (80.469)
Epoch: [19][50/391]	Time 0.722 (0.744)	Data 0.009 (0.004)	Loss 0.3661 (0.4194)	Prec@1 88.281 (85.846)
Epoch: [19][100/391]	Time 0.760 (0.740)	Data 0.001 (0.003)	Loss 0.3303 (0.4368)	Prec@1 89.062 (85.110)
Epoch: [19][150/391]	Time 0.737 (0.742)	Data 0.000 (0.002)	Loss 0.3810 (0.4398)	Prec@1 86.719 (84.991)
Epoch: [19][200/391]	Time 0.735 (0.742)	Data 0.001 (0.002)	Loss 0.3915 (0.4403)	Prec@1 85.938 (84.853)
Epoch: [19][250/391]	Time 0.772 (0.743)	Data 0.001 (0.002)	Loss 0.3745 (0.4425)	Prec@1 89.062 (84.777)
Epoch: [19][300/391]	Time 0.741 (0.743)	Data 0.001 (0.002)	Loss 0.4656 (0.4483)	Prec@1 82.812 (84.541)
Epoch: [19][350/391]	Time 0.733 (0.742)	Data 0.001 (0.002)	Loss 0.3463 (0.4474)	Prec@1 86.719 (84.558)
Test: [0/79]	Time 0.325 (0.325)	Loss 0.6329 (0.6329)	Prec@1 82.031 (82.031)
Test: [50/79]	Time 0.170 (0.192)	Loss 0.5225 (0.5635)	Prec@1 78.125 (81.066)
 * Prec@1 81.140
current lr 1.00000e-01
Epoch: [20][0/391]	Time 0.875 (0.875)	Data 0.153 (0.153)	Loss 0.4870 (0.4870)	Prec@1 84.375 (84.375)
Epoch: [20][50/391]	Time 0.748 (0.745)	Data 0.000 (0.004)	Loss 0.4879 (0.4176)	Prec@1 82.812 (85.539)
Epoch: [20][100/391]	Time 0.737 (0.745)	Data 0.001 (0.002)	Loss 0.5958 (0.4328)	Prec@1 75.781 (85.063)
Epoch: [20][150/391]	Time 0.768 (0.744)	Data 0.000 (0.002)	Loss 0.5288 (0.4323)	Prec@1 81.250 (85.208)
Epoch: [20][200/391]	Time 0.746 (0.742)	Data 0.000 (0.002)	Loss 0.2956 (0.4330)	Prec@1 92.188 (85.226)
Epoch: [20][250/391]	Time 0.739 (0.743)	Data 0.001 (0.001)	Loss 0.3935 (0.4317)	Prec@1 86.719 (85.094)
Epoch: [20][300/391]	Time 0.726 (0.743)	Data 0.000 (0.001)	Loss 0.4657 (0.4340)	Prec@1 83.594 (85.003)
Epoch: [20][350/391]	Time 0.727 (0.741)	Data 0.001 (0.001)	Loss 0.3218 (0.4361)	Prec@1 89.844 (84.860)
Test: [0/79]	Time 0.343 (0.343)	Loss 0.6018 (0.6018)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.209 (0.198)	Loss 0.5109 (0.6581)	Prec@1 84.375 (79.044)
 * Prec@1 79.080
current lr 1.00000e-01
Epoch: [21][0/391]	Time 0.929 (0.929)	Data 0.174 (0.174)	Loss 0.5296 (0.5296)	Prec@1 81.250 (81.250)
Epoch: [21][50/391]	Time 0.730 (0.748)	Data 0.001 (0.004)	Loss 0.5061 (0.4138)	Prec@1 84.375 (86.075)
Epoch: [21][100/391]	Time 0.753 (0.748)	Data 0.001 (0.003)	Loss 0.5405 (0.4169)	Prec@1 82.031 (85.767)
Epoch: [21][150/391]	Time 0.766 (0.746)	Data 0.001 (0.002)	Loss 0.3708 (0.4168)	Prec@1 85.938 (85.575)
Epoch: [21][200/391]	Time 0.745 (0.745)	Data 0.001 (0.002)	Loss 0.3006 (0.4192)	Prec@1 91.406 (85.424)
Epoch: [21][250/391]	Time 0.754 (0.745)	Data 0.001 (0.002)	Loss 0.3505 (0.4217)	Prec@1 85.938 (85.377)
Epoch: [21][300/391]	Time 0.758 (0.745)	Data 0.000 (0.002)	Loss 0.4164 (0.4225)	Prec@1 85.156 (85.372)
Epoch: [21][350/391]	Time 0.743 (0.745)	Data 0.001 (0.002)	Loss 0.3806 (0.4227)	Prec@1 87.500 (85.345)
Test: [0/79]	Time 0.356 (0.356)	Loss 0.6008 (0.6008)	Prec@1 82.031 (82.031)
Test: [50/79]	Time 0.185 (0.199)	Loss 0.6120 (0.5850)	Prec@1 76.562 (80.928)
 * Prec@1 80.930
current lr 1.00000e-01
Epoch: [22][0/391]	Time 0.917 (0.917)	Data 0.165 (0.165)	Loss 0.3451 (0.3451)	Prec@1 86.719 (86.719)
Epoch: [22][50/391]	Time 0.695 (0.751)	Data 0.004 (0.004)	Loss 0.4015 (0.4040)	Prec@1 87.500 (85.539)
Epoch: [22][100/391]	Time 0.729 (0.747)	Data 0.001 (0.003)	Loss 0.4393 (0.4000)	Prec@1 82.812 (85.992)
Epoch: [22][150/391]	Time 0.752 (0.746)	Data 0.001 (0.002)	Loss 0.4464 (0.4025)	Prec@1 84.375 (85.850)
Epoch: [22][200/391]	Time 0.771 (0.746)	Data 0.000 (0.002)	Loss 0.3642 (0.4033)	Prec@1 86.719 (85.914)
Epoch: [22][250/391]	Time 0.763 (0.745)	Data 0.000 (0.002)	Loss 0.4824 (0.4117)	Prec@1 80.469 (85.667)
Epoch: [22][300/391]	Time 0.768 (0.746)	Data 0.000 (0.002)	Loss 0.5592 (0.4092)	Prec@1 84.375 (85.735)
Epoch: [22][350/391]	Time 0.730 (0.746)	Data 0.001 (0.002)	Loss 0.4305 (0.4118)	Prec@1 85.156 (85.659)
Test: [0/79]	Time 0.332 (0.332)	Loss 0.4804 (0.4804)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.196 (0.197)	Loss 0.5336 (0.5254)	Prec@1 79.688 (82.889)
 * Prec@1 82.840
current lr 1.00000e-01
Epoch: [23][0/391]	Time 0.938 (0.938)	Data 0.209 (0.209)	Loss 0.3739 (0.3739)	Prec@1 88.281 (88.281)
Epoch: [23][50/391]	Time 0.767 (0.746)	Data 0.001 (0.005)	Loss 0.3581 (0.3967)	Prec@1 85.938 (86.382)
Epoch: [23][100/391]	Time 0.766 (0.745)	Data 0.001 (0.003)	Loss 0.3501 (0.3987)	Prec@1 85.156 (86.084)
Epoch: [23][150/391]	Time 0.734 (0.743)	Data 0.001 (0.002)	Loss 0.3314 (0.3987)	Prec@1 91.406 (86.056)
Epoch: [23][200/391]	Time 0.727 (0.742)	Data 0.001 (0.002)	Loss 0.4602 (0.4038)	Prec@1 86.719 (85.868)
Epoch: [23][250/391]	Time 0.747 (0.744)	Data 0.001 (0.002)	Loss 0.4335 (0.4035)	Prec@1 83.594 (85.903)
Epoch: [23][300/391]	Time 0.730 (0.744)	Data 0.001 (0.002)	Loss 0.4197 (0.4013)	Prec@1 84.375 (85.932)
Epoch: [23][350/391]	Time 0.744 (0.744)	Data 0.001 (0.002)	Loss 0.3950 (0.4009)	Prec@1 86.719 (85.931)
Test: [0/79]	Time 0.349 (0.349)	Loss 0.5367 (0.5367)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.198 (0.198)	Loss 0.5456 (0.5863)	Prec@1 79.688 (80.714)
 * Prec@1 80.720
current lr 1.00000e-01
Epoch: [24][0/391]	Time 0.899 (0.899)	Data 0.159 (0.159)	Loss 0.4248 (0.4248)	Prec@1 85.938 (85.938)
Epoch: [24][50/391]	Time 0.772 (0.748)	Data 0.001 (0.004)	Loss 0.4348 (0.4171)	Prec@1 82.812 (85.677)
Epoch: [24][100/391]	Time 0.726 (0.740)	Data 0.001 (0.003)	Loss 0.4155 (0.3989)	Prec@1 84.375 (86.185)
Epoch: [24][150/391]	Time 0.729 (0.741)	Data 0.001 (0.002)	Loss 0.2861 (0.3910)	Prec@1 87.500 (86.527)
Epoch: [24][200/391]	Time 0.744 (0.742)	Data 0.001 (0.002)	Loss 0.4330 (0.3870)	Prec@1 83.594 (86.649)
Epoch: [24][250/391]	Time 0.734 (0.742)	Data 0.001 (0.002)	Loss 0.3350 (0.3875)	Prec@1 84.375 (86.523)
Epoch: [24][300/391]	Time 0.762 (0.742)	Data 0.000 (0.001)	Loss 0.4666 (0.3881)	Prec@1 83.594 (86.449)
Epoch: [24][350/391]	Time 0.724 (0.742)	Data 0.001 (0.001)	Loss 0.4132 (0.3922)	Prec@1 87.500 (86.334)
Test: [0/79]	Time 0.321 (0.321)	Loss 0.5449 (0.5449)	Prec@1 79.688 (79.688)
Test: [50/79]	Time 0.197 (0.198)	Loss 0.5765 (0.6838)	Prec@1 82.812 (79.305)
 * Prec@1 79.210
current lr 1.00000e-01
Epoch: [25][0/391]	Time 0.906 (0.906)	Data 0.165 (0.165)	Loss 0.5202 (0.5202)	Prec@1 81.250 (81.250)
Epoch: [25][50/391]	Time 0.739 (0.739)	Data 0.001 (0.004)	Loss 0.3530 (0.3972)	Prec@1 87.500 (86.152)
Epoch: [25][100/391]	Time 0.726 (0.743)	Data 0.000 (0.003)	Loss 0.3406 (0.3913)	Prec@1 89.062 (86.440)
Epoch: [25][150/391]	Time 0.753 (0.743)	Data 0.001 (0.002)	Loss 0.3453 (0.3921)	Prec@1 87.500 (86.388)
Epoch: [25][200/391]	Time 0.762 (0.742)	Data 0.001 (0.002)	Loss 0.4523 (0.3892)	Prec@1 86.719 (86.451)
Epoch: [25][250/391]	Time 0.756 (0.743)	Data 0.000 (0.002)	Loss 0.3813 (0.3940)	Prec@1 89.844 (86.383)
Epoch: [25][300/391]	Time 0.720 (0.742)	Data 0.001 (0.001)	Loss 0.4320 (0.3927)	Prec@1 85.938 (86.480)
Epoch: [25][350/391]	Time 0.754 (0.743)	Data 0.001 (0.001)	Loss 0.3481 (0.3928)	Prec@1 89.844 (86.458)
Test: [0/79]	Time 0.323 (0.323)	Loss 0.5335 (0.5335)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.188 (0.198)	Loss 0.6546 (0.6119)	Prec@1 81.250 (80.653)
 * Prec@1 80.070
current lr 1.00000e-01
Epoch: [26][0/391]	Time 0.876 (0.876)	Data 0.163 (0.163)	Loss 0.3293 (0.3293)	Prec@1 86.719 (86.719)
Epoch: [26][50/391]	Time 0.754 (0.747)	Data 0.001 (0.004)	Loss 0.4155 (0.3559)	Prec@1 89.062 (88.067)
Epoch: [26][100/391]	Time 0.757 (0.747)	Data 0.001 (0.002)	Loss 0.3862 (0.3589)	Prec@1 86.719 (87.778)
Epoch: [26][150/391]	Time 0.752 (0.745)	Data 0.000 (0.002)	Loss 0.5312 (0.3673)	Prec@1 81.250 (87.495)
Epoch: [26][200/391]	Time 0.753 (0.744)	Data 0.001 (0.002)	Loss 0.3930 (0.3673)	Prec@1 89.062 (87.457)
Epoch: [26][250/391]	Time 0.741 (0.742)	Data 0.002 (0.002)	Loss 0.4002 (0.3707)	Prec@1 82.031 (87.220)
Epoch: [26][300/391]	Time 0.769 (0.742)	Data 0.001 (0.002)	Loss 0.3674 (0.3719)	Prec@1 85.156 (87.176)
Epoch: [26][350/391]	Time 0.768 (0.742)	Data 0.000 (0.002)	Loss 0.4151 (0.3755)	Prec@1 82.031 (87.084)
Test: [0/79]	Time 0.365 (0.365)	Loss 0.4384 (0.4384)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.207 (0.198)	Loss 0.5675 (0.5337)	Prec@1 81.250 (82.751)
 * Prec@1 82.500
current lr 1.00000e-01
Epoch: [27][0/391]	Time 0.914 (0.914)	Data 0.160 (0.160)	Loss 0.3499 (0.3499)	Prec@1 87.500 (87.500)
Epoch: [27][50/391]	Time 0.773 (0.751)	Data 0.002 (0.004)	Loss 0.4847 (0.3671)	Prec@1 80.469 (87.286)
Epoch: [27][100/391]	Time 0.737 (0.749)	Data 0.001 (0.002)	Loss 0.3498 (0.3690)	Prec@1 86.719 (87.152)
Epoch: [27][150/391]	Time 0.759 (0.746)	Data 0.001 (0.002)	Loss 0.3750 (0.3662)	Prec@1 85.938 (87.200)
Epoch: [27][200/391]	Time 0.745 (0.745)	Data 0.001 (0.002)	Loss 0.4427 (0.3652)	Prec@1 82.812 (87.325)
Epoch: [27][250/391]	Time 0.736 (0.742)	Data 0.001 (0.002)	Loss 0.3631 (0.3680)	Prec@1 87.500 (87.183)
Epoch: [27][300/391]	Time 0.769 (0.741)	Data 0.001 (0.002)	Loss 0.2822 (0.3668)	Prec@1 89.062 (87.251)
Epoch: [27][350/391]	Time 0.739 (0.741)	Data 0.001 (0.001)	Loss 0.3296 (0.3670)	Prec@1 88.281 (87.242)
Test: [0/79]	Time 0.340 (0.340)	Loss 0.5559 (0.5559)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.205 (0.199)	Loss 0.5276 (0.5954)	Prec@1 83.594 (81.081)
 * Prec@1 81.200
current lr 1.00000e-01
Epoch: [28][0/391]	Time 0.926 (0.926)	Data 0.167 (0.167)	Loss 0.2648 (0.2648)	Prec@1 90.625 (90.625)
Epoch: [28][50/391]	Time 0.726 (0.741)	Data 0.001 (0.004)	Loss 0.3355 (0.3272)	Prec@1 85.156 (88.542)
Epoch: [28][100/391]	Time 0.731 (0.742)	Data 0.000 (0.002)	Loss 0.4387 (0.3428)	Prec@1 86.719 (88.111)
Epoch: [28][150/391]	Time 0.755 (0.744)	Data 0.001 (0.002)	Loss 0.5124 (0.3565)	Prec@1 81.250 (87.484)
Epoch: [28][200/391]	Time 0.739 (0.742)	Data 0.000 (0.002)	Loss 0.4167 (0.3539)	Prec@1 85.156 (87.547)
Epoch: [28][250/391]	Time 0.753 (0.744)	Data 0.001 (0.001)	Loss 0.4190 (0.3567)	Prec@1 81.250 (87.537)
Epoch: [28][300/391]	Time 0.718 (0.744)	Data 0.001 (0.001)	Loss 0.2945 (0.3591)	Prec@1 89.844 (87.443)
Epoch: [28][350/391]	Time 0.738 (0.745)	Data 0.000 (0.001)	Loss 0.3938 (0.3612)	Prec@1 86.719 (87.358)
Test: [0/79]	Time 0.327 (0.327)	Loss 0.7154 (0.7154)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.203 (0.199)	Loss 0.6809 (0.6834)	Prec@1 74.219 (79.274)
 * Prec@1 79.540
current lr 1.00000e-01
Epoch: [29][0/391]	Time 0.906 (0.906)	Data 0.165 (0.165)	Loss 0.4241 (0.4241)	Prec@1 85.938 (85.938)
Epoch: [29][50/391]	Time 0.763 (0.748)	Data 0.001 (0.004)	Loss 0.1410 (0.3236)	Prec@1 94.531 (88.572)
Epoch: [29][100/391]	Time 0.762 (0.748)	Data 0.002 (0.002)	Loss 0.3840 (0.3287)	Prec@1 89.062 (88.622)
Epoch: [29][150/391]	Time 0.741 (0.745)	Data 0.001 (0.002)	Loss 0.3788 (0.3350)	Prec@1 84.375 (88.369)
Epoch: [29][200/391]	Time 0.778 (0.746)	Data 0.001 (0.002)	Loss 0.2826 (0.3402)	Prec@1 87.500 (88.165)
Epoch: [29][250/391]	Time 0.766 (0.746)	Data 0.001 (0.002)	Loss 0.4647 (0.3420)	Prec@1 85.938 (88.082)
Epoch: [29][300/391]	Time 0.747 (0.745)	Data 0.000 (0.001)	Loss 0.4671 (0.3459)	Prec@1 85.938 (87.928)
Epoch: [29][350/391]	Time 0.720 (0.745)	Data 0.001 (0.001)	Loss 0.4692 (0.3500)	Prec@1 81.250 (87.767)
Test: [0/79]	Time 0.354 (0.354)	Loss 0.4028 (0.4028)	Prec@1 85.156 (85.156)
Test: [50/79]	Time 0.196 (0.197)	Loss 0.5933 (0.5628)	Prec@1 79.688 (82.215)
 * Prec@1 82.260
current lr 1.00000e-01
Epoch: [30][0/391]	Time 0.877 (0.877)	Data 0.159 (0.159)	Loss 0.3441 (0.3441)	Prec@1 89.062 (89.062)
Epoch: [30][50/391]	Time 0.742 (0.745)	Data 0.001 (0.004)	Loss 0.2236 (0.3339)	Prec@1 92.188 (88.159)
Epoch: [30][100/391]	Time 0.758 (0.743)	Data 0.001 (0.002)	Loss 0.4259 (0.3295)	Prec@1 84.375 (88.529)
Epoch: [30][150/391]	Time 0.756 (0.745)	Data 0.002 (0.002)	Loss 0.3168 (0.3267)	Prec@1 87.500 (88.623)
Epoch: [30][200/391]	Time 0.753 (0.745)	Data 0.001 (0.002)	Loss 0.2933 (0.3321)	Prec@1 86.719 (88.460)
Epoch: [30][250/391]	Time 0.717 (0.744)	Data 0.001 (0.002)	Loss 0.3966 (0.3357)	Prec@1 87.500 (88.437)
Epoch: [30][300/391]	Time 0.711 (0.744)	Data 0.001 (0.001)	Loss 0.4121 (0.3346)	Prec@1 85.156 (88.450)
Epoch: [30][350/391]	Time 0.720 (0.744)	Data 0.000 (0.001)	Loss 0.2643 (0.3362)	Prec@1 91.406 (88.395)
Test: [0/79]	Time 0.344 (0.344)	Loss 0.4848 (0.4848)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.186 (0.193)	Loss 0.4407 (0.5193)	Prec@1 81.250 (83.640)
 * Prec@1 83.310
current lr 1.00000e-01
Epoch: [31][0/391]	Time 0.944 (0.944)	Data 0.186 (0.186)	Loss 0.2802 (0.2802)	Prec@1 90.625 (90.625)
Epoch: [31][50/391]	Time 0.747 (0.743)	Data 0.000 (0.005)	Loss 0.2495 (0.3366)	Prec@1 90.625 (88.343)
Epoch: [31][100/391]	Time 0.722 (0.740)	Data 0.001 (0.003)	Loss 0.4847 (0.3384)	Prec@1 81.250 (88.219)
Epoch: [31][150/391]	Time 0.723 (0.738)	Data 0.001 (0.002)	Loss 0.3605 (0.3422)	Prec@1 88.281 (88.136)
Epoch: [31][200/391]	Time 0.761 (0.738)	Data 0.001 (0.002)	Loss 0.3362 (0.3388)	Prec@1 86.719 (88.277)
Epoch: [31][250/391]	Time 0.746 (0.737)	Data 0.001 (0.002)	Loss 0.2261 (0.3402)	Prec@1 92.969 (88.175)
Epoch: [31][300/391]	Time 0.754 (0.737)	Data 0.000 (0.002)	Loss 0.3812 (0.3402)	Prec@1 85.156 (88.123)
Epoch: [31][350/391]	Time 0.734 (0.736)	Data 0.000 (0.001)	Loss 0.3184 (0.3399)	Prec@1 91.406 (88.134)
Test: [0/79]	Time 0.312 (0.312)	Loss 0.5470 (0.5470)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.198 (0.197)	Loss 0.5478 (0.5364)	Prec@1 82.031 (83.303)
 * Prec@1 83.390
current lr 1.00000e-01
