----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.255 (0.292)	Data 0.001 (0.008)	Loss 0.6148 (0.6170)	Prec@1 77.344 (78.581)
Epoch: [14][150/391]	Time 0.293 (0.296)	Data 0.003 (0.006)	Loss 0.6284 (0.6149)	Prec@1 78.125 (78.544)
Epoch: [14][200/391]	Time 0.321 (0.299)	Data 0.002 (0.006)	Loss 0.4454 (0.6115)	Prec@1 82.031 (78.432)
Epoch: [14][250/391]	Time 0.252 (0.298)	Data 0.015 (0.006)	Loss 0.6848 (0.6110)	Prec@1 73.438 (78.505)
Epoch: [14][300/391]	Time 0.272 (0.296)	Data 0.007 (0.006)	Loss 0.6842 (0.6136)	Prec@1 77.344 (78.473)
Epoch: [14][350/391]	Time 0.329 (0.297)	Data 0.004 (0.006)	Loss 0.6825 (0.6149)	Prec@1 78.906 (78.477)
Test: [0/79]	Time 0.277 (0.277)	Loss 0.5860 (0.5860)	Prec@1 78.906 (78.906)
Test: [50/79]	Time 0.083 (0.087)	Loss 0.7312 (0.7038)	Prec@1 75.781 (75.888)
 * Prec@1 75.600
current lr 5.00000e-03
Epoch: [15][0/391]	Time 0.693 (0.693)	Data 0.394 (0.394)	Loss 0.4950 (0.4950)	Prec@1 84.375 (84.375)
Epoch: [15][50/391]	Time 0.307 (0.312)	Data 0.001 (0.012)	Loss 0.5927 (0.5858)	Prec@1 76.562 (79.458)
Epoch: [15][100/391]	Time 0.302 (0.306)	Data 0.001 (0.008)	Loss 0.5162 (0.5967)	Prec@1 85.156 (79.417)
Epoch: [15][150/391]	Time 0.241 (0.303)	Data 0.005 (0.007)	Loss 0.5480 (0.5904)	Prec@1 81.250 (79.584)
Epoch: [15][200/391]	Time 0.307 (0.301)	Data 0.000 (0.006)	Loss 0.4840 (0.5897)	Prec@1 82.031 (79.660)
Epoch: [15][250/391]	Time 0.298 (0.301)	Data 0.001 (0.005)	Loss 0.4679 (0.5888)	Prec@1 85.156 (79.551)
Epoch: [15][300/391]	Time 0.285 (0.301)	Data 0.001 (0.005)	Loss 0.5111 (0.5850)	Prec@1 79.688 (79.742)
Epoch: [15][350/391]	Time 0.311 (0.301)	Data 0.001 (0.005)	Loss 0.5966 (0.5837)	Prec@1 79.688 (79.732)
Test: [0/79]	Time 0.363 (0.363)	Loss 0.5261 (0.5261)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.087 (0.090)	Loss 0.7260 (0.6668)	Prec@1 78.906 (77.068)
 * Prec@1 76.850
current lr 5.00000e-03
Epoch: [16][0/391]	Time 0.730 (0.730)	Data 0.450 (0.450)	Loss 0.6522 (0.6522)	Prec@1 75.781 (75.781)
Epoch: [16][50/391]	Time 0.322 (0.297)	Data 0.001 (0.010)	Loss 0.5753 (0.5795)	Prec@1 80.469 (79.488)
Epoch: [16][100/391]	Time 0.301 (0.300)	Data 0.002 (0.007)	Loss 0.5861 (0.5662)	Prec@1 81.250 (80.020)
Epoch: [16][150/391]	Time 0.304 (0.301)	Data 0.004 (0.006)	Loss 0.5149 (0.5635)	Prec@1 80.469 (80.220)
Epoch: [16][200/391]	Time 0.267 (0.301)	Data 0.000 (0.005)	Loss 0.6045 (0.5685)	Prec@1 75.781 (80.115)
Epoch: [16][250/391]	Time 0.328 (0.302)	Data 0.001 (0.005)	Loss 0.6967 (0.5708)	Prec@1 70.312 (79.971)
Epoch: [16][300/391]	Time 0.319 (0.301)	Data 0.005 (0.005)	Loss 0.5489 (0.5698)	Prec@1 80.469 (80.007)
Epoch: [16][350/391]	Time 0.293 (0.300)	Data 0.001 (0.004)	Loss 0.4347 (0.5676)	Prec@1 82.812 (80.081)
Test: [0/79]	Time 0.323 (0.323)	Loss 0.6166 (0.6166)	Prec@1 78.125 (78.125)
Test: [50/79]	Time 0.090 (0.091)	Loss 0.7071 (0.7062)	Prec@1 78.125 (76.394)
 * Prec@1 76.110
current lr 5.00000e-03
Epoch: [17][0/391]	Time 0.571 (0.571)	Data 0.257 (0.257)	Loss 0.4690 (0.4690)	Prec@1 83.594 (83.594)
Epoch: [17][50/391]	Time 0.284 (0.302)	Data 0.000 (0.009)	Loss 0.6397 (0.5342)	Prec@1 77.344 (81.204)
Epoch: [17][100/391]	Time 0.295 (0.297)	Data 0.001 (0.006)	Loss 0.5544 (0.5443)	Prec@1 83.594 (81.103)
Epoch: [17][150/391]	Time 0.302 (0.298)	Data 0.001 (0.004)	Loss 0.5113 (0.5522)	Prec@1 86.719 (80.764)
Epoch: [17][200/391]	Time 0.305 (0.301)	Data 0.001 (0.004)	Loss 0.4398 (0.5517)	Prec@1 79.688 (80.857)
Epoch: [17][250/391]	Time 0.331 (0.300)	Data 0.001 (0.004)	Loss 0.5242 (0.5511)	Prec@1 83.594 (80.873)
Epoch: [17][300/391]	Time 0.299 (0.301)	Data 0.001 (0.004)	Loss 0.4786 (0.5505)	Prec@1 81.250 (80.853)
Epoch: [17][350/391]	Time 0.329 (0.302)	Data 0.002 (0.004)	Loss 0.5932 (0.5487)	Prec@1 80.469 (80.974)
Test: [0/79]	Time 0.348 (0.348)	Loss 0.4752 (0.4752)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.076 (0.082)	Loss 0.6931 (0.6586)	Prec@1 75.781 (78.217)
 * Prec@1 77.950
current lr 5.00000e-03
Epoch: [18][0/391]	Time 0.643 (0.643)	Data 0.385 (0.385)	Loss 0.5019 (0.5019)	Prec@1 83.594 (83.594)
Epoch: [18][50/391]	Time 0.313 (0.308)	Data 0.000 (0.010)	Loss 0.5597 (0.5408)	Prec@1 78.906 (81.219)
Epoch: [18][100/391]	Time 0.306 (0.309)	Data 0.000 (0.006)	Loss 0.3820 (0.5334)	Prec@1 90.625 (81.521)
Epoch: [18][150/391]	Time 0.301 (0.304)	Data 0.003 (0.005)	Loss 0.5738 (0.5346)	Prec@1 81.250 (81.291)
Epoch: [18][200/391]	Time 0.312 (0.306)	Data 0.000 (0.005)	Loss 0.5209 (0.5388)	Prec@1 84.375 (81.196)
Epoch: [18][250/391]	Time 0.299 (0.304)	Data 0.001 (0.004)	Loss 0.5219 (0.5404)	Prec@1 83.594 (81.135)
Epoch: [18][300/391]	Time 0.298 (0.303)	Data 0.008 (0.005)	Loss 0.3733 (0.5411)	Prec@1 85.938 (81.159)
Epoch: [18][350/391]	Time 0.334 (0.303)	Data 0.001 (0.005)	Loss 0.5980 (0.5394)	Prec@1 77.344 (81.272)
Test: [0/79]	Time 0.385 (0.385)	Loss 0.5609 (0.5609)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.089 (0.087)	Loss 0.8498 (0.7084)	Prec@1 71.875 (76.547)
 * Prec@1 76.240
current lr 5.00000e-03
Epoch: [19][0/391]	Time 0.617 (0.617)	Data 0.348 (0.348)	Loss 0.6117 (0.6117)	Prec@1 81.250 (81.250)
Epoch: [19][50/391]	Time 0.322 (0.312)	Data 0.005 (0.011)	Loss 0.5196 (0.5200)	Prec@1 81.250 (82.322)
Epoch: [19][100/391]	Time 0.292 (0.307)	Data 0.001 (0.008)	Loss 0.5200 (0.5202)	Prec@1 83.594 (81.969)
Epoch: [19][150/391]	Time 0.312 (0.307)	Data 0.004 (0.006)	Loss 0.5086 (0.5121)	Prec@1 82.031 (82.233)
Epoch: [19][200/391]	Time 0.310 (0.304)	Data 0.006 (0.006)	Loss 0.5016 (0.5133)	Prec@1 84.375 (82.156)
Epoch: [19][250/391]	Time 0.315 (0.306)	Data 0.001 (0.005)	Loss 0.6425 (0.5191)	Prec@1 79.688 (81.888)
Epoch: [19][300/391]	Time 0.306 (0.307)	Data 0.001 (0.005)	Loss 0.5526 (0.5176)	Prec@1 82.031 (82.003)
Epoch: [19][350/391]	Time 0.314 (0.304)	Data 0.006 (0.005)	Loss 0.5775 (0.5187)	Prec@1 80.469 (81.991)
Test: [0/79]	Time 0.300 (0.300)	Loss 0.5609 (0.5609)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.081 (0.087)	Loss 0.7604 (0.7179)	Prec@1 73.438 (76.302)
 * Prec@1 76.130
current lr 5.00000e-03
Epoch: [20][0/391]	Time 0.567 (0.567)	Data 0.245 (0.245)	Loss 0.4772 (0.4772)	Prec@1 81.250 (81.250)
Epoch: [20][50/391]	Time 0.281 (0.308)	Data 0.000 (0.008)	Loss 0.6004 (0.5186)	Prec@1 82.031 (81.556)
Epoch: [20][100/391]	Time 0.293 (0.309)	Data 0.001 (0.005)	Loss 0.5067 (0.5089)	Prec@1 82.031 (82.232)
Epoch: [20][150/391]	Time 0.304 (0.307)	Data 0.005 (0.004)	Loss 0.5183 (0.5024)	Prec@1 83.594 (82.523)
Epoch: [20][200/391]	Time 0.283 (0.305)	Data 0.001 (0.004)	Loss 0.6351 (0.5051)	Prec@1 75.781 (82.498)
Epoch: [20][250/391]	Time 0.310 (0.303)	Data 0.001 (0.004)	Loss 0.3453 (0.5021)	Prec@1 90.625 (82.548)
Epoch: [20][300/391]	Time 0.312 (0.304)	Data 0.004 (0.004)	Loss 0.5082 (0.5030)	Prec@1 83.594 (82.496)
Epoch: [20][350/391]	Time 0.264 (0.304)	Data 0.002 (0.004)	Loss 0.4489 (0.5043)	Prec@1 82.812 (82.490)
Test: [0/79]	Time 0.342 (0.342)	Loss 0.5599 (0.5599)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.072 (0.088)	Loss 0.7202 (0.6669)	Prec@1 77.344 (78.171)
 * Prec@1 78.130
current lr 5.00000e-03
Epoch: [21][0/391]	Time 0.659 (0.659)	Data 0.334 (0.334)	Loss 0.4833 (0.4833)	Prec@1 82.812 (82.812)
Epoch: [21][50/391]	Time 0.300 (0.318)	Data 0.001 (0.010)	Loss 0.3564 (0.4845)	Prec@1 88.281 (83.977)
Epoch: [21][100/391]	Time 0.314 (0.307)	Data 0.015 (0.006)	Loss 0.4029 (0.4946)	Prec@1 87.500 (83.362)
Epoch: [21][150/391]	Time 0.285 (0.307)	Data 0.002 (0.005)	Loss 0.3748 (0.4969)	Prec@1 87.500 (82.947)
Epoch: [21][200/391]	Time 0.308 (0.307)	Data 0.003 (0.004)	Loss 0.4518 (0.4970)	Prec@1 80.469 (83.003)
Epoch: [21][250/391]	Time 0.294 (0.305)	Data 0.001 (0.004)	Loss 0.5650 (0.4957)	Prec@1 75.781 (82.981)
Epoch: [21][300/391]	Time 0.313 (0.306)	Data 0.005 (0.004)	Loss 0.6780 (0.4952)	Prec@1 78.906 (82.932)
Epoch: [21][350/391]	Time 0.295 (0.303)	Data 0.009 (0.004)	Loss 0.5939 (0.4971)	Prec@1 81.250 (82.875)
Test: [0/79]	Time 0.301 (0.301)	Loss 0.4672 (0.4672)	Prec@1 85.156 (85.156)
Test: [50/79]	Time 0.070 (0.082)	Loss 0.6386 (0.5741)	Prec@1 82.031 (80.362)
 * Prec@1 80.340
current lr 5.00000e-03
Epoch: [22][0/391]	Time 0.557 (0.557)	Data 0.261 (0.261)	Loss 0.3672 (0.3672)	Prec@1 87.500 (87.500)
Epoch: [22][50/391]	Time 0.322 (0.318)	Data 0.003 (0.008)	Loss 0.4629 (0.4876)	Prec@1 82.031 (82.950)
Epoch: [22][100/391]	Time 0.307 (0.314)	Data 0.002 (0.007)	Loss 0.5227 (0.4878)	Prec@1 83.594 (82.975)
Epoch: [22][150/391]	Time 0.279 (0.308)	Data 0.008 (0.005)	Loss 0.3833 (0.4776)	Prec@1 87.500 (83.325)
Epoch: [22][200/391]	Time 0.282 (0.304)	Data 0.004 (0.005)	Loss 0.5346 (0.4730)	Prec@1 82.812 (83.555)
Epoch: [22][250/391]	Time 0.313 (0.306)	Data 0.003 (0.005)	Loss 0.4319 (0.4776)	Prec@1 84.375 (83.373)
Epoch: [22][300/391]	Time 0.296 (0.306)	Data 0.001 (0.005)	Loss 0.6231 (0.4803)	Prec@1 79.688 (83.298)
Epoch: [22][350/391]	Time 0.268 (0.306)	Data 0.007 (0.004)	Loss 0.6788 (0.4816)	Prec@1 76.562 (83.251)
Test: [0/79]	Time 0.244 (0.244)	Loss 0.5567 (0.5567)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.090 (0.087)	Loss 0.7192 (0.6709)	Prec@1 78.906 (78.079)
 * Prec@1 77.840
current lr 5.00000e-03
Epoch: [23][0/391]	Time 0.648 (0.648)	Data 0.353 (0.353)	Loss 0.6059 (0.6059)	Prec@1 76.562 (76.562)
Epoch: [23][50/391]	Time 0.312 (0.294)	Data 0.001 (0.010)	Loss 0.3725 (0.4881)	Prec@1 89.844 (82.828)
Epoch: [23][100/391]	Time 0.295 (0.301)	Data 0.001 (0.007)	Loss 0.6399 (0.4779)	Prec@1 77.344 (83.114)
Epoch: [23][150/391]	Time 0.284 (0.301)	Data 0.002 (0.006)	Loss 0.5804 (0.4754)	Prec@1 82.812 (83.252)
Epoch: [23][200/391]	Time 0.316 (0.300)	Data 0.001 (0.005)	Loss 0.4227 (0.4751)	Prec@1 85.156 (83.345)
Epoch: [23][250/391]	Time 0.308 (0.303)	Data 0.001 (0.005)	Loss 0.4980 (0.4759)	Prec@1 84.375 (83.326)
Epoch: [23][300/391]	Time 0.280 (0.302)	Data 0.004 (0.005)	Loss 0.3985 (0.4720)	Prec@1 84.375 (83.430)
Epoch: [23][350/391]	Time 0.306 (0.301)	Data 0.004 (0.005)	Loss 0.3920 (0.4703)	Prec@1 88.281 (83.509)
Test: [0/79]	Time 0.380 (0.380)	Loss 0.5131 (0.5131)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.074 (0.089)	Loss 0.6582 (0.6454)	Prec@1 79.688 (78.462)
 * Prec@1 78.360
current lr 5.00000e-03
Epoch: [24][0/391]	Time 0.651 (0.651)	Data 0.340 (0.340)	Loss 0.5481 (0.5481)	Prec@1 79.688 (79.688)
Epoch: [24][50/391]	Time 0.289 (0.306)	Data 0.004 (0.009)	Loss 0.4110 (0.4696)	Prec@1 85.938 (83.640)
Epoch: [24][100/391]	Time 0.329 (0.306)	Data 0.012 (0.006)	Loss 0.4766 (0.4528)	Prec@1 81.250 (84.321)
Epoch: [24][150/391]	Time 0.303 (0.304)	Data 0.001 (0.005)	Loss 0.3984 (0.4556)	Prec@1 84.375 (84.349)
Epoch: [24][200/391]	Time 0.319 (0.304)	Data 0.001 (0.005)	Loss 0.4764 (0.4577)	Prec@1 87.500 (84.045)
Epoch: [24][250/391]	Time 0.314 (0.302)	Data 0.004 (0.004)	Loss 0.4879 (0.4565)	Prec@1 83.594 (84.082)
Epoch: [24][300/391]	Time 0.310 (0.303)	Data 0.014 (0.004)	Loss 0.5536 (0.4579)	Prec@1 82.031 (84.089)
Epoch: [24][350/391]	Time 0.305 (0.304)	Data 0.005 (0.005)	Loss 0.3197 (0.4584)	Prec@1 87.500 (84.003)
Test: [0/79]	Time 0.444 (0.444)	Loss 0.5357 (0.5357)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.079 (0.088)	Loss 0.6410 (0.6319)	Prec@1 80.469 (79.013)
 * Prec@1 78.820
current lr 5.00000e-03
Epoch: [25][0/391]	Time 0.643 (0.643)	Data 0.340 (0.340)	Loss 0.5224 (0.5224)	Prec@1 83.594 (83.594)
Epoch: [25][50/391]	Time 0.312 (0.312)	Data 0.001 (0.011)	Loss 0.4284 (0.4532)	Prec@1 87.500 (84.651)
Epoch: [25][100/391]	Time 0.287 (0.309)	Data 0.001 (0.008)	Loss 0.4112 (0.4562)	Prec@1 81.250 (84.104)
Epoch: [25][150/391]	Time 0.316 (0.307)	Data 0.001 (0.006)	Loss 0.4896 (0.4529)	Prec@1 84.375 (84.137)
Epoch: [25][200/391]	Time 0.328 (0.306)	Data 0.001 (0.006)	Loss 0.3763 (0.4482)	Prec@1 85.938 (84.324)
Epoch: [25][250/391]	Time 0.306 (0.306)	Data 0.000 (0.005)	Loss 0.4836 (0.4459)	Prec@1 85.156 (84.409)
Epoch: [25][300/391]	Time 0.305 (0.304)	Data 0.001 (0.005)	Loss 0.3556 (0.4464)	Prec@1 87.500 (84.372)
Epoch: [25][350/391]	Time 0.309 (0.304)	Data 0.001 (0.005)	Loss 0.4337 (0.4479)	Prec@1 86.719 (84.348)
Test: [0/79]	Time 0.334 (0.334)	Loss 0.5654 (0.5654)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.082 (0.086)	Loss 0.7236 (0.6260)	Prec@1 78.125 (79.688)
 * Prec@1 79.130
current lr 5.00000e-03
Epoch: [26][0/391]	Time 0.540 (0.540)	Data 0.266 (0.266)	Loss 0.4486 (0.4486)	Prec@1 83.594 (83.594)
Epoch: [26][50/391]	Time 0.302 (0.309)	Data 0.001 (0.008)	Loss 0.4858 (0.4472)	Prec@1 85.938 (84.191)
Epoch: [26][100/391]	Time 0.285 (0.308)	Data 0.003 (0.006)	Loss 0.4397 (0.4475)	Prec@1 84.375 (84.205)
Epoch: [26][150/391]	Time 0.296 (0.303)	Data 0.022 (0.006)	Loss 0.4797 (0.4527)	Prec@1 81.250 (84.075)
Epoch: [26][200/391]	Time 0.307 (0.304)	Data 0.002 (0.005)	Loss 0.5279 (0.4466)	Prec@1 82.031 (84.313)
Epoch: [26][250/391]	Time 0.331 (0.305)	Data 0.002 (0.005)	Loss 0.4795 (0.4436)	Prec@1 82.812 (84.456)
Epoch: [26][300/391]	Time 0.270 (0.303)	Data 0.004 (0.005)	Loss 0.3750 (0.4411)	Prec@1 86.719 (84.616)
Epoch: [26][350/391]	Time 0.304 (0.304)	Data 0.001 (0.005)	Loss 0.3196 (0.4407)	Prec@1 89.844 (84.691)
Test: [0/79]	Time 0.332 (0.332)	Loss 0.4766 (0.4766)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.071 (0.084)	Loss 0.5332 (0.5643)	Prec@1 79.688 (81.250)
 * Prec@1 81.400
current lr 5.00000e-03
Epoch: [27][0/391]	Time 0.652 (0.652)	Data 0.317 (0.317)	Loss 0.4648 (0.4648)	Prec@1 83.594 (83.594)
Epoch: [27][50/391]	Time 0.304 (0.311)	Data 0.002 (0.010)	Loss 0.4666 (0.4451)	Prec@1 83.594 (84.145)
Epoch: [27][100/391]	Time 0.287 (0.306)	Data 0.001 (0.006)	Loss 0.3555 (0.4274)	Prec@1 85.938 (84.847)
Epoch: [27][150/391]	Time 0.311 (0.306)	Data 0.001 (0.006)	Loss 0.4742 (0.4277)	Prec@1 82.812 (84.954)
Epoch: [27][200/391]	Time 0.313 (0.303)	Data 0.002 (0.005)	Loss 0.4862 (0.4271)	Prec@1 81.250 (85.016)
Epoch: [27][250/391]	Time 0.272 (0.301)	Data 0.002 (0.004)	Loss 0.3616 (0.4279)	Prec@1 86.719 (85.007)
Epoch: [27][300/391]	Time 0.315 (0.303)	Data 0.001 (0.004)	Loss 0.4709 (0.4285)	Prec@1 83.594 (85.073)
Epoch: [27][350/391]	Time 0.301 (0.303)	Data 0.002 (0.004)	Loss 0.3487 (0.4291)	Prec@1 87.500 (85.065)
Test: [0/79]	Time 0.330 (0.330)	Loss 0.5827 (0.5827)	Prec@1 79.688 (79.688)
Test: [50/79]	Time 0.083 (0.089)	Loss 0.7557 (0.6045)	Prec@1 78.125 (80.944)
 * Prec@1 80.770
current lr 5.00000e-03
Epoch: [28][0/391]	Time 0.703 (0.703)	Data 0.387 (0.387)	Loss 0.5560 (0.5560)	Prec@1 81.250 (81.250)
Epoch: [28][50/391]	Time 0.308 (0.316)	Data 0.001 (0.011)	Loss 0.3903 (0.4041)	Prec@1 83.594 (86.412)
Epoch: [28][100/391]	Time 0.300 (0.299)	Data 0.006 (0.007)	Loss 0.3196 (0.4135)	Prec@1 90.625 (85.914)
Epoch: [28][150/391]	Time 0.296 (0.301)	Data 0.001 (0.006)	Loss 0.4672 (0.4139)	Prec@1 85.156 (85.705)
Epoch: [28][200/391]	Time 0.299 (0.300)	Data 0.002 (0.005)	Loss 0.3552 (0.4180)	Prec@1 89.062 (85.588)
Epoch: [28][250/391]	Time 0.310 (0.301)	Data 0.009 (0.005)	Loss 0.3891 (0.4167)	Prec@1 86.719 (85.645)
Epoch: [28][300/391]	Time 0.306 (0.301)	Data 0.001 (0.005)	Loss 0.4085 (0.4183)	Prec@1 83.594 (85.496)
Epoch: [28][350/391]	Time 0.297 (0.302)	Data 0.002 (0.005)	Loss 0.4409 (0.4160)	Prec@1 83.594 (85.581)
Test: [0/79]	Time 0.304 (0.304)	Loss 0.5272 (0.5272)	Prec@1 79.688 (79.688)
Test: [50/79]	Time 0.081 (0.088)	Loss 0.7032 (0.5924)	Prec@1 82.031 (80.852)
 * Prec@1 80.510
current lr 5.00000e-03
Epoch: [29][0/391]	Time 0.581 (0.581)	Data 0.279 (0.279)	Loss 0.3522 (0.3522)	Prec@1 85.938 (85.938)
Epoch: [29][50/391]	Time 0.313 (0.313)	Data 0.001 (0.010)	Loss 0.3769 (0.4164)	Prec@1 85.938 (85.463)
Epoch: [29][100/391]	Time 0.292 (0.309)	Data 0.003 (0.006)	Loss 0.3506 (0.4216)	Prec@1 86.719 (85.133)
Epoch: [29][150/391]	Time 0.288 (0.303)	Data 0.003 (0.005)	Loss 0.4064 (0.4171)	Prec@1 89.062 (85.327)
Epoch: [29][200/391]	Time 0.285 (0.303)	Data 0.001 (0.005)	Loss 0.4846 (0.4157)	Prec@1 84.375 (85.323)
Epoch: [29][250/391]	Time 0.283 (0.302)	Data 0.006 (0.005)	Loss 0.3845 (0.4164)	Prec@1 85.938 (85.290)
Epoch: [29][300/391]	Time 0.301 (0.301)	Data 0.000 (0.004)	Loss 0.4282 (0.4157)	Prec@1 85.156 (85.379)
Epoch: [29][350/391]	Time 0.311 (0.302)	Data 0.001 (0.004)	Loss 0.2688 (0.4163)	Prec@1 89.844 (85.343)
Test: [0/79]	Time 0.375 (0.375)	Loss 0.4910 (0.4910)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.081 (0.085)	Loss 0.6652 (0.6014)	Prec@1 73.438 (80.285)
 * Prec@1 80.170
current lr 5.00000e-03
Epoch: [30][0/391]	Time 0.606 (0.606)	Data 0.308 (0.308)	Loss 0.4676 (0.4676)	Prec@1 84.375 (84.375)
Epoch: [30][50/391]	Time 0.299 (0.308)	Data 0.003 (0.009)	Loss 0.3912 (0.4082)	Prec@1 86.719 (85.539)
Epoch: [30][100/391]	Time 0.291 (0.302)	Data 0.001 (0.006)	Loss 0.3841 (0.4019)	Prec@1 87.500 (85.729)
Epoch: [30][150/391]	Time 0.327 (0.301)	Data 0.001 (0.005)	Loss 0.3598 (0.4007)	Prec@1 87.500 (86.031)
Epoch: [30][200/391]	Time 0.305 (0.302)	Data 0.001 (0.004)	Loss 0.4274 (0.3983)	Prec@1 85.156 (86.089)
Epoch: [30][250/391]	Time 0.307 (0.303)	Data 0.001 (0.004)	Loss 0.4967 (0.3959)	Prec@1 85.156 (86.155)
Epoch: [30][300/391]	Time 0.316 (0.304)	Data 0.011 (0.004)	Loss 0.5046 (0.4010)	Prec@1 79.688 (85.982)
Epoch: [30][350/391]	Time 0.306 (0.303)	Data 0.003 (0.004)	Loss 0.2359 (0.4015)	Prec@1 90.625 (85.935)
Test: [0/79]	Time 0.357 (0.357)	Loss 0.6860 (0.6860)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.079 (0.088)	Loss 0.7442 (0.6767)	Prec@1 75.781 (79.366)
 * Prec@1 79.670
current lr 5.00000e-03
Epoch: [31][0/391]	Time 0.582 (0.582)	Data 0.308 (0.308)	Loss 0.2603 (0.2603)	Prec@1 91.406 (91.406)
Epoch: [31][50/391]	Time 0.278 (0.305)	Data 0.001 (0.009)	Loss 0.5587 (0.3853)	Prec@1 76.562 (86.474)
Epoch: [31][100/391]	Time 0.318 (0.303)	Data 0.015 (0.008)	Loss 0.6055 (0.3872)	Prec@1 76.562 (86.371)
Epoch: [31][150/391]	Time 0.302 (0.306)	Data 0.005 (0.006)	Loss 0.2535 (0.3882)	Prec@1 90.625 (86.413)
Epoch: [31][200/391]	Time 0.296 (0.301)	Data 0.000 (0.005)	Loss 0.4640 (0.3897)	Prec@1 85.156 (86.381)
Epoch: [31][250/391]	Time 0.292 (0.302)	Data 0.002 (0.005)	Loss 0.2291 (0.3881)	Prec@1 89.844 (86.364)
Epoch: [31][300/391]	Time 0.315 (0.304)	Data 0.001 (0.005)	Loss 0.4074 (0.3890)	Prec@1 89.062 (86.376)
Epoch: [31][350/391]	Time 0.308 (0.303)	Data 0.001 (0.004)	Loss 0.3918 (0.3898)	Prec@1 88.281 (86.418)
Test: [0/79]	Time 0.335 (0.335)	Loss 0.5183 (0.5183)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.081 (0.091)	Loss 0.7825 (0.5926)	Prec@1 75.781 (80.744)
 * Prec@1 80.440
current lr 5.00000e-03
Epoch: [32][0/391]	Time 0.575 (0.575)	Data 0.256 (0.256)	Loss 0.3419 (0.3419)	Prec@1 87.500 (87.500)
Epoch: [32][50/391]	Time 0.298 (0.295)	Data 0.001 (0.008)	Loss 0.2932 (0.3685)	Prec@1 89.844 (86.535)
Epoch: [32][100/391]	Time 0.320 (0.298)	Data 0.006 (0.005)	Loss 0.3716 (0.3680)	Prec@1 87.500 (86.703)
Epoch: [32][150/391]	Time 0.329 (0.301)	Data 0.002 (0.004)	Loss 0.2526 (0.3710)	Prec@1 92.188 (86.734)
Epoch: [32][200/391]	Time 0.314 (0.303)	Data 0.002 (0.004)	Loss 0.3948 (0.3755)	Prec@1 87.500 (86.552)
Epoch: [32][250/391]	Time 0.314 (0.301)	Data 0.002 (0.004)	Loss 0.5375 (0.3757)	Prec@1 79.688 (86.653)
Epoch: [32][300/391]	Time 0.294 (0.300)	Data 0.014 (0.004)	Loss 0.2799 (0.3761)	Prec@1 90.625 (86.646)
Epoch: [32][350/391]	Time 0.308 (0.301)	Data 0.009 (0.004)	Loss 0.3515 (0.3782)	Prec@1 88.281 (86.621)
Test: [0/79]	Time 0.233 (0.233)	Loss 0.5362 (0.5362)	Prec@1 78.906 (78.906)
Test: [50/79]	Time 0.088 (0.084)	Loss 0.6067 (0.5430)	Prec@1 82.812 (82.460)
 * Prec@1 82.240
current lr 5.00000e-03
Epoch: [33][0/391]	Time 0.587 (0.587)	Data 0.265 (0.265)	Loss 0.3698 (0.3698)	Prec@1 85.938 (85.938)
Epoch: [33][50/391]	Time 0.296 (0.306)	Data 0.001 (0.009)	Loss 0.4078 (0.3750)	Prec@1 85.938 (87.010)
Epoch: [33][100/391]	Time 0.280 (0.308)	Data 0.001 (0.006)	Loss 0.3169 (0.3769)	Prec@1 86.719 (86.835)
Epoch: [33][150/391]	Time 0.302 (0.305)	Data 0.000 (0.005)	Loss 0.4264 (0.3773)	Prec@1 84.375 (86.765)
Epoch: [33][200/391]	Time 0.315 (0.306)	Data 0.016 (0.005)	Loss 0.2383 (0.3775)	Prec@1 92.188 (86.851)
Epoch: [33][250/391]	Time 0.284 (0.303)	Data 0.001 (0.005)	Loss 0.2881 (0.3791)	Prec@1 87.500 (86.775)
Epoch: [33][300/391]	Time 0.307 (0.303)	Data 0.001 (0.004)	Loss 0.4138 (0.3799)	Prec@1 87.500 (86.714)
Epoch: [33][350/391]	Time 0.300 (0.304)	Data 0.001 (0.004)	Loss 0.3551 (0.3793)	Prec@1 89.062 (86.725)
Test: [0/79]	Time 0.336 (0.336)	Loss 0.6334 (0.6334)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.085 (0.086)	Loss 0.8391 (0.6571)	Prec@1 76.562 (79.243)
 * Prec@1 79.240
current lr 5.00000e-03
Epoch: [34][0/391]	Time 0.585 (0.585)	Data 0.319 (0.319)	Loss 0.3100 (0.3100)	Prec@1 91.406 (91.406)
