----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.279 (0.275)	Data 0.001 (0.004)	Loss 0.3307 (0.3730)	Prec@1 87.500 (86.881)
Epoch: [14][150/391]	Time 0.267 (0.275)	Data 0.001 (0.003)	Loss 0.2509 (0.3647)	Prec@1 90.625 (87.164)
Epoch: [14][200/391]	Time 0.261 (0.271)	Data 0.001 (0.003)	Loss 0.3723 (0.3676)	Prec@1 83.594 (87.045)
Epoch: [14][250/391]	Time 0.255 (0.270)	Data 0.001 (0.003)	Loss 0.3772 (0.3732)	Prec@1 86.719 (86.999)
Epoch: [14][300/391]	Time 0.277 (0.270)	Data 0.001 (0.003)	Loss 0.4093 (0.3700)	Prec@1 85.156 (87.090)
Epoch: [14][350/391]	Time 0.276 (0.270)	Data 0.001 (0.003)	Loss 0.3673 (0.3701)	Prec@1 89.062 (87.108)
Test: [0/79]	Time 0.227 (0.227)	Loss 0.4061 (0.4061)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.070 (0.071)	Loss 0.6384 (0.5264)	Prec@1 79.688 (83.104)
 * Prec@1 83.020
current lr 1.00000e-01
Epoch: [15][0/391]	Time 0.557 (0.557)	Data 0.277 (0.277)	Loss 0.2766 (0.2766)	Prec@1 92.188 (92.188)
Epoch: [15][50/391]	Time 0.279 (0.279)	Data 0.002 (0.007)	Loss 0.4427 (0.3435)	Prec@1 85.156 (88.174)
Epoch: [15][100/391]	Time 0.266 (0.274)	Data 0.001 (0.004)	Loss 0.3381 (0.3499)	Prec@1 86.719 (87.871)
Epoch: [15][150/391]	Time 0.276 (0.273)	Data 0.003 (0.004)	Loss 0.3091 (0.3516)	Prec@1 86.719 (87.779)
Epoch: [15][200/391]	Time 0.277 (0.274)	Data 0.003 (0.003)	Loss 0.2317 (0.3534)	Prec@1 90.625 (87.655)
Epoch: [15][250/391]	Time 0.266 (0.273)	Data 0.004 (0.003)	Loss 0.3649 (0.3514)	Prec@1 86.719 (87.743)
Epoch: [15][300/391]	Time 0.277 (0.272)	Data 0.001 (0.003)	Loss 0.5066 (0.3567)	Prec@1 82.031 (87.638)
Epoch: [15][350/391]	Time 0.279 (0.273)	Data 0.001 (0.003)	Loss 0.3375 (0.3545)	Prec@1 88.281 (87.718)
Test: [0/79]	Time 0.239 (0.239)	Loss 0.4838 (0.4838)	Prec@1 83.594 (83.594)
Test: [50/79]	Time 0.068 (0.072)	Loss 0.5505 (0.5698)	Prec@1 81.250 (82.384)
 * Prec@1 82.520
current lr 1.00000e-01
Epoch: [16][0/391]	Time 0.459 (0.459)	Data 0.207 (0.207)	Loss 0.2459 (0.2459)	Prec@1 92.188 (92.188)
Epoch: [16][50/391]	Time 0.286 (0.278)	Data 0.005 (0.005)	Loss 0.3077 (0.3353)	Prec@1 92.969 (88.143)
Epoch: [16][100/391]	Time 0.274 (0.273)	Data 0.004 (0.004)	Loss 0.4301 (0.3309)	Prec@1 82.812 (88.351)
Epoch: [16][150/391]	Time 0.244 (0.271)	Data 0.001 (0.003)	Loss 0.4449 (0.3459)	Prec@1 82.031 (87.929)
Epoch: [16][200/391]	Time 0.285 (0.271)	Data 0.001 (0.003)	Loss 0.2472 (0.3474)	Prec@1 89.844 (87.823)
Epoch: [16][250/391]	Time 0.292 (0.271)	Data 0.019 (0.003)	Loss 0.3800 (0.3480)	Prec@1 87.500 (87.814)
Epoch: [16][300/391]	Time 0.280 (0.272)	Data 0.002 (0.003)	Loss 0.5618 (0.3486)	Prec@1 83.594 (87.817)
Epoch: [16][350/391]	Time 0.281 (0.271)	Data 0.001 (0.003)	Loss 0.3020 (0.3516)	Prec@1 87.500 (87.680)
Test: [0/79]	Time 0.221 (0.221)	Loss 0.3574 (0.3574)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.069 (0.074)	Loss 0.5578 (0.4608)	Prec@1 84.375 (85.202)
 * Prec@1 85.330
current lr 1.00000e-01
Epoch: [17][0/391]	Time 0.505 (0.505)	Data 0.243 (0.243)	Loss 0.2916 (0.2916)	Prec@1 90.625 (90.625)
Epoch: [17][50/391]	Time 0.249 (0.274)	Data 0.001 (0.006)	Loss 0.3588 (0.3139)	Prec@1 87.500 (89.308)
Epoch: [17][100/391]	Time 0.276 (0.272)	Data 0.001 (0.005)	Loss 0.4360 (0.3101)	Prec@1 82.812 (89.271)
Epoch: [17][150/391]	Time 0.256 (0.271)	Data 0.000 (0.004)	Loss 0.3582 (0.3172)	Prec@1 86.719 (89.057)
Epoch: [17][200/391]	Time 0.277 (0.271)	Data 0.000 (0.003)	Loss 0.1944 (0.3185)	Prec@1 93.750 (89.101)
Epoch: [17][250/391]	Time 0.287 (0.271)	Data 0.004 (0.003)	Loss 0.4485 (0.3210)	Prec@1 85.156 (88.832)
Epoch: [17][300/391]	Time 0.272 (0.271)	Data 0.001 (0.003)	Loss 0.2798 (0.3215)	Prec@1 90.625 (88.803)
Epoch: [17][350/391]	Time 0.275 (0.272)	Data 0.000 (0.002)	Loss 0.3107 (0.3264)	Prec@1 85.938 (88.635)
Test: [0/79]	Time 0.277 (0.277)	Loss 0.6247 (0.6247)	Prec@1 79.688 (79.688)
Test: [50/79]	Time 0.065 (0.073)	Loss 0.5993 (0.6338)	Prec@1 78.906 (80.867)
 * Prec@1 80.680
current lr 1.00000e-01
Epoch: [18][0/391]	Time 0.493 (0.493)	Data 0.249 (0.249)	Loss 0.2451 (0.2451)	Prec@1 90.625 (90.625)
Epoch: [18][50/391]	Time 0.256 (0.266)	Data 0.000 (0.006)	Loss 0.2206 (0.2913)	Prec@1 91.406 (89.553)
Epoch: [18][100/391]	Time 0.267 (0.271)	Data 0.000 (0.004)	Loss 0.4098 (0.3091)	Prec@1 86.719 (89.117)
Epoch: [18][150/391]	Time 0.273 (0.272)	Data 0.000 (0.003)	Loss 0.2819 (0.3124)	Prec@1 88.281 (89.088)
Epoch: [18][200/391]	Time 0.282 (0.273)	Data 0.001 (0.003)	Loss 0.2673 (0.3177)	Prec@1 89.844 (88.891)
Epoch: [18][250/391]	Time 0.271 (0.272)	Data 0.001 (0.003)	Loss 0.3425 (0.3222)	Prec@1 85.156 (88.680)
Epoch: [18][300/391]	Time 0.257 (0.270)	Data 0.001 (0.003)	Loss 0.4067 (0.3232)	Prec@1 86.719 (88.673)
Epoch: [18][350/391]	Time 0.259 (0.271)	Data 0.004 (0.003)	Loss 0.3821 (0.3269)	Prec@1 87.500 (88.559)
Test: [0/79]	Time 0.200 (0.200)	Loss 0.5761 (0.5761)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.079 (0.074)	Loss 0.6643 (0.5270)	Prec@1 83.594 (83.670)
 * Prec@1 83.820
current lr 1.00000e-01
Epoch: [19][0/391]	Time 0.532 (0.532)	Data 0.253 (0.253)	Loss 0.2751 (0.2751)	Prec@1 89.062 (89.062)
Epoch: [19][50/391]	Time 0.273 (0.281)	Data 0.001 (0.007)	Loss 0.3634 (0.2811)	Prec@1 87.500 (90.089)
Epoch: [19][100/391]	Time 0.275 (0.279)	Data 0.000 (0.004)	Loss 0.3569 (0.3028)	Prec@1 83.594 (89.418)
Epoch: [19][150/391]	Time 0.276 (0.278)	Data 0.001 (0.003)	Loss 0.2145 (0.3034)	Prec@1 92.969 (89.497)
Epoch: [19][200/391]	Time 0.284 (0.276)	Data 0.020 (0.003)	Loss 0.4124 (0.3105)	Prec@1 83.594 (89.280)
Epoch: [19][250/391]	Time 0.277 (0.275)	Data 0.001 (0.003)	Loss 0.3734 (0.3126)	Prec@1 85.156 (89.240)
Epoch: [19][300/391]	Time 0.272 (0.275)	Data 0.001 (0.003)	Loss 0.3910 (0.3161)	Prec@1 85.938 (89.153)
Epoch: [19][350/391]	Time 0.271 (0.274)	Data 0.005 (0.003)	Loss 0.4292 (0.3163)	Prec@1 85.938 (89.178)
Test: [0/79]	Time 0.244 (0.244)	Loss 0.4638 (0.4638)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.070 (0.074)	Loss 0.5189 (0.4698)	Prec@1 82.812 (85.279)
 * Prec@1 84.940
current lr 1.00000e-01
Epoch: [20][0/391]	Time 0.499 (0.499)	Data 0.231 (0.231)	Loss 0.2399 (0.2399)	Prec@1 90.625 (90.625)
Epoch: [20][50/391]	Time 0.269 (0.272)	Data 0.000 (0.007)	Loss 0.2739 (0.3032)	Prec@1 89.844 (89.476)
Epoch: [20][100/391]	Time 0.271 (0.272)	Data 0.001 (0.004)	Loss 0.2617 (0.3048)	Prec@1 89.844 (89.380)
Epoch: [20][150/391]	Time 0.261 (0.272)	Data 0.002 (0.003)	Loss 0.3531 (0.3067)	Prec@1 89.062 (89.476)
Epoch: [20][200/391]	Time 0.275 (0.271)	Data 0.004 (0.003)	Loss 0.2162 (0.3046)	Prec@1 93.750 (89.517)
Epoch: [20][250/391]	Time 0.275 (0.270)	Data 0.002 (0.003)	Loss 0.4033 (0.3059)	Prec@1 86.719 (89.473)
Epoch: [20][300/391]	Time 0.268 (0.270)	Data 0.001 (0.003)	Loss 0.4385 (0.3098)	Prec@1 86.719 (89.338)
Epoch: [20][350/391]	Time 0.275 (0.270)	Data 0.001 (0.003)	Loss 0.3520 (0.3128)	Prec@1 85.938 (89.189)
Test: [0/79]	Time 0.304 (0.304)	Loss 0.4414 (0.4414)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.069 (0.075)	Loss 0.5109 (0.4944)	Prec@1 82.031 (83.670)
 * Prec@1 83.450
current lr 1.00000e-01
Epoch: [21][0/391]	Time 0.552 (0.552)	Data 0.283 (0.283)	Loss 0.3183 (0.3183)	Prec@1 89.062 (89.062)
Epoch: [21][50/391]	Time 0.282 (0.281)	Data 0.013 (0.008)	Loss 0.1582 (0.2715)	Prec@1 96.094 (90.518)
Epoch: [21][100/391]	Time 0.289 (0.279)	Data 0.001 (0.005)	Loss 0.4061 (0.2759)	Prec@1 85.156 (90.439)
Epoch: [21][150/391]	Time 0.264 (0.277)	Data 0.001 (0.004)	Loss 0.2964 (0.2857)	Prec@1 89.844 (90.118)
Epoch: [21][200/391]	Time 0.255 (0.274)	Data 0.002 (0.004)	Loss 0.3587 (0.2902)	Prec@1 88.281 (89.995)
Epoch: [21][250/391]	Time 0.232 (0.273)	Data 0.000 (0.003)	Loss 0.3330 (0.2953)	Prec@1 85.938 (89.760)
Epoch: [21][300/391]	Time 0.274 (0.271)	Data 0.004 (0.003)	Loss 0.4107 (0.2987)	Prec@1 85.156 (89.639)
Epoch: [21][350/391]	Time 0.277 (0.271)	Data 0.001 (0.003)	Loss 0.4099 (0.2977)	Prec@1 86.719 (89.706)
Test: [0/79]	Time 0.286 (0.286)	Loss 0.6424 (0.6424)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.073 (0.075)	Loss 0.6482 (0.5144)	Prec@1 79.688 (83.578)
 * Prec@1 83.410
current lr 1.00000e-01
Epoch: [22][0/391]	Time 0.552 (0.552)	Data 0.289 (0.289)	Loss 0.3210 (0.3210)	Prec@1 89.062 (89.062)
Epoch: [22][50/391]	Time 0.275 (0.281)	Data 0.001 (0.008)	Loss 0.2097 (0.2710)	Prec@1 92.188 (90.533)
Epoch: [22][100/391]	Time 0.278 (0.278)	Data 0.001 (0.005)	Loss 0.1954 (0.2805)	Prec@1 93.750 (90.362)
Epoch: [22][150/391]	Time 0.254 (0.275)	Data 0.001 (0.004)	Loss 0.3719 (0.2796)	Prec@1 85.938 (90.428)
Epoch: [22][200/391]	Time 0.284 (0.272)	Data 0.003 (0.004)	Loss 0.2549 (0.2852)	Prec@1 91.406 (90.174)
Epoch: [22][250/391]	Time 0.276 (0.271)	Data 0.001 (0.003)	Loss 0.3812 (0.2884)	Prec@1 84.375 (90.059)
Epoch: [22][300/391]	Time 0.270 (0.271)	Data 0.001 (0.003)	Loss 0.2479 (0.2899)	Prec@1 89.062 (89.909)
Epoch: [22][350/391]	Time 0.277 (0.271)	Data 0.001 (0.003)	Loss 0.4242 (0.2902)	Prec@1 84.375 (89.890)
Test: [0/79]	Time 0.336 (0.336)	Loss 0.3685 (0.3685)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.077 (0.077)	Loss 0.4039 (0.4352)	Prec@1 83.594 (86.060)
 * Prec@1 86.060
current lr 1.00000e-01
Epoch: [23][0/391]	Time 0.489 (0.489)	Data 0.214 (0.214)	Loss 0.3095 (0.3095)	Prec@1 89.062 (89.062)
Epoch: [23][50/391]	Time 0.251 (0.278)	Data 0.003 (0.007)	Loss 0.2988 (0.2692)	Prec@1 89.844 (90.686)
Epoch: [23][100/391]	Time 0.276 (0.276)	Data 0.009 (0.005)	Loss 0.1627 (0.2748)	Prec@1 91.406 (90.377)
Epoch: [23][150/391]	Time 0.266 (0.275)	Data 0.001 (0.004)	Loss 0.1912 (0.2738)	Prec@1 93.750 (90.449)
Epoch: [23][200/391]	Time 0.279 (0.270)	Data 0.001 (0.003)	Loss 0.4101 (0.2797)	Prec@1 88.281 (90.131)
Epoch: [23][250/391]	Time 0.266 (0.271)	Data 0.005 (0.003)	Loss 0.2357 (0.2823)	Prec@1 91.406 (89.974)
Epoch: [23][300/391]	Time 0.287 (0.271)	Data 0.001 (0.003)	Loss 0.1701 (0.2850)	Prec@1 95.312 (89.922)
Epoch: [23][350/391]	Time 0.284 (0.271)	Data 0.001 (0.003)	Loss 0.3159 (0.2848)	Prec@1 89.062 (89.957)
Test: [0/79]	Time 0.285 (0.285)	Loss 0.7101 (0.7101)	Prec@1 78.906 (78.906)
Test: [50/79]	Time 0.071 (0.075)	Loss 0.7172 (0.6877)	Prec@1 77.344 (80.407)
 * Prec@1 80.610
current lr 1.00000e-01
Epoch: [24][0/391]	Time 0.558 (0.558)	Data 0.272 (0.272)	Loss 0.2959 (0.2959)	Prec@1 90.625 (90.625)
Epoch: [24][50/391]	Time 0.272 (0.275)	Data 0.004 (0.007)	Loss 0.2962 (0.2802)	Prec@1 90.625 (90.211)
Epoch: [24][100/391]	Time 0.265 (0.271)	Data 0.001 (0.005)	Loss 0.2167 (0.2838)	Prec@1 92.969 (90.006)
Epoch: [24][150/391]	Time 0.272 (0.269)	Data 0.004 (0.004)	Loss 0.3104 (0.2860)	Prec@1 85.156 (89.911)
Epoch: [24][200/391]	Time 0.271 (0.269)	Data 0.001 (0.003)	Loss 0.2891 (0.2878)	Prec@1 88.281 (89.898)
Epoch: [24][250/391]	Time 0.264 (0.270)	Data 0.001 (0.003)	Loss 0.3414 (0.2898)	Prec@1 87.500 (89.884)
Epoch: [24][300/391]	Time 0.265 (0.270)	Data 0.003 (0.003)	Loss 0.2498 (0.2873)	Prec@1 90.625 (89.893)
Epoch: [24][350/391]	Time 0.263 (0.271)	Data 0.001 (0.003)	Loss 0.2184 (0.2882)	Prec@1 91.406 (89.884)
Test: [0/79]	Time 0.234 (0.234)	Loss 0.3631 (0.3631)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.070 (0.074)	Loss 0.4066 (0.4291)	Prec@1 86.719 (86.091)
 * Prec@1 86.490
current lr 1.00000e-01
Epoch: [25][0/391]	Time 0.492 (0.492)	Data 0.229 (0.229)	Loss 0.2111 (0.2111)	Prec@1 89.844 (89.844)
Epoch: [25][50/391]	Time 0.276 (0.279)	Data 0.004 (0.006)	Loss 0.2580 (0.2542)	Prec@1 91.406 (90.778)
Epoch: [25][100/391]	Time 0.264 (0.271)	Data 0.001 (0.004)	Loss 0.2124 (0.2670)	Prec@1 92.969 (90.555)
Epoch: [25][150/391]	Time 0.265 (0.270)	Data 0.001 (0.003)	Loss 0.2431 (0.2668)	Prec@1 91.406 (90.542)
Epoch: [25][200/391]	Time 0.277 (0.269)	Data 0.001 (0.003)	Loss 0.2928 (0.2660)	Prec@1 90.625 (90.617)
Epoch: [25][250/391]	Time 0.291 (0.270)	Data 0.020 (0.003)	Loss 0.2756 (0.2676)	Prec@1 90.625 (90.591)
Epoch: [25][300/391]	Time 0.271 (0.271)	Data 0.004 (0.003)	Loss 0.2978 (0.2719)	Prec@1 89.062 (90.500)
Epoch: [25][350/391]	Time 0.278 (0.271)	Data 0.000 (0.003)	Loss 0.2263 (0.2718)	Prec@1 89.844 (90.505)
Test: [0/79]	Time 0.247 (0.247)	Loss 0.3971 (0.3971)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.064 (0.074)	Loss 0.5434 (0.5499)	Prec@1 82.031 (83.211)
 * Prec@1 83.250
current lr 1.00000e-01
Epoch: [26][0/391]	Time 0.510 (0.510)	Data 0.235 (0.235)	Loss 0.1569 (0.1569)	Prec@1 94.531 (94.531)
Epoch: [26][50/391]	Time 0.258 (0.268)	Data 0.000 (0.008)	Loss 0.2433 (0.2619)	Prec@1 91.406 (90.855)
Epoch: [26][100/391]	Time 0.280 (0.268)	Data 0.001 (0.005)	Loss 0.2178 (0.2547)	Prec@1 93.750 (91.306)
Epoch: [26][150/391]	Time 0.268 (0.269)	Data 0.001 (0.004)	Loss 0.3560 (0.2682)	Prec@1 88.281 (90.904)
Epoch: [26][200/391]	Time 0.275 (0.269)	Data 0.001 (0.004)	Loss 0.3849 (0.2683)	Prec@1 86.719 (90.882)
Epoch: [26][250/391]	Time 0.266 (0.269)	Data 0.001 (0.003)	Loss 0.2770 (0.2710)	Prec@1 89.062 (90.746)
Epoch: [26][300/391]	Time 0.276 (0.270)	Data 0.001 (0.003)	Loss 0.1740 (0.2699)	Prec@1 92.188 (90.755)
Epoch: [26][350/391]	Time 0.271 (0.270)	Data 0.002 (0.003)	Loss 0.1962 (0.2707)	Prec@1 92.969 (90.745)
Test: [0/79]	Time 0.292 (0.292)	Loss 0.3857 (0.3857)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.066 (0.073)	Loss 0.4780 (0.4557)	Prec@1 84.375 (85.784)
 * Prec@1 85.690
current lr 1.00000e-01
Epoch: [27][0/391]	Time 0.496 (0.496)	Data 0.233 (0.233)	Loss 0.2421 (0.2421)	Prec@1 92.969 (92.969)
Epoch: [27][50/391]	Time 0.272 (0.271)	Data 0.001 (0.007)	Loss 0.3448 (0.2524)	Prec@1 86.719 (91.605)
Epoch: [27][100/391]	Time 0.279 (0.273)	Data 0.002 (0.004)	Loss 0.2638 (0.2502)	Prec@1 89.844 (91.244)
Epoch: [27][150/391]	Time 0.276 (0.272)	Data 0.001 (0.003)	Loss 0.2729 (0.2587)	Prec@1 87.500 (90.822)
Epoch: [27][200/391]	Time 0.275 (0.273)	Data 0.000 (0.003)	Loss 0.2086 (0.2600)	Prec@1 92.188 (90.804)
Epoch: [27][250/391]	Time 0.268 (0.273)	Data 0.001 (0.003)	Loss 0.3170 (0.2590)	Prec@1 88.281 (90.924)
Epoch: [27][300/391]	Time 0.271 (0.273)	Data 0.001 (0.002)	Loss 0.3210 (0.2613)	Prec@1 88.281 (90.864)
Epoch: [27][350/391]	Time 0.261 (0.273)	Data 0.014 (0.003)	Loss 0.2636 (0.2646)	Prec@1 92.969 (90.712)
Test: [0/79]	Time 0.301 (0.301)	Loss 0.4422 (0.4422)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.065 (0.072)	Loss 0.5875 (0.5214)	Prec@1 80.469 (83.165)
 * Prec@1 83.380
current lr 1.00000e-01
Epoch: [28][0/391]	Time 0.533 (0.533)	Data 0.269 (0.269)	Loss 0.2011 (0.2011)	Prec@1 91.406 (91.406)
Epoch: [28][50/391]	Time 0.277 (0.281)	Data 0.001 (0.007)	Loss 0.2578 (0.2639)	Prec@1 89.062 (91.131)
Epoch: [28][100/391]	Time 0.268 (0.275)	Data 0.001 (0.005)	Loss 0.1984 (0.2614)	Prec@1 93.750 (91.151)
Epoch: [28][150/391]	Time 0.260 (0.273)	Data 0.001 (0.004)	Loss 0.1656 (0.2522)	Prec@1 94.531 (91.298)
Epoch: [28][200/391]	Time 0.281 (0.273)	Data 0.000 (0.003)	Loss 0.5121 (0.2547)	Prec@1 86.719 (91.220)
Epoch: [28][250/391]	Time 0.274 (0.273)	Data 0.001 (0.003)	Loss 0.2299 (0.2540)	Prec@1 90.625 (91.248)
Epoch: [28][300/391]	Time 0.241 (0.274)	Data 0.001 (0.003)	Loss 0.3829 (0.2567)	Prec@1 85.156 (91.142)
Epoch: [28][350/391]	Time 0.243 (0.273)	Data 0.005 (0.003)	Loss 0.2335 (0.2589)	Prec@1 92.188 (91.061)
Test: [0/79]	Time 0.241 (0.241)	Loss 0.5697 (0.5697)	Prec@1 81.250 (81.250)
Test: [50/79]	Time 0.078 (0.075)	Loss 0.4914 (0.5758)	Prec@1 82.812 (82.108)
 * Prec@1 82.320
current lr 1.00000e-01
Epoch: [29][0/391]	Time 0.486 (0.486)	Data 0.224 (0.224)	Loss 0.2084 (0.2084)	Prec@1 92.188 (92.188)
Epoch: [29][50/391]	Time 0.274 (0.277)	Data 0.001 (0.006)	Loss 0.2416 (0.2386)	Prec@1 91.406 (91.743)
Epoch: [29][100/391]	Time 0.273 (0.275)	Data 0.010 (0.004)	Loss 0.3000 (0.2447)	Prec@1 89.062 (91.468)
Epoch: [29][150/391]	Time 0.264 (0.271)	Data 0.002 (0.003)	Loss 0.2344 (0.2427)	Prec@1 90.625 (91.572)
Epoch: [29][200/391]	Time 0.283 (0.271)	Data 0.001 (0.003)	Loss 0.2401 (0.2475)	Prec@1 92.969 (91.449)
Epoch: [29][250/391]	Time 0.281 (0.270)	Data 0.000 (0.003)	Loss 0.2574 (0.2516)	Prec@1 90.625 (91.319)
Epoch: [29][300/391]	Time 0.258 (0.271)	Data 0.001 (0.003)	Loss 0.2941 (0.2535)	Prec@1 89.844 (91.232)
Epoch: [29][350/391]	Time 0.273 (0.270)	Data 0.001 (0.002)	Loss 0.1944 (0.2554)	Prec@1 92.969 (91.170)
Test: [0/79]	Time 0.259 (0.259)	Loss 0.5680 (0.5680)	Prec@1 82.812 (82.812)
Test: [50/79]	Time 0.068 (0.074)	Loss 0.8335 (0.6993)	Prec@1 73.438 (79.534)
 * Prec@1 79.560
current lr 1.00000e-01
Epoch: [30][0/391]	Time 0.515 (0.515)	Data 0.250 (0.250)	Loss 0.3047 (0.3047)	Prec@1 89.062 (89.062)
Epoch: [30][50/391]	Time 0.273 (0.280)	Data 0.001 (0.007)	Loss 0.1960 (0.2531)	Prec@1 92.969 (90.778)
Epoch: [30][100/391]	Time 0.283 (0.278)	Data 0.001 (0.004)	Loss 0.2410 (0.2491)	Prec@1 93.750 (90.996)
Epoch: [30][150/391]	Time 0.278 (0.275)	Data 0.000 (0.003)	Loss 0.1882 (0.2473)	Prec@1 94.531 (91.060)
Epoch: [30][200/391]	Time 0.281 (0.275)	Data 0.000 (0.003)	Loss 0.2514 (0.2488)	Prec@1 89.844 (91.119)
Epoch: [30][250/391]	Time 0.193 (0.273)	Data 0.001 (0.003)	Loss 0.1919 (0.2524)	Prec@1 93.750 (91.023)
Epoch: [30][300/391]	Time 0.271 (0.272)	Data 0.001 (0.003)	Loss 0.3829 (0.2514)	Prec@1 86.719 (91.087)
Epoch: [30][350/391]	Time 0.276 (0.272)	Data 0.001 (0.003)	Loss 0.1602 (0.2510)	Prec@1 96.094 (91.126)
Test: [0/79]	Time 0.290 (0.290)	Loss 0.5318 (0.5318)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.078 (0.075)	Loss 0.5526 (0.5976)	Prec@1 85.938 (82.613)
 * Prec@1 82.520
current lr 1.00000e-01
Epoch: [31][0/391]	Time 0.474 (0.474)	Data 0.209 (0.209)	Loss 0.2979 (0.2979)	Prec@1 87.500 (87.500)
Epoch: [31][50/391]	Time 0.280 (0.280)	Data 0.004 (0.006)	Loss 0.2222 (0.2502)	Prec@1 92.188 (91.559)
Epoch: [31][100/391]	Time 0.269 (0.277)	Data 0.001 (0.004)	Loss 0.2620 (0.2479)	Prec@1 90.625 (91.453)
Epoch: [31][150/391]	Time 0.265 (0.274)	Data 0.001 (0.004)	Loss 0.2409 (0.2446)	Prec@1 87.500 (91.453)
Epoch: [31][200/391]	Time 0.274 (0.274)	Data 0.000 (0.003)	Loss 0.3151 (0.2449)	Prec@1 87.500 (91.375)
Epoch: [31][250/391]	Time 0.289 (0.273)	Data 0.016 (0.003)	Loss 0.2754 (0.2435)	Prec@1 89.062 (91.490)
Epoch: [31][300/391]	Time 0.270 (0.272)	Data 0.000 (0.003)	Loss 0.2483 (0.2458)	Prec@1 91.406 (91.373)
Epoch: [31][350/391]	Time 0.274 (0.272)	Data 0.001 (0.003)	Loss 0.2615 (0.2477)	Prec@1 90.625 (91.328)
Test: [0/79]	Time 0.267 (0.267)	Loss 0.3784 (0.3784)	Prec@1 89.844 (89.844)
Test: [50/79]	Time 0.077 (0.075)	Loss 0.5908 (0.5369)	Prec@1 85.156 (84.850)
 * Prec@1 84.790
current lr 1.00000e-01
Epoch: [32][0/391]	Time 0.481 (0.481)	Data 0.215 (0.215)	Loss 0.2172 (0.2172)	Prec@1 94.531 (94.531)
Epoch: [32][50/391]	Time 0.270 (0.276)	Data 0.001 (0.006)	Loss 0.2441 (0.2490)	Prec@1 91.406 (91.866)
Epoch: [32][100/391]	Time 0.261 (0.269)	Data 0.001 (0.004)	Loss 0.3566 (0.2392)	Prec@1 88.281 (91.948)
Epoch: [32][150/391]	Time 0.259 (0.265)	Data 0.000 (0.003)	Loss 0.2344 (0.2370)	Prec@1 93.750 (91.877)
Epoch: [32][200/391]	Time 0.278 (0.265)	Data 0.002 (0.003)	Loss 0.1686 (0.2348)	Prec@1 93.750 (91.939)
Epoch: [32][250/391]	Time 0.274 (0.267)	Data 0.001 (0.003)	Loss 0.2634 (0.2373)	Prec@1 89.062 (91.802)
Epoch: [32][300/391]	Time 0.273 (0.269)	Data 0.001 (0.003)	Loss 0.2553 (0.2379)	Prec@1 90.625 (91.767)
Epoch: [32][350/391]	Time 0.264 (0.269)	Data 0.000 (0.003)	Loss 0.3004 (0.2425)	Prec@1 92.188 (91.622)
Test: [0/79]	Time 0.284 (0.284)	Loss 0.3643 (0.3643)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.069 (0.076)	Loss 0.4492 (0.5025)	Prec@1 87.500 (84.574)
 * Prec@1 84.800
current lr 1.00000e-01
Epoch: [33][0/391]	Time 0.498 (0.498)	Data 0.224 (0.224)	Loss 0.2561 (0.2561)	Prec@1 89.844 (89.844)
Epoch: [33][50/391]	Time 0.277 (0.281)	Data 0.003 (0.006)	Loss 0.2251 (0.2154)	Prec@1 91.406 (92.540)
Epoch: [33][100/391]	Time 0.270 (0.276)	Data 0.001 (0.004)	Loss 0.2054 (0.2266)	Prec@1 94.531 (92.010)
Epoch: [33][150/391]	Time 0.273 (0.274)	Data 0.000 (0.003)	Loss 0.2014 (0.2347)	Prec@1 94.531 (91.748)
Epoch: [33][200/391]	Time 0.265 (0.273)	Data 0.002 (0.003)	Loss 0.3144 (0.2333)	Prec@1 89.062 (91.814)
Epoch: [33][250/391]	Time 0.257 (0.272)	Data 0.000 (0.002)	Loss 0.2827 (0.2345)	Prec@1 92.188 (91.836)
Epoch: [33][300/391]	Time 0.273 (0.271)	Data 0.000 (0.002)	Loss 0.2413 (0.2405)	Prec@1 92.969 (91.616)
Epoch: [33][350/391]	Time 0.261 (0.272)	Data 0.005 (0.002)	Loss 0.2702 (0.2412)	Prec@1 89.844 (91.618)
Test: [0/79]	Time 0.254 (0.254)	Loss 0.3569 (0.3569)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.075 (0.074)	Loss 0.3331 (0.4591)	Prec@1 88.281 (85.983)
 * Prec@1 85.820
current lr 1.00000e-01
Epoch: [34][0/391]	Time 0.488 (0.488)	Data 0.216 (0.216)	Loss 0.1944 (0.1944)	Prec@1 93.750 (93.750)
