----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
Epoch: [14][100/391]	Time 0.262 (0.271)	Data 0.001 (0.004)	Loss 0.4194 (0.4431)	Prec@1 84.375 (84.762)
Epoch: [14][150/391]	Time 0.275 (0.268)	Data 0.001 (0.003)	Loss 0.3766 (0.4388)	Prec@1 85.938 (84.825)
Epoch: [14][200/391]	Time 0.243 (0.268)	Data 0.001 (0.003)	Loss 0.5866 (0.4462)	Prec@1 82.031 (84.577)
Epoch: [14][250/391]	Time 0.259 (0.267)	Data 0.001 (0.003)	Loss 0.5477 (0.4500)	Prec@1 80.469 (84.409)
Epoch: [14][300/391]	Time 0.238 (0.267)	Data 0.000 (0.002)	Loss 0.3960 (0.4494)	Prec@1 84.375 (84.440)
Epoch: [14][350/391]	Time 0.272 (0.265)	Data 0.001 (0.002)	Loss 0.3000 (0.4488)	Prec@1 86.719 (84.520)
Test: [0/79]	Time 0.301 (0.301)	Loss 0.3186 (0.3186)	Prec@1 89.844 (89.844)
Test: [50/79]	Time 0.070 (0.074)	Loss 0.6299 (0.5363)	Prec@1 78.125 (82.276)
 * Prec@1 82.370
current lr 1.00000e-01
Epoch: [15][0/391]	Time 0.491 (0.491)	Data 0.224 (0.224)	Loss 0.3405 (0.3405)	Prec@1 85.938 (85.938)
Epoch: [15][50/391]	Time 0.252 (0.273)	Data 0.001 (0.006)	Loss 0.4257 (0.4234)	Prec@1 85.156 (85.478)
Epoch: [15][100/391]	Time 0.268 (0.271)	Data 0.000 (0.004)	Loss 0.4463 (0.4428)	Prec@1 82.031 (84.700)
Epoch: [15][150/391]	Time 0.263 (0.265)	Data 0.001 (0.004)	Loss 0.4441 (0.4451)	Prec@1 86.719 (84.654)
Epoch: [15][200/391]	Time 0.274 (0.265)	Data 0.000 (0.003)	Loss 0.4850 (0.4425)	Prec@1 82.812 (84.670)
Epoch: [15][250/391]	Time 0.258 (0.265)	Data 0.000 (0.003)	Loss 0.5385 (0.4383)	Prec@1 82.031 (84.864)
Epoch: [15][300/391]	Time 0.285 (0.265)	Data 0.008 (0.003)	Loss 0.4434 (0.4365)	Prec@1 83.594 (84.892)
Epoch: [15][350/391]	Time 0.255 (0.266)	Data 0.001 (0.003)	Loss 0.5011 (0.4373)	Prec@1 85.156 (84.862)
Test: [0/79]	Time 0.335 (0.335)	Loss 0.3458 (0.3458)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.072 (0.075)	Loss 0.5641 (0.5072)	Prec@1 77.344 (82.782)
 * Prec@1 82.840
current lr 1.00000e-01
Epoch: [16][0/391]	Time 0.511 (0.511)	Data 0.245 (0.245)	Loss 0.4417 (0.4417)	Prec@1 87.500 (87.500)
Epoch: [16][50/391]	Time 0.276 (0.270)	Data 0.001 (0.007)	Loss 0.3498 (0.4009)	Prec@1 86.719 (86.229)
Epoch: [16][100/391]	Time 0.248 (0.270)	Data 0.001 (0.005)	Loss 0.2986 (0.4075)	Prec@1 88.281 (85.798)
Epoch: [16][150/391]	Time 0.258 (0.267)	Data 0.001 (0.004)	Loss 0.3883 (0.4216)	Prec@1 83.594 (85.130)
Epoch: [16][200/391]	Time 0.277 (0.266)	Data 0.001 (0.003)	Loss 0.4690 (0.4261)	Prec@1 85.156 (85.047)
Epoch: [16][250/391]	Time 0.267 (0.266)	Data 0.001 (0.003)	Loss 0.3848 (0.4302)	Prec@1 86.719 (84.926)
Epoch: [16][300/391]	Time 0.230 (0.265)	Data 0.001 (0.003)	Loss 0.3659 (0.4306)	Prec@1 87.500 (84.910)
Epoch: [16][350/391]	Time 0.260 (0.265)	Data 0.001 (0.003)	Loss 0.5097 (0.4288)	Prec@1 82.812 (85.016)
Test: [0/79]	Time 0.241 (0.241)	Loss 0.3341 (0.3341)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.067 (0.074)	Loss 0.6407 (0.5574)	Prec@1 82.812 (81.924)
 * Prec@1 81.960
current lr 1.00000e-01
Epoch: [17][0/391]	Time 0.545 (0.545)	Data 0.257 (0.257)	Loss 0.4570 (0.4570)	Prec@1 80.469 (80.469)
Epoch: [17][50/391]	Time 0.282 (0.274)	Data 0.001 (0.007)	Loss 0.5331 (0.4108)	Prec@1 84.375 (85.248)
Epoch: [17][100/391]	Time 0.274 (0.268)	Data 0.001 (0.004)	Loss 0.3532 (0.4045)	Prec@1 87.500 (85.729)
Epoch: [17][150/391]	Time 0.240 (0.267)	Data 0.006 (0.003)	Loss 0.4383 (0.4095)	Prec@1 85.938 (85.601)
Epoch: [17][200/391]	Time 0.261 (0.266)	Data 0.001 (0.003)	Loss 0.4091 (0.4096)	Prec@1 84.375 (85.553)
Epoch: [17][250/391]	Time 0.254 (0.264)	Data 0.001 (0.003)	Loss 0.3302 (0.4089)	Prec@1 88.281 (85.657)
Epoch: [17][300/391]	Time 0.256 (0.265)	Data 0.001 (0.003)	Loss 0.5140 (0.4088)	Prec@1 84.375 (85.683)
Epoch: [17][350/391]	Time 0.280 (0.264)	Data 0.001 (0.003)	Loss 0.3374 (0.4109)	Prec@1 85.938 (85.617)
Test: [0/79]	Time 0.250 (0.250)	Loss 0.3902 (0.3902)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.068 (0.074)	Loss 0.6618 (0.5356)	Prec@1 78.125 (82.491)
 * Prec@1 82.590
current lr 1.00000e-01
Epoch: [18][0/391]	Time 0.500 (0.500)	Data 0.253 (0.253)	Loss 0.2832 (0.2832)	Prec@1 90.625 (90.625)
Epoch: [18][50/391]	Time 0.286 (0.274)	Data 0.001 (0.007)	Loss 0.3504 (0.3820)	Prec@1 88.281 (86.964)
Epoch: [18][100/391]	Time 0.286 (0.271)	Data 0.001 (0.005)	Loss 0.4289 (0.3947)	Prec@1 83.594 (86.347)
Epoch: [18][150/391]	Time 0.271 (0.268)	Data 0.001 (0.004)	Loss 0.3660 (0.3960)	Prec@1 85.156 (86.238)
Epoch: [18][200/391]	Time 0.250 (0.263)	Data 0.001 (0.004)	Loss 0.5651 (0.3992)	Prec@1 82.031 (86.167)
Epoch: [18][250/391]	Time 0.269 (0.264)	Data 0.001 (0.003)	Loss 0.3411 (0.3981)	Prec@1 88.281 (86.224)
Epoch: [18][300/391]	Time 0.278 (0.264)	Data 0.001 (0.003)	Loss 0.4358 (0.3979)	Prec@1 84.375 (86.210)
Epoch: [18][350/391]	Time 0.259 (0.265)	Data 0.001 (0.003)	Loss 0.4789 (0.4016)	Prec@1 80.469 (86.018)
Test: [0/79]	Time 0.299 (0.299)	Loss 0.5202 (0.5202)	Prec@1 78.906 (78.906)
Test: [50/79]	Time 0.073 (0.076)	Loss 0.5696 (0.5458)	Prec@1 82.031 (82.675)
 * Prec@1 82.620
current lr 1.00000e-01
Epoch: [19][0/391]	Time 0.538 (0.538)	Data 0.281 (0.281)	Loss 0.4025 (0.4025)	Prec@1 89.062 (89.062)
Epoch: [19][50/391]	Time 0.262 (0.259)	Data 0.000 (0.007)	Loss 0.3872 (0.3838)	Prec@1 88.281 (86.351)
Epoch: [19][100/391]	Time 0.272 (0.262)	Data 0.000 (0.004)	Loss 0.3547 (0.3841)	Prec@1 87.500 (86.417)
Epoch: [19][150/391]	Time 0.242 (0.262)	Data 0.001 (0.003)	Loss 0.3976 (0.3825)	Prec@1 87.500 (86.512)
Epoch: [19][200/391]	Time 0.273 (0.262)	Data 0.001 (0.003)	Loss 0.4407 (0.3858)	Prec@1 88.281 (86.474)
Epoch: [19][250/391]	Time 0.255 (0.263)	Data 0.001 (0.003)	Loss 0.5266 (0.3885)	Prec@1 79.688 (86.345)
Epoch: [19][300/391]	Time 0.275 (0.264)	Data 0.001 (0.002)	Loss 0.2899 (0.3897)	Prec@1 89.844 (86.329)
Epoch: [19][350/391]	Time 0.245 (0.264)	Data 0.002 (0.002)	Loss 0.4071 (0.3876)	Prec@1 86.719 (86.414)
Test: [0/79]	Time 0.229 (0.229)	Loss 0.3566 (0.3566)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.076 (0.074)	Loss 0.5730 (0.4976)	Prec@1 83.594 (84.222)
 * Prec@1 84.510
current lr 1.00000e-01
Epoch: [20][0/391]	Time 0.505 (0.505)	Data 0.233 (0.233)	Loss 0.5057 (0.5057)	Prec@1 78.906 (78.906)
Epoch: [20][50/391]	Time 0.278 (0.275)	Data 0.001 (0.007)	Loss 0.2822 (0.3773)	Prec@1 87.500 (86.336)
Epoch: [20][100/391]	Time 0.278 (0.272)	Data 0.001 (0.005)	Loss 0.3441 (0.3790)	Prec@1 89.062 (86.742)
Epoch: [20][150/391]	Time 0.239 (0.267)	Data 0.001 (0.004)	Loss 0.4538 (0.3779)	Prec@1 84.375 (86.724)
Epoch: [20][200/391]	Time 0.258 (0.265)	Data 0.001 (0.003)	Loss 0.3071 (0.3785)	Prec@1 92.188 (86.773)
Epoch: [20][250/391]	Time 0.262 (0.265)	Data 0.000 (0.003)	Loss 0.3345 (0.3799)	Prec@1 88.281 (86.688)
Epoch: [20][300/391]	Time 0.274 (0.265)	Data 0.000 (0.003)	Loss 0.4772 (0.3804)	Prec@1 85.938 (86.719)
Epoch: [20][350/391]	Time 0.262 (0.265)	Data 0.000 (0.002)	Loss 0.3282 (0.3807)	Prec@1 89.062 (86.745)
Test: [0/79]	Time 0.258 (0.258)	Loss 0.4587 (0.4587)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.072 (0.073)	Loss 0.6581 (0.5504)	Prec@1 78.906 (82.521)
 * Prec@1 82.920
current lr 1.00000e-01
Epoch: [21][0/391]	Time 0.456 (0.456)	Data 0.222 (0.222)	Loss 0.3934 (0.3934)	Prec@1 85.156 (85.156)
Epoch: [21][50/391]	Time 0.264 (0.269)	Data 0.001 (0.007)	Loss 0.4164 (0.3706)	Prec@1 85.938 (86.811)
Epoch: [21][100/391]	Time 0.275 (0.267)	Data 0.000 (0.004)	Loss 0.3076 (0.3676)	Prec@1 88.281 (86.897)
Epoch: [21][150/391]	Time 0.255 (0.265)	Data 0.004 (0.003)	Loss 0.3944 (0.3649)	Prec@1 84.375 (87.278)
Epoch: [21][200/391]	Time 0.272 (0.263)	Data 0.001 (0.003)	Loss 0.4079 (0.3703)	Prec@1 88.281 (87.181)
Epoch: [21][250/391]	Time 0.269 (0.264)	Data 0.004 (0.003)	Loss 0.2294 (0.3716)	Prec@1 92.188 (87.080)
Epoch: [21][300/391]	Time 0.258 (0.265)	Data 0.001 (0.003)	Loss 0.2008 (0.3685)	Prec@1 92.969 (87.163)
Epoch: [21][350/391]	Time 0.263 (0.266)	Data 0.001 (0.002)	Loss 0.5421 (0.3722)	Prec@1 83.594 (87.115)
Test: [0/79]	Time 0.244 (0.244)	Loss 0.5283 (0.5283)	Prec@1 80.469 (80.469)
Test: [50/79]	Time 0.076 (0.073)	Loss 0.7528 (0.5453)	Prec@1 78.125 (82.721)
 * Prec@1 82.960
current lr 1.00000e-01
Epoch: [22][0/391]	Time 0.503 (0.503)	Data 0.235 (0.235)	Loss 0.2869 (0.2869)	Prec@1 89.844 (89.844)
Epoch: [22][50/391]	Time 0.214 (0.268)	Data 0.001 (0.007)	Loss 0.3492 (0.3510)	Prec@1 86.719 (87.684)
Epoch: [22][100/391]	Time 0.262 (0.262)	Data 0.001 (0.004)	Loss 0.3795 (0.3599)	Prec@1 83.594 (87.701)
Epoch: [22][150/391]	Time 0.265 (0.264)	Data 0.002 (0.003)	Loss 0.3003 (0.3618)	Prec@1 89.062 (87.428)
Epoch: [22][200/391]	Time 0.271 (0.264)	Data 0.001 (0.003)	Loss 0.4886 (0.3609)	Prec@1 85.156 (87.481)
Epoch: [22][250/391]	Time 0.251 (0.264)	Data 0.002 (0.003)	Loss 0.3923 (0.3611)	Prec@1 83.594 (87.410)
Epoch: [22][300/391]	Time 0.272 (0.265)	Data 0.001 (0.003)	Loss 0.4399 (0.3658)	Prec@1 86.719 (87.272)
Epoch: [22][350/391]	Time 0.262 (0.266)	Data 0.001 (0.002)	Loss 0.3897 (0.3680)	Prec@1 87.500 (87.206)
Test: [0/79]	Time 0.247 (0.247)	Loss 0.4679 (0.4679)	Prec@1 84.375 (84.375)
Test: [50/79]	Time 0.069 (0.074)	Loss 0.7634 (0.5990)	Prec@1 77.344 (81.051)
 * Prec@1 81.090
current lr 1.00000e-01
Epoch: [23][0/391]	Time 0.474 (0.474)	Data 0.212 (0.212)	Loss 0.2715 (0.2715)	Prec@1 88.281 (88.281)
Epoch: [23][50/391]	Time 0.267 (0.267)	Data 0.001 (0.006)	Loss 0.3123 (0.3411)	Prec@1 87.500 (88.174)
Epoch: [23][100/391]	Time 0.280 (0.267)	Data 0.000 (0.004)	Loss 0.3453 (0.3435)	Prec@1 86.719 (88.096)
Epoch: [23][150/391]	Time 0.274 (0.266)	Data 0.001 (0.003)	Loss 0.3798 (0.3502)	Prec@1 88.281 (87.955)
Epoch: [23][200/391]	Time 0.287 (0.268)	Data 0.001 (0.003)	Loss 0.4040 (0.3566)	Prec@1 89.062 (87.741)
Epoch: [23][250/391]	Time 0.274 (0.267)	Data 0.001 (0.003)	Loss 0.3728 (0.3571)	Prec@1 85.156 (87.621)
Epoch: [23][300/391]	Time 0.280 (0.266)	Data 0.001 (0.003)	Loss 0.4410 (0.3590)	Prec@1 83.594 (87.580)
Epoch: [23][350/391]	Time 0.279 (0.267)	Data 0.002 (0.003)	Loss 0.3751 (0.3613)	Prec@1 85.156 (87.549)
Test: [0/79]	Time 0.162 (0.162)	Loss 0.3667 (0.3667)	Prec@1 85.156 (85.156)
Test: [50/79]	Time 0.062 (0.068)	Loss 0.6470 (0.5330)	Prec@1 78.906 (83.487)
 * Prec@1 83.200
current lr 1.00000e-01
Epoch: [24][0/391]	Time 0.498 (0.498)	Data 0.241 (0.241)	Loss 0.3181 (0.3181)	Prec@1 87.500 (87.500)
Epoch: [24][50/391]	Time 0.261 (0.271)	Data 0.005 (0.007)	Loss 0.4479 (0.3557)	Prec@1 82.812 (87.316)
Epoch: [24][100/391]	Time 0.266 (0.270)	Data 0.001 (0.004)	Loss 0.3077 (0.3458)	Prec@1 89.844 (87.894)
Epoch: [24][150/391]	Time 0.273 (0.269)	Data 0.001 (0.003)	Loss 0.4245 (0.3529)	Prec@1 83.594 (87.702)
Epoch: [24][200/391]	Time 0.279 (0.267)	Data 0.001 (0.003)	Loss 0.3642 (0.3515)	Prec@1 86.719 (87.788)
Epoch: [24][250/391]	Time 0.247 (0.267)	Data 0.000 (0.003)	Loss 0.2720 (0.3484)	Prec@1 89.844 (87.914)
Epoch: [24][300/391]	Time 0.258 (0.266)	Data 0.002 (0.003)	Loss 0.3287 (0.3468)	Prec@1 88.281 (87.991)
Epoch: [24][350/391]	Time 0.271 (0.265)	Data 0.002 (0.002)	Loss 0.4324 (0.3508)	Prec@1 84.375 (87.854)
Test: [0/79]	Time 0.315 (0.315)	Loss 0.3888 (0.3888)	Prec@1 85.938 (85.938)
Test: [50/79]	Time 0.070 (0.076)	Loss 0.5769 (0.4437)	Prec@1 79.688 (85.922)
 * Prec@1 86.060
current lr 1.00000e-01
Epoch: [25][0/391]	Time 0.496 (0.496)	Data 0.229 (0.229)	Loss 0.2914 (0.2914)	Prec@1 88.281 (88.281)
Epoch: [25][50/391]	Time 0.251 (0.272)	Data 0.002 (0.006)	Loss 0.2678 (0.3155)	Prec@1 91.406 (88.940)
Epoch: [25][100/391]	Time 0.282 (0.268)	Data 0.003 (0.004)	Loss 0.2193 (0.3228)	Prec@1 91.406 (88.691)
Epoch: [25][150/391]	Time 0.277 (0.269)	Data 0.001 (0.004)	Loss 0.3181 (0.3360)	Prec@1 89.844 (88.224)
Epoch: [25][200/391]	Time 0.281 (0.268)	Data 0.001 (0.003)	Loss 0.4477 (0.3442)	Prec@1 85.938 (87.990)
Epoch: [25][250/391]	Time 0.279 (0.268)	Data 0.002 (0.003)	Loss 0.3835 (0.3473)	Prec@1 84.375 (87.895)
Epoch: [25][300/391]	Time 0.277 (0.268)	Data 0.004 (0.003)	Loss 0.2924 (0.3469)	Prec@1 88.281 (87.923)
Epoch: [25][350/391]	Time 0.267 (0.266)	Data 0.002 (0.003)	Loss 0.2638 (0.3461)	Prec@1 88.281 (87.954)
Test: [0/79]	Time 0.275 (0.275)	Loss 0.3744 (0.3744)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.068 (0.074)	Loss 0.5606 (0.4768)	Prec@1 81.250 (85.034)
 * Prec@1 85.480
current lr 1.00000e-01
Epoch: [26][0/391]	Time 0.539 (0.539)	Data 0.268 (0.268)	Loss 0.1994 (0.1994)	Prec@1 94.531 (94.531)
Epoch: [26][50/391]	Time 0.285 (0.269)	Data 0.001 (0.007)	Loss 0.2909 (0.3056)	Prec@1 89.062 (89.568)
Epoch: [26][100/391]	Time 0.268 (0.270)	Data 0.002 (0.004)	Loss 0.4261 (0.3114)	Prec@1 85.156 (89.101)
Epoch: [26][150/391]	Time 0.276 (0.270)	Data 0.001 (0.004)	Loss 0.4013 (0.3232)	Prec@1 85.938 (88.695)
Epoch: [26][200/391]	Time 0.270 (0.271)	Data 0.001 (0.003)	Loss 0.3876 (0.3302)	Prec@1 86.719 (88.542)
Epoch: [26][250/391]	Time 0.273 (0.269)	Data 0.003 (0.003)	Loss 0.2780 (0.3319)	Prec@1 92.188 (88.449)
Epoch: [26][300/391]	Time 0.260 (0.267)	Data 0.002 (0.003)	Loss 0.5085 (0.3356)	Prec@1 85.156 (88.341)
Epoch: [26][350/391]	Time 0.268 (0.266)	Data 0.002 (0.003)	Loss 0.5415 (0.3379)	Prec@1 82.031 (88.217)
Test: [0/79]	Time 0.167 (0.167)	Loss 0.2711 (0.2711)	Prec@1 90.625 (90.625)
Test: [50/79]	Time 0.070 (0.070)	Loss 0.5472 (0.4339)	Prec@1 82.812 (86.091)
 * Prec@1 86.280
current lr 1.00000e-01
Epoch: [27][0/391]	Time 0.551 (0.551)	Data 0.290 (0.290)	Loss 0.3907 (0.3907)	Prec@1 88.281 (88.281)
Epoch: [27][50/391]	Time 0.273 (0.272)	Data 0.001 (0.008)	Loss 0.3317 (0.3142)	Prec@1 88.281 (88.863)
Epoch: [27][100/391]	Time 0.251 (0.269)	Data 0.015 (0.005)	Loss 0.3533 (0.3269)	Prec@1 87.500 (88.614)
Epoch: [27][150/391]	Time 0.268 (0.269)	Data 0.001 (0.004)	Loss 0.1618 (0.3298)	Prec@1 92.969 (88.509)
Epoch: [27][200/391]	Time 0.242 (0.268)	Data 0.001 (0.004)	Loss 0.3571 (0.3236)	Prec@1 85.156 (88.650)
Epoch: [27][250/391]	Time 0.238 (0.265)	Data 0.001 (0.003)	Loss 0.3227 (0.3319)	Prec@1 85.938 (88.340)
Epoch: [27][300/391]	Time 0.259 (0.264)	Data 0.001 (0.003)	Loss 0.3908 (0.3313)	Prec@1 89.062 (88.323)
Epoch: [27][350/391]	Time 0.285 (0.265)	Data 0.000 (0.003)	Loss 0.3360 (0.3362)	Prec@1 87.500 (88.134)
Test: [0/79]	Time 0.240 (0.240)	Loss 0.2821 (0.2821)	Prec@1 92.188 (92.188)
Test: [50/79]	Time 0.066 (0.075)	Loss 0.4541 (0.4608)	Prec@1 85.156 (85.325)
 * Prec@1 85.650
current lr 1.00000e-01
Epoch: [28][0/391]	Time 0.477 (0.477)	Data 0.229 (0.229)	Loss 0.4898 (0.4898)	Prec@1 82.812 (82.812)
Epoch: [28][50/391]	Time 0.266 (0.274)	Data 0.001 (0.006)	Loss 0.2732 (0.3231)	Prec@1 89.844 (88.756)
Epoch: [28][100/391]	Time 0.247 (0.270)	Data 0.001 (0.004)	Loss 0.2123 (0.3238)	Prec@1 89.844 (88.676)
Epoch: [28][150/391]	Time 0.279 (0.268)	Data 0.001 (0.003)	Loss 0.3154 (0.3231)	Prec@1 85.938 (88.814)
Epoch: [28][200/391]	Time 0.264 (0.269)	Data 0.000 (0.003)	Loss 0.3865 (0.3268)	Prec@1 86.719 (88.619)
Epoch: [28][250/391]	Time 0.248 (0.266)	Data 0.001 (0.003)	Loss 0.4741 (0.3262)	Prec@1 85.156 (88.599)
Epoch: [28][300/391]	Time 0.269 (0.265)	Data 0.001 (0.002)	Loss 0.2868 (0.3303)	Prec@1 90.625 (88.463)
Epoch: [28][350/391]	Time 0.265 (0.266)	Data 0.001 (0.002)	Loss 0.4176 (0.3320)	Prec@1 85.156 (88.404)
Test: [0/79]	Time 0.260 (0.260)	Loss 0.3986 (0.3986)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.072 (0.075)	Loss 0.5497 (0.4864)	Prec@1 85.156 (84.589)
 * Prec@1 84.860
current lr 1.00000e-01
Epoch: [29][0/391]	Time 0.544 (0.544)	Data 0.284 (0.284)	Loss 0.3421 (0.3421)	Prec@1 86.719 (86.719)
Epoch: [29][50/391]	Time 0.277 (0.272)	Data 0.000 (0.007)	Loss 0.2723 (0.2922)	Prec@1 88.281 (89.537)
Epoch: [29][100/391]	Time 0.253 (0.272)	Data 0.002 (0.004)	Loss 0.3220 (0.3112)	Prec@1 88.281 (89.062)
Epoch: [29][150/391]	Time 0.278 (0.271)	Data 0.001 (0.004)	Loss 0.4122 (0.3161)	Prec@1 83.594 (88.975)
Epoch: [29][200/391]	Time 0.266 (0.268)	Data 0.003 (0.003)	Loss 0.4783 (0.3195)	Prec@1 85.156 (88.950)
Epoch: [29][250/391]	Time 0.269 (0.268)	Data 0.001 (0.003)	Loss 0.3611 (0.3245)	Prec@1 82.812 (88.767)
Epoch: [29][300/391]	Time 0.261 (0.268)	Data 0.001 (0.003)	Loss 0.2650 (0.3281)	Prec@1 90.625 (88.639)
Epoch: [29][350/391]	Time 0.269 (0.267)	Data 0.001 (0.002)	Loss 0.4099 (0.3295)	Prec@1 89.844 (88.593)
Test: [0/79]	Time 0.290 (0.290)	Loss 0.3528 (0.3528)	Prec@1 89.844 (89.844)
Test: [50/79]	Time 0.073 (0.076)	Loss 0.4856 (0.4887)	Prec@1 80.469 (84.375)
 * Prec@1 84.410
current lr 1.00000e-01
Epoch: [30][0/391]	Time 0.482 (0.482)	Data 0.224 (0.224)	Loss 0.3938 (0.3938)	Prec@1 87.500 (87.500)
Epoch: [30][50/391]	Time 0.269 (0.270)	Data 0.000 (0.006)	Loss 0.3389 (0.3083)	Prec@1 89.844 (89.124)
Epoch: [30][100/391]	Time 0.263 (0.268)	Data 0.001 (0.004)	Loss 0.2155 (0.3091)	Prec@1 94.531 (89.055)
Epoch: [30][150/391]	Time 0.273 (0.268)	Data 0.000 (0.003)	Loss 0.2729 (0.3078)	Prec@1 88.281 (89.218)
Epoch: [30][200/391]	Time 0.276 (0.266)	Data 0.001 (0.003)	Loss 0.4163 (0.3135)	Prec@1 84.375 (89.012)
Epoch: [30][250/391]	Time 0.275 (0.265)	Data 0.005 (0.003)	Loss 0.3984 (0.3132)	Prec@1 85.938 (89.003)
Epoch: [30][300/391]	Time 0.276 (0.265)	Data 0.001 (0.003)	Loss 0.2773 (0.3145)	Prec@1 92.969 (88.982)
Epoch: [30][350/391]	Time 0.275 (0.265)	Data 0.000 (0.003)	Loss 0.3308 (0.3159)	Prec@1 89.844 (88.916)
Test: [0/79]	Time 0.207 (0.207)	Loss 0.4343 (0.4343)	Prec@1 87.500 (87.500)
Test: [50/79]	Time 0.081 (0.074)	Loss 0.6043 (0.5021)	Prec@1 80.469 (84.666)
 * Prec@1 84.680
current lr 1.00000e-01
Epoch: [31][0/391]	Time 0.502 (0.502)	Data 0.236 (0.236)	Loss 0.3248 (0.3248)	Prec@1 88.281 (88.281)
Epoch: [31][50/391]	Time 0.241 (0.274)	Data 0.001 (0.006)	Loss 0.3056 (0.2867)	Prec@1 85.156 (89.767)
Epoch: [31][100/391]	Time 0.264 (0.271)	Data 0.000 (0.004)	Loss 0.4622 (0.2903)	Prec@1 82.812 (89.759)
Epoch: [31][150/391]	Time 0.271 (0.265)	Data 0.001 (0.003)	Loss 0.2796 (0.3006)	Prec@1 90.625 (89.518)
Epoch: [31][200/391]	Time 0.281 (0.266)	Data 0.001 (0.003)	Loss 0.3426 (0.3044)	Prec@1 85.938 (89.436)
Epoch: [31][250/391]	Time 0.264 (0.266)	Data 0.001 (0.003)	Loss 0.3192 (0.3079)	Prec@1 88.281 (89.305)
Epoch: [31][300/391]	Time 0.274 (0.265)	Data 0.001 (0.003)	Loss 0.3117 (0.3115)	Prec@1 88.281 (89.096)
Epoch: [31][350/391]	Time 0.276 (0.266)	Data 0.008 (0.003)	Loss 0.3023 (0.3120)	Prec@1 87.500 (89.071)
Test: [0/79]	Time 0.259 (0.259)	Loss 0.2423 (0.2423)	Prec@1 91.406 (91.406)
Test: [50/79]	Time 0.076 (0.075)	Loss 0.6904 (0.5409)	Prec@1 82.812 (83.395)
 * Prec@1 83.640
current lr 1.00000e-01
Epoch: [32][0/391]	Time 0.503 (0.503)	Data 0.252 (0.252)	Loss 0.3028 (0.3028)	Prec@1 91.406 (91.406)
Epoch: [32][50/391]	Time 0.274 (0.269)	Data 0.000 (0.007)	Loss 0.3260 (0.2934)	Prec@1 87.500 (89.798)
Epoch: [32][100/391]	Time 0.277 (0.268)	Data 0.006 (0.005)	Loss 0.1960 (0.2969)	Prec@1 94.531 (89.712)
Epoch: [32][150/391]	Time 0.243 (0.266)	Data 0.001 (0.004)	Loss 0.2832 (0.3021)	Prec@1 92.188 (89.399)
Epoch: [32][200/391]	Time 0.265 (0.265)	Data 0.001 (0.003)	Loss 0.2448 (0.3072)	Prec@1 91.406 (89.319)
Epoch: [32][250/391]	Time 0.266 (0.265)	Data 0.003 (0.003)	Loss 0.3927 (0.3078)	Prec@1 84.375 (89.271)
Epoch: [32][300/391]	Time 0.261 (0.265)	Data 0.001 (0.003)	Loss 0.2116 (0.3109)	Prec@1 91.406 (89.140)
Epoch: [32][350/391]	Time 0.262 (0.265)	Data 0.003 (0.003)	Loss 0.2437 (0.3089)	Prec@1 92.188 (89.241)
Test: [0/79]	Time 0.257 (0.257)	Loss 0.4098 (0.4098)	Prec@1 86.719 (86.719)
Test: [50/79]	Time 0.064 (0.071)	Loss 0.6265 (0.4623)	Prec@1 83.594 (85.126)
 * Prec@1 85.220
current lr 1.00000e-01
Epoch: [33][0/391]	Time 0.499 (0.499)	Data 0.252 (0.252)	Loss 0.1707 (0.1707)	Prec@1 92.969 (92.969)
Epoch: [33][50/391]	Time 0.243 (0.260)	Data 0.001 (0.007)	Loss 0.2309 (0.2896)	Prec@1 92.188 (89.828)
Epoch: [33][100/391]	Time 0.268 (0.262)	Data 0.001 (0.004)	Loss 0.3355 (0.2827)	Prec@1 88.281 (90.261)
Epoch: [33][150/391]	Time 0.284 (0.265)	Data 0.001 (0.004)	Loss 0.3906 (0.2911)	Prec@1 85.938 (89.890)
Epoch: [33][200/391]	Time 0.280 (0.266)	Data 0.000 (0.003)	Loss 0.2943 (0.2960)	Prec@1 87.500 (89.750)
Epoch: [33][250/391]	Time 0.264 (0.267)	Data 0.000 (0.003)	Loss 0.3585 (0.2988)	Prec@1 89.844 (89.697)
Epoch: [33][300/391]	Time 0.266 (0.266)	Data 0.001 (0.003)	Loss 0.2265 (0.3042)	Prec@1 92.188 (89.499)
Epoch: [33][350/391]	Time 0.272 (0.267)	Data 0.000 (0.002)	Loss 0.3205 (0.3065)	Prec@1 85.938 (89.403)
Test: [0/79]	Time 0.282 (0.282)	Loss 0.4690 (0.4690)	Prec@1 88.281 (88.281)
Test: [50/79]	Time 0.067 (0.075)	Loss 0.6616 (0.5283)	Prec@1 81.250 (84.176)
 * Prec@1 84.240
current lr 1.00000e-01
Epoch: [34][0/391]	Time 0.496 (0.496)	Data 0.263 (0.263)	Loss 0.2395 (0.2395)	Prec@1 91.406 (91.406)
